t,total,PE_grav,PE_contact,KE_slab,PEel_slab,KE_cube0,PEel_cube0,KE_cube1,PEel_cube1,KE_cube2,PEel_cube2
0.9955,3.0657068649937065,3.041255539962574,0.0006065949778001158,1.5058487261992077e-09,0.023749931705803834,1.536442177736649e-10,6.771282670006792e-05,1.913788912795449e-10,2.4375268637436053e-05,2.1234283125930375e-10,2.7081889763312255e-06
0.996,3.065706864970047,3.0412544401758366,0.0006066348629344669,1.3434455151655417e-09,0.0237509855014334,1.3699694924177955e-10,6.771728382788989e-05,1.7058588148439944e-10,2.4376929123946565e-05,1.8924371444086684e-10,2.708376618644351e-06
0.9965,3.0657068649471304,3.0412534119776673,0.0006066720782836597,1.1744468909284555e-09,0.023751970810160828,1.196878400008158e-10,6.772144260362278e-05,1.4897675747405723e-10,2.437847837455302e-05,1.6524320224392757e-10,2.708551686048941e-06
0.997,3.0657068649249664,3.0412524617471313,0.000606706393346331,1.0032881002064115e-09,0.02375288151378395,1.0217095839517365e-10,6.772527726853888e-05,1.271182437328211e-10,2.4379906794005578e-05,1.4097066056890373e-10,2.708713094311153e-06
0.9975,3.06570686490355,3.0412515952846455,0.0006067375990908621,8.343932117090359e-10,0.023753712047888672,8.489886739380447e-11,6.77287644636426e-05,1.055749177491106e-10,2.4381205681282027e-05,1.170529434091778e-10,2.708859860251573e-06
0.998,3.065706864882861,3.041250817777392,0.0006067655092035665,6.720562687727395e-10,0.023754457435148344,6.83104745546633e-11,6.773188336894611e-05,8.489405888584206e-11,2.4382367282259918e-05,9.409756326356047e-11,2.708991107751408e-06
0.9985,3.0657068648628627,3.0412501337691635,0.0006067899611730598,5.203278435350875e-10,0.023755113314380256,5.2819441469693164e-11,6.773461582415422e-05,6.559119715976972e-11,2.4383384833792688e-05,7.267665788207473e-11,2.7091060726618817e-06
0.999,3.065706864843509,3.0412495471348087,0.000606810817203509,3.8290995764571995e-10,0.023755675965193762,3.88034584067779e-11,6.773694643081586e-05,4.8136754857426674e-11,2.4384252602367486e-05,5.331216705748941e-11,2.709204107204139e-06
0.9995,3.065706864824736,3.04124906105939,0.0006068279649530336,2.6306206222931435e-10,0.02375614232809612,2.6594658944916702e-11,6.773886263518569e-05,3.294411101881037e-11,2.4384965914786806e-05,3.646258908961039e-11,2.7092846835318364e-06
1.0,3.0657068648064763,3.0412486780221974,0.0006068413180939277,1.6352042931862716e-10,0.02375651001995418,1.6471413912606447e-11,6.774035479046879e-05,2.0359393838017813e-11,2.4385521181405993e-05,2.2511662955417478e-11,2.7093473962431027e-06
1.0005,3.06570686478865,3.041248399785645,0.0006068508166903931,8.643290853110668e-11,0.02375677734474279,8.651701746529198e-12,6.774141619916888e-05,1.0653243296589675e-11,2.438591591177346e-05,1.1759239970763536e-11,2.7093919641190267e-06
1.0010000000000001,3.0657068647711734,3.0412482273891177,0.0006068564273949355,3.331055781243514e-11,0.023756943299543407,3.2882111393198107e-12,6.774204313520105e-05,4.014738794985338e-12,2.4386148722669098e-05,4.414560464674702e-12,2.709418231169879e-06
1.0015,3.0657068647539565,3.0412481611477524,0.0006068581434614297,4.997179363731127e-12,0.02375700757578956,4.652774273671311e-13,6.774223484527035e-05,5.47617411965308e-13,2.438621933907713e-05,5.920723174777238e-13,2.7094261666127768e-06
1.002,3.065706864736912,3.041248200656131,0.0006068559845787563,1.6572934282631462e-12,0.023756970555788143,1.9770730982109154e-13,6.774199352967612e-05,2.68847802326258e-13,2.4386128586522696e-05,3.09869895799292e-13,2.709415864058478e-06
1.0025,3.065706864719951,3.0412483447968133,0.0006068499965236714,2.2782578208032276e-11,0.023756833304578027,2.4314927515206933e-12,6.774132430450311e-05,3.1095618522818623e-12,2.438587837712597e-05,3.4907478573116815e-12,2.709387539907309e-06
1.0030000000000001,3.0657068647029884,3.0412485917536207,0.0006068402506405319,6.7216306927561e-11,0.023756597557218737,7.046364497972542e-12,6.774023514299713e-05,8.918280522862483e-12,2.4385471687806186e-05,9.965802698302982e-12,2.7093415309380578e-06
1.0035,3.065706864685947,3.041248939029541,0.0006068268431509267,1.3319483640766243e-10,0.023756265701632754,1.386008744830846e-11,6.773873679817607e-05,1.746630980672847e-11,2.438491253122704e-05,1.9480443271184796e-11,2.70927829097577e-06
1.004,3.065706864668754,3.041249383469087,0.0006068098943003223,2.184047580415832e-10,0.023755840757154492,2.2634354089181276e-11,6.77368427079956e-05,2.845512792913626e-11,2.4384205920517704e-05,3.1702610002371635e-11,2.709198386884137e-06
