block,trial,n_modes,coupled_K,kappa,h,v,w_r,a_tilde,w_modal,uGu,dE,dE_pred
B_matched,2423,2,0,3.18280962899908,0.004467594504475852,-0.8553018625071978,0.002221128066931604,0.01916462436258064,0.1523697207243768,0.15236972072437682,-2.3372723738953596,-2.3372723738953676
B_matched,2424,8,1,1.0,0.01247860665923567,-0.1548520788011326,3.283771964146084,4.692802900580765e-06,90.84546697685654,90.84546697685585,-0.00012737363320265314,-0.00012737363320265206
B_matched,2425,5,1,2.0,0.0022212666618161743,-0.023332968327269752,2.289417225638503,0.8071984271020338,0.002472667110392782,0.0024726671103927865,-0.00011071493288206573,-0.00011071493288206573
B_matched,2426,1,0,1.0,0.0031814697511067472,-0.211494248140623,0.006974616402149273,0.0,0.015356756472310735,0.015356756472310735,-1.0015017269207869,-1.0015017269207867
B_matched,2427,1,1,1.0,0.0005969157070576512,-4.596396660205525,8.174427918646508,0.0,0.0028136496138911715,0.0028136496138911715,-1.2918086179544632,-1.2918086179544632
B_matched,2428,7,1,2.1274323382635756,0.003969231428752582,-0.019212293157735778,8.169174186390448,3.872145489152583e-06,27.67686223813622,27.676862238133808,-5.148577711736219e-06,-5.148577711735819e-06
B_matched,2429,4,1,1.3827040717230297,0.004903189042387753,-0.09290434460080935,0.008170852438828834,0.004376255024778398,2.3621324801024013,2.362132480102402,-0.0018206926965294024,-0.0018206926965294305
B_matched,2430,7,1,1.5524720960068792,0.0013061704111473078,-0.033909134067055494,0.0014156090019054393,0.0,61.490696821532396,61.49069682153244,-9.34940537677953e-06,-9.349405376799092e-06
B_matched,2431,7,1,1.0,0.003598399226287706,-3.1552869259009153,0.003851744060455357,0.012770588921734565,9.547655564690295,9.547655564690688,-0.5211647498697403,-0.5211647498698648
B_matched,2432,6,1,1.0,0.002705978101697154,-0.6059176816824531,1.0374290125359609,6.782168657361102e-05,0.995757607652126,0.995757607652126,-0.09028591692507444,-0.09028591692507446
B_matched,2433,4,0,0.6361381512610005,0.002158212007808499,-0.10926700011587255,3.137513105638909,0.004583646549873008,89.28801974789314,89.28801974789314,-6.45886310651914e-05,-6.458863106519092e-05
B_matched,2434,2,0,1.9383581327141157,0.010015368440022739,-4.565165792402635,0.009807585684561113,0.0,0.014580699510216195,0.014580699510216193,-427.26945633279263,-427.2694563327925
B_matched,2435,8,0,2.0,0.013291829734207415,-0.018106127361100288,6.901610576727745,0.001644260406067731,0.21059857241392674,0.21059857241392674,-2.3047116840065263e-05,-2.304711684006526e-05
B_matched,2436,8,0,1.400493924393874,0.02063597933186372,-7.005055670021578,1.106742900416955,0.0005351465211961107,0.20582700469468773,0.20582700469468773,-18.692641282866255,-18.692641282866255
B_matched,2437,8,1,1.1095399918600224,0.0024452461562102863,-0.01627806654436462,0.004146215754810349,0.0077640565445350985,0.3871084029315383,0.38710840293153814,-0.00033849457064755867,-0.0003384945706475629
B_matched,2438,8,1,1.0,0.0016988006560645305,-4.246732427901268,0.0042245955362095865,0.0,3.1882863968248323,3.188286396824831,-2.8245378570882167,-2.8245378570882376
B_matched,2439,7,1,3.025309630855613,0.022806247801571203,-0.013930029164084933,0.03311062343721088,1.970058103707193e-06,1.1572254721942141,1.157225472194221,-8.150879118254016e-05,-8.15087911825407e-05
B_matched,2440,1,1,2.0,0.0004181691199114281,-0.01133563774606659,0.05413655594408056,6.515413381249019e-06,0.20141046940125368,0.20141046940125368,-0.00025141494574801076,-0.0002514149457480108
B_matched,2441,8,1,1.0,0.0007541326298321355,-0.01712862872202829,8.172749604534623,0.0,10.839101389981879,10.839101389981879,-7.71597468288894e-06,-7.715974682888942e-06
B_matched,2442,2,1,3.191326788521978,0.006598499856971248,-0.02307509525038718,0.0013538572458996233,0.0,0.004766791854753127,0.004766791854753128,-0.04349702229765595,-0.043497022297655945
B_matched,2443,2,0,2.0,0.0010218810654450987,-0.9816385498032836,0.0032338339729748,0.017689768292767742,0.004190861448563888,0.004190861448563888,-32.697316142044,-32.69731614204402
B_matched,2444,6,1,1.0,0.002711078824290144,-0.03620733716381583,0.4855246044875856,0.0,6.308687956735486,6.308687956735493,-9.647705695700485e-05,-9.647705695700533e-05
B_matched,2445,1,1,1.5806732110642225,0.0030982058812090304,-0.2485556278197799,0.9815109940880794,0.0,2.708885175274436,2.708885175274436,-0.008370361512102492,-0.008370361512102492
B_matched,2446,2,1,1.0,0.018342719023555103,-5.217530184099098,2.5883308813821375,0.0,0.2496685360649743,0.24966853606497427,-4.796093518312443,-4.796093518312443
B_matched,2447,4,1,2.0,0.021683670019522653,-8.735307706557814,0.08370381089538872,0.0,0.26056609746144266,0.26056609746144255,-110.82235024903571,-110.82235024903564
B_matched,2448,2,0,2.9690097515602427,0.004495958571195161,-0.46980274028962477,0.07061140958581535,0.0058897547758218856,0.030510677500761366,0.030510677500761363,-1.0880215593953662,-1.088021559395366
B_matched,2449,8,0,1.0,0.014531456575908725,-0.04220010223193791,0.6683670151337322,0.0,0.02722530390677931,0.02722530390677931,-0.00128009509279982,-0.0012800950927998199
B_matched,2450,8,0,2.361443975708947,0.0028840040095457157,-0.4542685376715645,0.0015269922466466573,1.822574495666237e-06,165.6760591264217,165.6760591264217,-0.0006227755641248223,-0.0006227755641322964
B_matched,2451,1,1,2.0,0.0017131674630039694,-0.09617067341321427,0.033668953290349926,0.045229289132916684,0.002968278531015958,0.002968278531015958,-0.0876948082098171,-0.08769480820981708
B_matched,2452,7,1,1.0,0.0006306946834342308,-4.704043255841817,0.22173384522674883,0.17577316146259708,0.5411577027982717,0.541157702798273,-13.994181396430434,-13.994181396430474
B_matched,2453,5,0,1.6538974867973704,0.003172090147059342,-0.034270619583162555,0.09876933849880624,0.0,0.03322905449241102,0.03322905449241102,-0.004448824489446588,-0.00444882448944659
B_matched,2454,8,0,2.9375319896666188,0.002092688449922043,-0.2855900864545237,0.004518211734191127,0.2020250915096654,17.57304751590042,17.57304751590042,-0.0023197514416661846,-0.0023197514416651104
B_matched,2455,3,0,2.0,0.00580769160121466,-0.011115168869200592,1.8303404721064285,0.0,6.813697299354263,6.813697299354263,-7.146369686094548e-06,-7.146369686094549e-06
B_matched,2456,4,1,2.0,0.019127421617865167,-0.026192466678059724,0.0012988032286171734,0.0,0.007389851098147334,0.007389851098147339,-0.03947937648802399,-0.039479376488023965
B_matched,2457,4,0,1.0,0.016562924844573924,-3.7976051746213275,0.6548441123236819,0.7794933610446142,29.62552211230173,29.62552211230173,-0.23798790307160544,-0.23798790307160628
B_matched,2458,7,1,3.415978491198973,0.006323506087340783,-2.795411326322458,0.2027776163006639,0.0,0.09783136745668919,0.09783136745668913,-12.99748993802441,-12.997489938024415
B_matched,2459,4,1,3.8142822234526745,0.00041843444564526106,-0.013505802594431645,0.0018712980826507126,0.0,0.0023393336994466185,0.0023393336994466185,-0.021660253515316783,-0.021660253515316783
B_matched,2460,3,1,1.0,0.00676574947546599,-0.07687109053977856,1.2451384332390798,0.000580084127472992,70.32679878738392,70.32679878738391,-4.1281295364211604e-05,-4.12812953642114e-05
B_matched,2461,4,0,3.755690241205221,0.007398445889599572,-0.5484722154755889,6.002026079106554,0.009223569335367665,2.005613503604823,2.005613503604823,-0.018783398643517673,-0.018783398643517673
B_matched,2462,8,0,2.0,0.006304503342057182,-1.8320048702576033,0.001531799168853926,0.0,0.15884111085639735,0.15884111085639735,-10.46386775708902,-10.463867757089167
B_matched,2463,7,1,0.8754307222446787,0.005405253898002048,-0.09449267711290728,1.2200171844034366,2.5496749142755447e-06,1.9627936642071675,1.9627936642071695,-0.0014026699123286164,-0.001402669912328618
B_matched,2464,1,1,1.3862749775200318,0.031465978562378656,-0.022528263045799485,0.07277247553380947,0.0,5.942168314103395e-06,5.942168314103395e-06,-0.0034867660762974094,-0.0034867660762974086
B_matched,2465,5,1,1.0,0.004208454900255637,-0.01913323589170773,0.0028629446127859995,0.007041080429997336,1.5395735518179983,1.5395735518179983,-0.0001186671727418237,-0.00011866717274181804
B_matched,2466,3,1,0.3804631418315951,0.02676647604320066,-0.41556275623641514,0.0019019281559036895,3.578592092532739e-05,0.017529953320766338,0.017529953320769617,-4.443517758151039,-4.443517758155888
B_matched,2467,8,0,1.5147022902419927,0.0012571527362785367,-0.30303421411061426,0.0023825083767136965,3.1196849942359546e-05,3.400511053759261,3.400511053759261,-0.013492889688897947,-0.013492889688897405
B_matched,2468,6,0,1.0,0.0032298241733910845,-0.019047601298975123,0.02479438352912851,0.0,0.5517860357912832,0.5517860357912833,-0.0003146231671137447,-0.0003146231671137456
B_matched,2469,6,1,0.8023073023430496,0.0006479728056514627,-6.537540480228206,0.5046561340326386,0.005275170789600519,3.9857025817371223,3.985702581737122,-4.759015859258319,-4.759015859258326
B_matched,2470,1,1,1.0,0.0008308855364008581,-0.694812382466819,6.048709725542871,0.0,0.5738965693609424,0.5738965693609424,-0.03644820674306963,-0.03644820674306964
B_matched,2471,4,1,2.311556257052834,0.00183304351208441,-0.31568139667413786,0.0029138165759791516,0.0,4.772646809915697,4.772646809915699,-0.010433826727410889,-0.010433826727412408
B_matched,2472,2,0,2.0,0.02126246834339668,-7.431808489372331,0.014447996015450755,0.022106086417182758,0.048590692853937065,0.048590692853937065,-408.5486754475712,-408.54867544757144
B_matched,2473,4,1,2.0,0.004117391422076634,-1.991714092581558,6.623014966234148,3.3516397171925194e-06,15.97062944236313,15.97062944236313,-0.08778851598368981,-0.08778851598368981
B_matched,2474,6,1,1.0,0.0026323777567774462,-5.999936383845354,0.004477702373271541,0.0,0.21610152254369436,0.2161015225436943,-81.60160283395408,-81.60160283395386
B_matched,2475,2,1,0.4543089112438127,0.0016783559407261628,-1.409316784970176,4.48704128840156,0.0,0.10168150611538998,0.10168150611538998,-0.21641902217017187,-0.21641902217017184
B_matched,2476,3,0,3.5860439954642565,0.000559632160751228,-5.325082427178815,0.004141161758889024,0.009705993364155297,0.0038079578332799553,0.0038079578332799553,-1244.5585315545623,-1244.5585315545625
B_matched,2477,5,1,2.0,0.010064293518893368,-3.4394468135786123,0.5631973928735442,8.487067876468196e-05,1.1071491661075743,1.107149166107574,-3.5411197422750442,-3.5411197422750424
B_matched,2478,6,0,2.74443078325398,0.0008285969022107476,-0.015882345016302358,1.2498659412467505,0.0024873619134926114,9.735164829704214,9.735164829704214,-1.1481482189226584e-05,-1.1481482189226592e-05
B_matched,2479,4,1,2.1937713514261525,0.0020997006214158397,-0.07145247868898638,3.67497679230405,0.0,6.757390717039263,6.757390717039305,-0.00024469310088182593,-0.000244693100881826
B_matched,2480,7,0,1.0,0.006499434335121217,-0.08904035617929619,0.00471141430900119,0.0,4.6894968899244285,4.6894968899244285,-0.0008444645523489891,-0.0008444645523491115
B_matched,2481,4,0,1.0,0.006416945188660697,-9.385877894908246,0.1642228265419403,0.0024673621559596712,273.572244498464,273.572244498464,-0.16091152324685254,-0.1609115232468746
B_matched,2482,5,1,0.3428737194342761,0.010281675141189363,-6.9381891667605,0.004242349079058294,0.008142854189532115,0.03573099466917136,0.03573099466916658,-584.8871534155678,-584.887153415478
B_matched,2483,6,0,2.0,0.004618830667028032,-0.1717319155571442,0.02690302564578556,0.0,0.20387187689146827,0.2038718768914683,-0.06389743966236805,-0.06389743966236809
B_matched,2484,7,0,2.0,0.020212606414812116,-8.3481870363003,0.02728882753512961,0.019191536095561415,1.3425893116636,1.3425893116636,-25.432526299384108,-25.432526299384232
B_matched,2485,1,1,2.0,0.008158792439032796,-0.020111578426126885,0.046917697834189254,0.004851666580360249,0.00048503612179624263,0.00048503612179624263,-0.004229595445600553,-0.004229595445600553
B_matched,2486,1,0,2.214751848791808,0.00036986542125487645,-2.315778677306537,0.06718310109008228,0.36008668349470796,1.1245786210528458e-05,1.1245786210528458e-05,-11.56417044089816,-11.564170440898154
B_matched,2487,2,1,2.0,0.0012544535445826739,-0.027122490848779133,0.18391055833140563,6.472425819171054e-06,3.7066403488218422,3.706640348821843,-9.454053261294306e-05,-9.45405326129428e-05
B_matched,2488,4,0,2.278995759786391,0.023934487862600794,-0.018544572144876894,1.7662017154585397,0.0,1.5473987372603215,1.5473987372603215,-5.1892369183250164e-05,-5.1892369183250164e-05
B_matched,2489,7,0,1.0,0.0021976312130022727,-0.13740134891676428,0.011160447279866835,0.006822614637016532,164.80077742022473,164.80077742022473,-5.727476691319566e-05,-5.727476691334693e-05
B_matched,2490,8,1,0.6623163084841068,0.0006261421487845949,-0.1518448147533599,0.07726065722241802,0.0,91.90162972411015,91.90162972410948,-0.00012533771429451557,-0.0001253377142945054
B_matched,2491,5,1,1.1678334756296225,0.001201464053024621,-0.0751304431507287,0.0010754516903255789,0.00020286753971589304,218.84438496722768,218.8443849672277,-1.289627730249876e-05,-1.2896277302748387e-05
B_matched,2492,6,1,0.7680198275827664,0.00041366354632591944,-4.290672015512668,0.0013421941556910775,0.0,0.5667660479559968,0.5667660479559967,-16.20278054431492,-16.202780544314155
B_matched,2493,6,0,0.3942470189049005,0.0021497483389999617,-2.0862790390792005,0.02194131775406789,0.8023127743649353,3.1335415087667355,3.1335415087667355,-0.6613401833413235,-0.6613401833413384
B_matched,2494,3,0,1.714089729197169,0.006499676897791738,-0.015143924600604838,3.863931139389409,0.0019480592043964605,0.0003202476264851585,0.0003202476264851585,-2.967436265326435e-05,-2.967436265326434e-05
B_matched,2495,7,0,2.0,0.0007132517631100551,-0.5945132824101885,0.18069782165858514,0.0,1.03998632258694,1.0399863225869397,-0.1447737502892661,-0.14477375028926623
B_matched,2496,8,0,0.8836808566259575,0.0006549433027214427,-0.2559938879327773,0.001270180476192897,0.0,459.8348615654896,459.8348615654896,-7.125676533092928e-05,-7.12567653286787e-05
B_matched,2497,4,1,2.2811275784463185,0.0005229469286062813,-0.03518054526214225,0.022315516218704926,0.3273353186453799,0.0343847954964223,0.034384795496422295,-0.0029848892595673443,-0.0029848892595673465
B_matched,2498,8,0,3.708423150648681,0.0066880962287559475,-7.681842891067515,0.03871837462952279,0.0,2.3166005287897793,2.3166005287897793,-12.527116841243242,-12.52711684124314
B_matched,2499,4,1,1.3298476958216072,0.006923858520058556,-0.07061593061089291,8.460370318504495,0.5137230437110163,0.4912103652935572,0.4912103652935582,-0.0002777118790352059,-0.0002777118790352058
B_matched,2500,4,1,2.0,0.02265775579103685,-0.017564722879879036,0.320999733516177,0.0,2.544381309276603,2.54438130927662,-5.383568280088914e-05,-5.383568280088913e-05
B_matched,2501,5,1,3.542763269631777,0.0037589178771613024,-0.01613394814856866,0.02889298410932259,0.0,6.204360603347252,6.2043606033472525,-2.0880289820434175e-05,-2.088028982043365e-05
B_matched,2502,3,1,1.0,0.004294499569782237,-0.14093474945696222,0.0048299528773125605,0.032551090984127035,12.103362548765602,12.1033625487656,-0.0008202075090371075,-0.0008202075090372484
B_matched,2503,1,0,1.065780128770351,0.0059000761872451905,-0.4246571355012191,6.3717752458921995,0.0,0.014081585032897592,0.014081585032897592,-0.014119771825981918,-0.014119771825981918
B_matched,2504,4,1,1.1738170592369899,0.0008691407808503949,-3.6682260025853592,0.007413102793280463,0.0,1.250474421525863,1.2504744215258627,-5.3486030133442455,-5.348603013344388
B_matched,2505,6,1,2.0,0.0013348975095798506,-0.028948946886250347,0.041796096694223385,0.0,0.07298571050174456,0.07298571050174457,-0.003650585168049101,-0.003650585168049098
B_matched,2506,2,1,1.819665322471926,0.0032148372530041492,-6.3943870152435,1.842633303578548,3.284550102103929e-05,0.029890054086496892,0.0298900540864969,-10.917937317246734,-10.917937317246736
B_matched,2507,2,0,1.612113551139153,0.004013651459130467,-0.2497137215731792,0.3285977446246336,0.1902112356802286,0.03357879626198782,0.03357879626198782,-0.07587890696871967,-0.07587890696871968
B_matched,2508,5,1,1.2276742515088883,0.0006659806392869794,-0.01893869948174764,0.08010095324664121,1.9641733134691217e-05,0.4489970808036811,0.4489970808036813,-0.0003389488473619763,-0.00033894884736197583
B_matched,2509,3,0,3.2674728057331732,0.016235353244364335,-6.176485781073441,6.987839586689305,0.0,0.010942824949882008,0.01094282494988201,-2.725400959769766,-2.725400959769766
B_matched,2510,8,1,2.0,0.010573356936153317,-0.03152207313025674,7.623265783338342,2.184466335707681e-06,0.9980644114894404,0.9980644114892505,-5.762690164827093e-05,-5.76269016482693e-05
B_matched,2511,1,0,3.9720727816169923,0.011210847356132488,-4.538300546979646,0.2381434912117253,1.3604900286714428e-05,0.03716884497811694,0.03716884497811694,-37.405101582922654,-37.40510158292263
B_matched,2512,5,0,3.1320359294251996,0.030421649190138445,-0.4442282548704555,9.037384748840159,0.01962482690537996,0.09393021995403374,0.09393021995403374,-0.010805554046899278,-0.010805554046899278
B_matched,2513,6,1,2.9262133441492386,0.0003703113020012291,-0.022311764952135913,0.09893988983865015,0.0,136.46428937662535,136.4642893766253,-1.8226533524188897e-06,-1.8226533524189646e-06
B_matched,2514,3,1,0.8044215871902333,0.0003977830760576446,-5.142171997403347,0.07842964819307394,0.0,8.11516517748202,8.11516517748202,-1.6135733712400508,-1.6135733712400466
B_matched,2515,7,0,3.7256018349889164,0.016816594774495274,-0.040886755705122756,0.2754492376977125,7.687056589341945e-05,0.007887692418055314,0.007887692418055314,-0.0029500684369397215,-0.002950068436939722
B_matched,2516,5,0,3.2243385391412116,0.0032910158536548573,-0.42124293113064093,9.386171813278638,0.0,64.39651924298704,64.39651924298704,-0.001202488039452344,-0.0012024880394523446
B_matched,2517,8,1,2.0,0.0006134329740601259,-0.016863108969506716,0.0012884626475109457,0.0002685763861331442,1.8545780357174466,1.8545780357174466,-7.661230977933087e-05,-7.661230977934572e-05
B_matched,2518,2,0,2.0,0.009008086539146394,-0.9160727103369358,7.0467969056745705,0.00989736456049231,1.7821879601335644,1.7821879601335644,-0.047524611898438644,-0.047524611898438644
B_matched,2519,7,1,1.5821510289803915,0.0008656539802384055,-0.01945530231413675,0.0018352521909770865,0.8674660103263566,0.2731190527715992,0.27311905277159926,-0.0002914510553588545,-0.0002914510553588718
B_matched,2520,5,0,1.2417932754607106,0.0016847200097875315,-0.44118551839447645,0.507021015593014,0.0,0.3607964726135629,0.3607964726135629,-0.11214608157024678,-0.11214608157024679
B_matched,2521,5,0,2.0,0.0008599572225417004,-0.04550518990424362,0.017384869673075908,0.42239610553372187,0.18123744506643277,0.1812374450664328,-0.002801172026701118,-0.0028011720267011164
B_matched,2522,6,0,1.0,0.0008834079605369243,-0.05942476523243208,3.447894984749288,0.00022251835905197142,14.898185957293784,14.898185957293784,-9.624133714349926e-05,-9.624133714349926e-05
B_matched,2523,4,0,1.251750339894379,0.0013956621933104735,-0.030055632215988715,0.015097220903264657,0.0,0.7475397901451061,0.7475397901451062,-0.0005922483532899772,-0.0005922483532899794
B_matched,2524,3,1,3.3309323536923445,0.000520910322529568,-0.038996449972665305,0.7047323046111756,0.016387159280652288,0.32479007176443564,0.3247900717644357,-0.0007383762780092824,-0.0007383762780092824
B_matched,2525,7,0,2.0,0.028031995871114063,-2.5962660315143853,0.0016936694222795265,0.0,0.003184054056867787,0.003184054056867787,-690.9573016195043,-690.9573016195043
B_matched,2526,3,1,2.0,0.0024035472731133768,-1.161442409537509,3.7226229072472363,0.0,0.020237303604204948,0.020237303604204948,-0.1802028922642332,-0.1802028922642332
B_matched,2527,7,0,0.9681293074148586,0.009753057684542734,-1.4289083614500222,0.0024117163489344256,0.0,0.3206952403623584,0.32069524036235847,-3.159602513984453,-3.1596025139845367
B_matched,2528,2,0,1.0,0.028109766225812065,-0.09033664689697557,0.27208392073603166,0.0,9.637717027496523,9.637717027496521,-0.00041174942943956495,-0.0004117494294395658
B_matched,2529,8,0,2.3006403686068206,0.005690282923684011,-0.22586715761502088,0.10314816441994541,0.04452251765651689,0.3255389031561539,0.3255389031561539,-0.05897584966582933,-0.058975849665829354
B_matched,2530,3,1,1.6812066759666144,0.0011855214809711452,-0.011981888694177822,0.5181871651870573,0.0028885837670740086,0.9501134055930966,0.9501134055930966,-4.888818613852354e-05,-4.888818613852354e-05
B_matched,2531,6,1,2.0,0.016708514879774927,-1.1684548426624262,0.025280673201296063,0.0,0.0115317033286611,0.011531703328661023,-18.543854649403443,-18.543854649403475
B_matched,2532,7,1,2.07935153784932,0.0007816124816816398,-0.026930381593747957,0.001167905846615442,0.0,0.005019021312278936,0.005019021312278934,-0.05861111939408076,-0.05861111939408078
B_matched,2533,8,1,0.7443196396418179,0.0005265456933640525,-0.7569568908953116,0.005463632632086945,0.004239563719009069,0.5257659972887246,0.5257659972887248,-0.5392656810857446,-0.5392656810857425
B_matched,2534,7,0,3.215895480635462,0.016052070176335555,-0.015879467962706353,0.14383434225568992,0.3296393457621162,1.2334747810801385,1.2334747810801385,-8.812603270199758e-05,-8.812603270199751e-05
B_matched,2535,7,0,2.9737813443971275,0.0005099117269628095,-0.2460575471042836,0.032029140225464846,0.0,0.06818415513420345,0.06818415513420345,-0.30207726564465076,-0.3020772656446508
B_matched,2536,7,1,1.0,0.000331338573788636,-0.07070662728946815,3.1542546868144554,0.0,7.614962407075466,7.614962407075466,-0.00023211655494846802,-0.00023211655494846805
B_matched,2537,5,1,1.150324640234919,0.025611124405610024,-0.0122216815600359,0.0036799669811132325,0.0,0.03171000990854081,0.03171000990854081,-0.0021103362206290194,-0.002110336220629017
B_matched,2538,8,1,1.7618558416822707,0.000666985279857285,-0.07918912687691437,0.16608710940815538,0.0,2.7905970454530173,2.7905970454530182,-0.0010604646095217565,-0.0010604646095217576
B_matched,2539,4,1,2.0,0.004513670858775633,-0.01194437208761265,5.825854455729749,0.0,0.004342347077626361,0.0043423470776263635,-1.2235266612152972e-05,-1.2235266612152974e-05
B_matched,2540,4,0,2.0,0.02026875437792617,-4.2802929521524025,0.04446992231268529,0.0,0.05675228641562182,0.05675228641562182,-90.49845871977118,-90.4984587197712
B_matched,2541,8,0,3.7112701754836466,0.0012922879054920449,-0.07942677172787073,0.1207814249428184,0.003753835008052444,0.1509597955321541,0.1509597955321541,-0.011605601806218132,-0.011605601806218132
B_matched,2542,2,1,3.719798029535446,0.002182936949522931,-1.0278506102281053,0.001318539866429461,0.0,0.13725520058877277,0.1372552005887728,-3.8119663706696656,-3.8119663706697144
B_matched,2543,2,1,2.0,0.021540963320936673,-0.016924981051605167,0.4537618457232361,2.9046705241097857e-05,0.01730487667290155,0.01730487667290155,-0.00030404926615395,-0.00030404926615395
B_matched,2544,6,1,1.0,0.005936766966320467,-0.0718621103579188,4.799971952816705,0.09669957904068743,4.4261309147957455,4.426130914795741,-0.0002798368599933462,-0.0002798368599933459
B_matched,2545,5,1,2.0,0.0012693946457824688,-0.027847355664510087,0.01318355982423623,0.5889524644455201,44.110353396835315,44.110353396835315,-8.786021305273728e-06,-8.786021305279594e-06
B_matched,2546,7,1,1.3961278559150867,0.016978054773401627,-0.03483991193512472,1.0470846638906581,0.0,0.6331121421891689,0.63311214218917,-0.0003612134778661097,-0.0003612134778661093
B_matched,2547,2,0,3.884311329308061,0.011074142397948572,-0.02424283405312388,0.006328081532427592,0.0,0.04098761582903105,0.04098761582903104,-0.006210571075784571,-0.006210571075784572
B_matched,2548,2,0,1.0,0.0020430474303880196,-5.154540898252736,0.7082617238039911,3.3197788463261984e-06,0.9940304949183234,0.9940304949183234,-7.803975010706775,-7.803975010706778
B_matched,2549,8,1,3.7050369250965445,0.005408041373590908,-0.20050463264214727,2.9026262588411065,0.0,0.0006326804300250013,0.0006326804300250015,-0.006923617312800773,-0.006923617312800773
B_matched,2550,7,0,2.1297365309988874,0.0015269720900004786,-0.06206341204441941,0.06106780966422165,0.0,0.004734005428199337,0.004734005428199337,-0.029268699572992787,-0.029268699572992787
B_matched,2551,7,0,2.0,0.0007987963845135684,-0.05826932133049217,0.2773261708581965,0.0,0.02252286576483008,0.02252286576483008,-0.0056617053810727675,-0.005661705381072767
B_matched,2552,6,0,1.0,0.029981538467288973,-0.1771570086040709,0.02464264035823581,2.0081518568592336e-06,0.3605762036273117,0.36057620362731163,-0.040736072737225015,-0.04073607273722498
B_matched,2553,8,0,2.0,0.008152645774499222,-0.07322056798176464,0.39778729643647914,0.5270461627582548,149.5003043979691,149.5003043979691,-1.7882768553982055e-05,-1.7882768553981808e-05
B_matched,2554,1,0,2.0986078643584216,0.0018426509866787918,-0.03530918574062381,0.0015665859771871484,2.4539088333950253e-06,0.12053921297293443,0.12053921297293443,-0.005105157199256527,-0.0051051571992565365
B_matched,2555,6,1,2.0,0.004431806168577487,-0.3378580019983413,1.0887819405773116,0.0,5.490734023425407,5.490734023425627,-0.008674500536120629,-0.008674500536120596
B_matched,2556,1,0,2.8770922566516415,0.000341305296748066,-2.290937759888846,0.3742438086985651,4.8533016140578794e-05,0.979151073731552,0.979151073731552,-1.9389743086333908,-1.9389743086333908
B_matched,2557,2,0,1.0,0.002012786188222056,-0.7797535712436416,0.1385522835210029,0.446537662521147,0.007713613699758409,0.00771361369975841,-0.899127531598676,-0.8991275315986761
B_matched,2558,1,0,3.664809923343041,0.0066246779230835825,-3.0430762949363603,0.0026162039452492535,0.0,3.202259347145473e-05,3.202259347145473e-05,-1748.3990137182584,-1748.3990137182582
B_matched,2559,6,0,2.0,0.0010758023866015486,-3.6523752242017693,0.17106751565661976,0.00015355633767128888,0.04541885233886479,0.04541885233886478,-30.80988008576658,-30.80988008576658
B_matched,2560,4,0,1.0,0.008815256130394711,-2.7874771406178978,0.1733835436720755,4.0197194994673764e-05,0.3314337755181686,0.33143377551816866,-7.695881722791267,-7.6958817227912615
B_matched,2561,5,0,3.4218222550671435,0.0011990263437638058,-0.2357377844886069,0.029518359474050265,2.5278457069538814e-05,3.713230686496234,3.7132306864962334,-0.007423995350809842,-0.007423995350809735
B_matched,2562,4,0,1.0,0.012313189522475653,-0.7191313136072479,0.1285353537811933,5.280911966162183e-05,10.187432859186892,10.187432859186892,-0.02506550211868719,-0.025065502118687737
B_matched,2563,8,1,2.0,0.00033096799650178033,-0.03315235606966556,0.011404346935117283,0.6968413516461628,1.6019040375330347,1.6019040375330347,-0.00030963545295352446,-0.0003096354529535232
B_matched,2564,1,0,2.0,0.0020604132387775443,-0.1726466673485086,0.03020395131974611,0.0,0.00010335219198410809,0.00010335219198410806,-0.4917440400959797,-0.4917440400959796
B_matched,2565,6,1,0.44175116491903255,0.0010660594758841522,-0.13872542729986134,0.39755384974204033,0.0,8.02836664094816,8.02836664094816,-0.0011419965451129437,-0.0011419965451129424
B_matched,2566,5,0,2.0,0.016285709375986168,-7.373145492129344,0.8015829405632234,0.0,2.3179146299664377,2.3179146299664377,-8.713466386652271,-8.713466386652273
B_matched,2567,6,1,2.2522331174939505,0.012263656301506675,-1.872876016518523,2.465686524504147,0.0,0.24807911979972094,0.24807911979972067,-0.6462725660583105,-0.6462725660583106
B_matched,2568,2,1,2.0,0.0013616123653674762,-0.03452631622506994,0.11594660907644666,8.266596881815998e-05,0.002794427923744679,0.002794427923744679,-0.005019603859063346,-0.005019603859063346
B_matched,2569,2,0,3.870396214812955,0.010652343248968698,-0.07670099268775774,0.3329641980814782,0.0,0.2027288228932828,0.20272882289328284,-0.005491057423692516,-0.005491057423692517
B_matched,2570,8,0,1.0,0.006482923466627948,-0.18735608226847067,0.003728861201673394,0.0,188.20323157788064,188.20323157788067,-9.325452544572954e-05,-9.32545254466071e-05
B_matched,2571,8,1,2.0,0.0003576263554094273,-4.184271063404623,0.33792650841312655,0.0,0.5328889608827468,0.5328889608827471,-10.052717796918573,-10.052717796918573
B_matched,2572,6,1,1.9139661185717294,0.000947366389038704,-0.05914708827277652,1.8944746888788178,0.0,0.21352868751828336,0.2135286875182833,-0.0008297847361911912,-0.000829784736191191
B_matched,2573,5,1,1.0,0.0031788802123506503,-0.8528477959186199,1.1307718490418897,0.0,0.04727932919571713,0.04727932919571709,-0.3087087286357883,-0.30870872863578824
