cell,n_modes,kappa,h,v,w_r,dE_full,inject_full,dE_diag,inject_diag,dE_block2,inject_block2,dE_rank1,inject_rank1
1067,8,1.0,0.0019289377671184093,-0.03907343714063249,9.558783318554937,-7.148160607877408e-05,0,-7.22564282630373e-05,0,-7.368451528029351e-05,0,-7.772325225519215e-05,0
1068,7,1.0,0.0006187182076822156,-0.034444763614390514,1.8818391501451073,-0.0003034593833780052,0,-0.00031007754415581965,0,-0.0003066815200852962,0,-0.0003133569027334597,0
1069,6,2.0,0.0007192916154617131,-0.02402543525794826,0.002164472628109433,-0.0008064113546475127,0,-0.0006543889964844007,0,-0.0006510488401228198,0,-0.0011839705458982774,0
1070,3,2.0,0.005262068260774133,-0.06273730865006748,0.004838078985258782,-0.003973915925501281,0,-0.004166952405971813,0,-0.0039045801065530905,0,-0.004187053791423645,0
1071,3,1.0,0.000383447475619646,-0.06265146119749732,0.0012814404166792233,-0.00029533502375955756,0,-0.006165838128798562,0,-0.007358029766530327,0,-0.006155406252682516,0
1072,6,1.0,0.0007934981315712199,-0.3706580343416686,0.05090876437878361,-0.00020004439436838162,0,-0.00019346847075585316,0,-0.00019749030793847488,0,-0.0002595123685886769,0
1073,3,2.0,0.0035218776466584834,-0.30740308024558316,0.008407073761374997,-4.873211169132016,0,-4.834487626481654,0,-4.891114863986994,0,-4.977936631522017,0
1074,8,2.0,0.002841948998240277,-0.1429161041923693,3.1703826419177275,-0.002203742680753599,0,-0.0028779010257194925,0,-0.0027995735952146598,0,-0.0030335201756739455,0
1075,4,1.0,0.0189884683449132,-0.010213171057444872,7.386023973684538,-7.048770355522664e-06,0,-7.048363585474756e-06,0,-7.047961355134418e-06,0,-7.048750926010786e-06,0
1076,8,1.0,0.02564472005835326,-0.08607755457423565,0.1950566297461523,-0.007355247998394926,0,-0.01890394374887383,0,-0.01875232933273577,0,-0.01891990301644249,0
1077,5,2.0,0.025612159747952834,-6.858441719302406,0.00554744678576203,-1.1291281917710876,0,-7.58596548100104,0,-4.366473313196366,0,-78.41275818207669,0
1078,2,1.0,0.0007419109251511921,-0.2845160445577327,0.001916351285608264,-0.03480276935106019,0,-0.03491123877118696,0,-0.03480276935106019,0,-0.03460627556766127,0
1079,4,1.0,0.00035572419929869156,-0.02876402876857948,3.359081317021575,-0.00011857470207391439,0,-0.00012111720416794229,0,-0.0001218290256790012,0,-0.00012168301332715797,0
1080,5,2.0,0.004277709229569256,-3.881400349001135,0.01184758356871493,-0.41560614473553414,0,-0.9405236242760111,0,-0.8810774918172228,0,-1.6941605094885972,0
1081,2,1.0,0.020212392939517685,-6.217795885339612,0.056066058302358515,-1.3401878971109795,0,-24.36900748555894,0,-1.3401878971109795,0,9543.004031055943,1
1082,6,1.0,0.002298702912594396,-0.6802659368865132,0.07299572312018539,-1.2425212817945988,0,-2.072490739804011,0,-1.9413777497950881,0,-2.735001168871111,0
1083,2,2.0,0.009943289439542764,-9.420845676217509,1.4802655990323899,-19.522278674995448,0,-22.935273001552154,0,-19.522278674995448,0,-5.375204566612762,0
1084,8,2.0,0.027935738563346024,-0.724069020979453,0.05004852742425967,-0.16879337305622943,0,-2.722959398793586,0,-2.4246000645618295,0,-3.471055749102284,0
1085,8,1.0,0.01803363620193827,-0.040654313374004075,0.0544025315950428,-0.008138271518641955,0,-0.013375219701785058,0,-0.01094400541498537,0,-0.013482882561639428,0
1086,7,2.0,0.0036956211813223097,-0.08634855427626789,0.013136089317966641,-0.00019651544692506073,0,-0.0002335165695657171,0,-0.00023068438837342553,0,-0.0003245732227450948,0
1087,5,1.0,0.00042479625138619996,-1.225089703977754,6.190416398868657,-0.06914519053496426,0,-0.06916857481056368,0,-0.06916117651264994,0,-0.06922689559652877,0
1088,2,1.0,0.0034328964653431555,-0.10285795100139289,0.6876742908615708,-0.0063394017708479945,0,-0.006318013126742304,0,-0.0063394017708479945,0,-0.006180653492150156,0
1089,6,1.0,0.005071364952177224,-1.0750434252088499,0.038790687612049124,-0.17725229273253085,0,0.9043068623276511,1,-0.7211317948596498,0,-4.600722461174975,0
1090,5,1.0,0.0015261656092165554,-4.167566052215333,0.5633963487682506,-0.22940626374231243,0,-0.24140484315336153,0,-0.23997690370024571,0,-0.24299722384871103,0
1091,5,2.0,0.025166496985655196,-0.4246364139406472,0.020120036704760223,-0.01038018497010107,0,-0.14497415877492603,0,-0.047218531300569744,0,-0.12905931509759405,0
1092,3,1.0,0.0005047904029253328,-2.4988752766575177,0.00790734253332132,-10.484612752235819,0,-10.481342107352532,0,-10.481248557991876,0,-10.490954804623925,0
1093,4,1.0,0.0006858530584901389,-0.4915599881013714,0.0014561643226523174,-0.02324494536595978,0,-0.07006104982916384,0,-0.03525799922370254,0,-0.06993772652472785,0
1094,7,2.0,0.0007837728995783682,-2.3736462904350186,0.15985478131388214,-0.7248807363296486,0,-0.6551967251128445,0,-0.661118393426495,0,-1.0983595942926954,0
1095,8,2.0,0.0056990929221377076,-0.2900323469500966,0.07773645307896077,-0.10221597713756136,0,-0.12942321988019173,0,-0.10603627036727875,0,-0.1532340195210059,0
1096,3,2.0,0.008855838989270717,-0.0752210812369949,0.07272178955301996,-0.015200954732781435,0,-0.017348068384570293,0,-0.015191098723572372,0,-0.01917253569011944,0
1097,4,1.0,0.0007171036117812972,-0.4909689816247418,0.0028085258362449514,-14.282120068150405,0,-16.313910710934348,0,-15.043384468729677,0,-18.541688508565002,0
1098,7,2.0,0.0005390604434391629,-0.6847043729106117,0.941026936373773,-0.22297367958481273,0,-0.2299485503236674,0,-0.22924439386862747,0,-0.23341816732264453,0
1099,3,1.0,0.0010789026434189367,-0.011957826013144919,0.09013703381751666,-0.00027967205949486294,0,-0.000448994351026744,0,-0.0004418554854594248,0,-0.0004578055429558256,0
1100,7,2.0,0.0015491365991398107,-0.1119214936543483,2.2666485286915035,-0.0027035790675053956,0,-0.002731068986590096,0,-0.0027115727018537043,0,-0.00273539094425884,0
1101,4,1.0,0.00514805489355797,-3.7661731465179242,6.670635728570396,-1.0596407317987973,0,-1.0596204421753517,0,-1.059647311695147,0,-1.059739695042982,0
1102,5,1.0,0.009560451520929613,-0.049378415287316714,0.373972635209135,-0.0030085797421981328,0,-0.0032570875643942163,0,-0.0032507485026472137,0,-0.0032573633727629157,0
1103,6,1.0,0.008956118220338205,-0.23063360202041627,0.054532380512555156,-0.004206608685650315,0,-0.2517935364425027,0,-0.06491765579805231,0,-0.32254983550743027,0
1104,4,2.0,0.001913148597985445,-0.10470812391207658,2.3931466131678176,-0.0008788870728060156,0,-0.0008823926744915955,0,-0.0008590253540229264,0,-0.0010742417969575497,0
1105,6,2.0,0.017215305035121062,-4.893902057660386,0.001067824783896948,-1.517749026797901,0,-141.90941546927934,0,-111.97553594677265,0,-399.30565783904603,0
1106,8,1.0,0.0010443239900177093,-6.913556741165543,0.19147005577572446,-10.646601451441029,0,-21.13090636384274,0,-15.613209232452434,0,-21.243077383168398,0
1107,2,2.0,0.00036051732879411317,-0.012246290430880666,3.443704858920278,-3.919497540302311e-06,0,-3.920084816018253e-06,0,-3.919497540302311e-06,0,-3.918324854972053e-06,0
1108,6,1.0,0.0008263322459553947,-0.3519833952260341,0.7166676006764217,-0.06079343020567236,0,-0.08252416695127551,0,-0.07670932890822643,0,-0.08251821188679316,0
1109,4,2.0,0.0025666768248676776,-0.01227018235425019,0.14947320718876608,-0.00016211740063709423,0,-0.00013535382719112625,0,-0.00013704795471470075,0,-0.00024086727927923653,0
1110,8,2.0,0.009398804426820558,-3.595350204974837,0.21388643120686074,-5.012599691854401,0,-13.909939805659828,0,-12.499356303516745,0,-14.06632513666274,0
1111,3,2.0,0.001976048714768691,-0.013589554735197597,0.005906189680675441,-0.00041071486772913807,0,-0.0013043733739476534,0,-0.0005117533268978163,0,-0.001399611442256839,0
1112,2,1.0,0.0012951539228958765,-3.7510528549475595,0.15243045430594432,-0.3040195610539769,0,-0.3047777827856706,0,-0.3040195610539769,0,0.04327657424319398,1
1113,3,1.0,0.002772389616486107,-0.10730476869066265,0.038603948694315195,-0.00010004945023167622,0,-0.006848348166967638,0,-0.004246871872610886,0,-0.007811410391767304,0
1114,7,1.0,0.0009511510578040257,-0.019091759676871923,0.46162245085208364,-0.00029857518394388094,0,-0.00038388402835534826,0,-0.00037811290692625556,0,-0.00038699010792985974,0
1115,3,1.0,0.0014876453563210162,-2.5476816974705088,0.0021649155439190508,-1.1841843393888212,0,-1.1835739596015173,0,-1.1843530981727781,0,-1.1982701976501176,0
1116,6,2.0,0.014449156816363785,-1.0701487003314991,3.2133608022745115,-0.11815564745158857,0,-0.14831665423769136,0,-0.15055104365256805,0,-0.15292053304608283,0
1117,8,1.0,0.01225753875198333,-0.7017754360606782,6.335634451875116,-0.03531083566428535,0,-0.03880581323519958,0,-0.03881047646915641,0,-0.03884856203591745,0
1118,8,2.0,0.0004234063035646577,-0.037603481650747554,0.011991034666613493,-0.003054706275280268,0,-0.002996765997409487,0,-0.004255928661651122,0,-0.008893335001116068,0
1119,7,2.0,0.0003656189816519917,-0.09759000269712818,1.410255698974235,-0.0017155615263222599,0,-0.0017553194500302466,0,-0.001726758381041596,0,-0.0022048624486553487,0
1120,8,1.0,0.007389703662347635,-0.03431399460563825,1.7622166289837893,-5.562673651532407e-05,0,-0.00030836782095967154,0,-0.00018147785578681946,0,-0.00032260661825924807,0
1121,2,2.0,0.0007042219965228011,-1.651524522539476,0.9013872927303449,-1.4516616153956763,0,-1.451410580413082,0,-1.4516616153956763,0,-1.4497510591927156,0
1122,8,2.0,0.012669337733193389,-0.02835801464255173,0.0312278888204903,-9.896414105267301e-05,0,-0.0071798286430183045,0,-0.0007761490267117407,0,-0.007163342664067068,0
1123,7,1.0,0.015363794307104859,-1.2183451245471293,0.059496559405480334,-0.7015603757441866,0,-4.919476621603684,0,-5.061696322621478,0,-6.551314092260873,0
1124,5,2.0,0.0018427636402773462,-0.03905405294710792,2.5413352543579286,-0.000276288899283335,0,-0.00029990426359078937,0,-0.000299752640193408,0,-0.0002999180018700147,0
1125,8,1.0,0.003353249885473867,-0.06007998995427119,0.09824553011514688,-0.00029607848495545597,0,-0.0008291757925678496,0,-0.0008374189582064061,0,-0.0008428908698997206,0
1126,2,1.0,0.0013376999335567947,-0.025327821022946756,0.15374526256553434,-0.001088307388438219,0,-0.0010853468847402481,0,-0.001088307388438219,0,-0.0010850378423820604,0
1127,7,2.0,0.006933065469078645,-0.016880503166256073,0.06707021228301384,-0.00014646757131673866,0,-0.000104025788672071,0,-0.00010248796531858815,0,-0.00019146006942887244,0
1128,7,2.0,0.00467269500643504,-0.04329074778408778,0.0074539053503254555,-0.00818133611888855,0,-0.007301536517862833,0,-0.007929539565467325,0,-0.00913012302971869,0
1129,4,2.0,0.0036657581095955994,-6.609862962597724,0.0036066729917678584,-264.929565845875,0,-257.83608381900285,0,-268.0468314463642,0,-510.25414050151267,0
1130,8,1.0,0.0024222028449596197,-2.6714034393672823,0.07483639305945854,-38.39168407697136,0,-45.66862189713422,0,-43.594634269624606,0,-45.70747566109584,0
1131,8,2.0,0.0029049922071467857,-0.21623950454545374,0.010350462088822319,-0.011697262775534956,0,-0.04899457138750751,0,-0.051065119794835745,0,-0.11321473921071457,0
1132,2,2.0,0.007948339064120603,-1.5698309676825923,1.2235848138565815,-1.0052297251864617,0,-1.0052016911406714,0,-1.0052297251864617,0,-0.9903798771376148,0
1133,4,1.0,0.005708602205976585,-2.3126263974475756,0.03424853046314958,-33.151923825594096,0,-72.72841556107012,0,-32.275701746493425,0,-75.06826884862252,0
1134,4,1.0,0.004529979368305303,-0.7250992141980094,5.864614214597663,-0.04448210391092484,0,-0.044681230945890965,0,-0.04456953108685545,0,-0.04479386840005163,0
1135,2,2.0,0.017503246508415844,-0.036185194958876545,0.36048663592259583,-0.0003427292412728042,0,-0.0005329306076246982,0,-0.0003427292412728042,0,0.0006805639658270981,1
1136,7,1.0,0.003527763450557101,-2.388859227222235,0.008167588134057366,-2.9150766484364112,0,-3.0174506744778,0,-3.0111276317365423,0,-3.0948696840420666,0
1137,6,2.0,0.003457930677630924,-2.1743084590073085,0.00470266894117627,-23.513507116932658,0,-23.825085006584175,0,-23.992618987971127,0,-29.05144574362828,0
1138,3,2.0,0.002225635187826552,-0.5321342500707598,0.15852101073256944,-0.005096949687306562,0,-0.012374821179170326,0,-0.012260512728244022,0,-0.09603763212612493,0
1139,5,1.0,0.0006399425602239155,-0.02596546506487336,0.03660066485286848,-4.431792244019572e-06,0,-1.495127518889687e-05,0,-4.5999280409800974e-06,0,-1.6886140930918656e-05,0
1140,8,2.0,0.0007408788016955671,-0.011275784466085388,0.19401504778051656,-1.5088845475220937e-05,0,-0.00015379812662469266,0,-3.981208119849955e-05,0,-0.00018035832128566304,0
1141,2,2.0,0.00952072698011751,-4.930353724082242,2.419498046083078,-5.021941381880854,0,-5.021785906727126,0,-5.021941381880854,0,-5.020932282661462,0
1142,3,2.0,0.0008361031844073166,-0.011820116237036335,0.46713759766888663,-3.226086989184819e-05,0,-3.210649983265261e-05,0,-3.22237310979768e-05,0,-3.2759993048630214e-05,0
1143,8,2.0,0.0007512638631165374,-0.025296454737713445,0.0011287930777232249,-2.9321366132595283e-05,0,-1.908691059737677e-05,0,-1.9349215815811505e-05,0,-2.1770825036293573e-05,0
1144,5,2.0,0.0004241231870015846,-2.0057296268881637,1.1057027949827223,-1.3140886654009831,0,-1.3913096949513661,0,-1.3903804047392219,0,-1.5113631686207318,0
1145,5,2.0,0.000739496334358199,-0.6903869542497469,0.001973578015016226,-0.2252463579222308,0,-0.09343658650035991,0,-0.19498975808227215,0,-0.2999674454055139,0
1146,4,2.0,0.0005019043563433072,-0.28580072471779344,0.27702955129302265,-0.0018226642361640066,0,-0.0017519302193966524,0,-0.0018010814707369038,0,-0.002639070004650912,0
1147,4,1.0,0.02217710024891306,-0.33234180584674433,5.531432238393905,-0.004142187366334,0,-0.009120416487428503,0,-0.008294110601184287,0,-0.00943181574211557,0
1148,4,2.0,0.0007044473239598849,-0.03125635289532367,0.07711712006300016,-0.005598594492723067,0,-0.0055980728041044705,0,-0.005598069795301496,0,-0.005599743356316944,0
1149,2,2.0,0.0029303683605383436,-9.617993818831119,0.5293626039333913,-76.77387453697216,0,-87.1205268585324,0,-76.77387453697216,0,-86.55303009757915,0
1150,2,2.0,0.000528704285201308,-3.420587651776732,0.7178569508624176,-8.146748735135452,0,-8.146850469416048,0,-8.146748735135452,0,-8.146216297172986,0
1151,5,1.0,0.0027125140809474667,-0.09471760535273976,7.3291801658221845,-0.0003432752487148995,0,-0.00035811628499709397,0,-0.0003552107253991571,0,-0.00035850928284671504,0
1152,3,2.0,0.0016646220584791386,-0.1727740644276188,0.0018294600132589638,-0.5288736253684965,0,-0.5324203994628984,0,-0.5320133431780407,0,-0.552330865127999,0
1153,4,1.0,0.0004118984892880965,-0.057587340088812465,4.889428910132654,-2.8575048237018956e-05,0,-2.5129207057671555e-05,0,-2.8949558719947e-05,0,-3.5738402123330405e-05,0
1154,4,1.0,0.008946690777032376,-5.424629375963923,0.06452413303623226,-5.946090361583089,0,-90.64574179820735,0,-7.048995050248919,0,-131.77777597605075,0
1155,2,1.0,0.0020832416115103935,-0.14718747100723117,0.0017249000168689179,-0.010154580625084009,0,-0.010195907565734963,0,-0.010154580625084009,0,-0.01015263437433589,0
1156,4,2.0,0.01185043353075289,-0.1538012335057374,0.0030419935913414925,-0.05657937590998241,0,-0.6543059144437313,0,-0.11544959067262495,0,-0.6571878926109611,0
1157,2,2.0,0.0005193448140597017,-1.8342565539283824,3.696209614561089,-0.3320978648707926,0,-0.3312942776539297,0,-0.3320978648707926,0,-0.3312937588388576,0
1158,3,2.0,0.0027942289314803444,-1.0372419858154451,0.008314973904993231,-43.2321380797412,0,-54.66725613795538,0,-55.50554325987343,0,634.1909159171398,1
1159,5,2.0,0.0005988795968085251,-0.011293206743192778,0.01063775871155452,-0.001572547780193616,0,-0.0013056530864754617,0,-0.0012098564562131198,0,-0.0014964984523502325,0
1160,5,2.0,0.016832486315257248,-0.4125729515534495,0.24265448979160248,-0.05415742193102174,0,-0.2770060809637057,0,-0.20501303731140322,0,-0.3053385630813177,0
1161,8,2.0,0.0047053646712838125,-0.6348483862730289,0.0010943463350499489,-0.2408120210464233,0,0.6886069280040203,1,-0.7469142892961997,0,-4.639736594213758,0
1162,7,1.0,0.014117360502143654,-0.11108659140698948,0.2309095711408935,-0.005286058182633304,0,-0.023808854160127388,0,-0.02322647251961072,0,-0.024244391256394757,0
1163,5,2.0,0.00048063733188386833,-7.537575411784783,2.0602270437057757,-0.5354248184468648,0,-0.5352874751587127,0,-0.5352853639066311,0,-0.5354990668349622,0
1164,4,2.0,0.001324866126998968,-0.0172684855078803,0.0152584512981697,-0.005412643102790459,0,-0.008984423349073935,0,-0.00803362356080209,0,-0.009427376971851724,0
1165,4,1.0,0.0017517295798524662,-3.7848262275020415,0.24594579468784675,-1.1034482166557922,0,-1.186271292280395,0,-0.8769787046942028,0,-4.69319282914152,0
1166,5,2.0,0.00032550509670856864,-0.015354639317685203,1.8794800202821151,-2.1978564788524236e-05,0,-4.127085723330849e-05,0,-3.6380255991575174e-05,0,-5.479320576091707e-05,0
1167,5,1.0,0.00259313804420971,-0.2736139709877067,0.018739995161167002,-0.7785412099413231,0,-1.7744966338604038,0,-1.6584178309726885,0,-1.7729988382570463,0
1168,7,2.0,0.010030311209655307,-0.018525884828392025,0.13570868146128723,-0.000637061796428758,0,-0.0010770895689392115,0,-0.0010880982780022655,0,-0.0011322777003954087,0
1169,4,2.0,0.012334118855368175,-1.8406363584093628,0.0010399491925869868,-44.130473885106085,0,-1058.5863266574884,0,-1186.672389968879,0,-1620.3881415570074,0
1170,3,1.0,0.0168873065358742,-0.4797831590821569,3.402720655207029,-0.033049952774835294,0,-0.033814489561949844,0,-0.03381116616750937,0,-0.03382104907841646,0
1171,2,2.0,0.00047759705053194545,-0.4857250263626238,0.30371354475470874,-0.3874964366603408,0,-0.38752024990906636,0,-0.3874964366603408,0,-0.3874964269349519,0
1172,6,2.0,0.026168091506368386,-0.04065519573529867,0.070425735574661,-0.0013666285018086258,0,-0.010997602544067056,0,-0.009551937287795088,0,-0.011202070296244808,0
1173,6,2.0,0.0003559631625368337,-0.014683050450289187,0.005052431351074847,-0.0001309359126308307,0,-0.0001298333194495599,0,-0.000130677924506592,0,-0.00013250133926107077,0
1174,8,1.0,0.028565446388299793,-0.06975019171010396,4.208108878684787,-4.4332273198448356e-05,0,-9.069915671772481e-05,0,-8.710842643999532e-05,0,-9.109318979231808e-05,0
1175,3,2.0,0.008163155101487487,-2.5014426222147246,0.022866838278616936,-58.667233333667255,0,-54.453517838700435,0,-62.97857119656011,0,-106.9957172573776,0
1176,7,2.0,0.0018302734526293208,-9.062168828549828,0.26735862224734164,-4.134936192840485,0,-21.658478216941063,0,-12.430584255658317,0,-22.907017162034663,0
1177,3,2.0,0.027897137854067135,-5.58959588824616,0.04361949788504751,-301.23227694050877,0,-339.0435095177738,0,-338.94783925586773,0,-350.2090913699535,0
1178,4,2.0,0.001562578950887141,-2.987572748491561,0.18306232907017184,-17.241445952124167,0,-19.586381253414615,0,-17.78315413044909,0,-19.9864669140538,0
1179,6,2.0,0.0009887310416095093,-0.3881250955185327,0.0022878961911677164,-0.2480137059100187,0,-0.24599717665117282,0,-0.24606324718290296,0,-0.25367639459412317,0
1180,6,1.0,0.005010831898780349,-0.07352769258143486,6.382097695538946,-9.44062110303849e-05,0,-0.0004190809385764365,0,-0.0002589636393021536,0,-0.00042266011287026283,0
1181,4,2.0,0.001160656078742909,-0.16712163292563206,0.009573941174293808,-0.012995564828235384,0,-0.012037913377023868,0,-0.012122704326912315,0,-0.013834384061075511,0
1182,5,1.0,0.0014997436999266045,-5.766782338466881,0.13080051095498924,-125.94967442029817,0,-125.99924817620551,0,-125.87898411539635,0,-126.21391133784218,0
1183,4,2.0,0.01052987039328362,-5.665612149952548,0.004671501403990298,-1141.4615304467684,0,-1550.9744086130822,0,-1197.3854491827133,0,-3173.6207327885836,0
1184,4,2.0,0.004833965099855664,-4.399049427807301,0.005987658291012039,-3.8530530983412064,0,-5.835581418187303,0,-4.212697280835073,0,-15.945318429611234,0
1185,8,1.0,0.012513298100113644,-0.2119202306038077,0.05216082765792937,-0.00440158077014674,0,-0.03210141902437641,0,-0.029575751922887472,0,-0.05292016566413815,0
1186,3,2.0,0.0010916743035563577,-0.0305764123754979,0.004202992950809834,-0.07957588909145098,0,-0.07993612903642797,0,-0.07992872027262271,0,-0.08005879100297061,0
1187,4,1.0,0.016163453044172948,-0.023544552519878505,0.0013021096194212986,-0.0015815092232427108,0,-0.004449625561441156,0,-0.002914645545431138,0,-0.005029977716208778,0
1188,7,1.0,0.0005774903778680737,-4.6622223860488266,0.0011616263162851108,-0.08918873713446374,0,-0.0869040678771853,0,-0.08695814196107676,0,-0.09389834296598565,0
1189,5,1.0,0.011091513882361652,-1.7126184786888765,0.048812336696664106,-3.0230422334899814,0,-18.67624110466495,0,-24.536726045437725,0,-20.88626708613134,0
1190,2,1.0,0.01093463732039132,-3.7304560553880153,6.177459975211406,-0.9771266840447973,0,-0.971923811208328,0,-0.9771266840447973,0,-0.9708236893634461,0
1191,7,2.0,0.0029221702276959536,-1.656773849536053,0.051936966773548573,-1.1361832833284389,0,-1.1480995760562749,0,-1.1481092273754179,0,-1.5766731325549372,0
1192,5,2.0,0.0008570658385503024,-0.1602397631980392,6.582858175847565,-0.001428782333430482,0,-0.0015502103065190304,0,-0.0015495290634268775,0,-0.0015587129295846769,0
1193,3,1.0,0.0011590466185763275,-8.726866975299611,0.002111560207174476,-1.8836532680143137,0,-15.155136349225359,0,-15.544912713809026,0,-27.37426137347211,0
1194,8,2.0,0.00034863633795951404,-0.07706459228898793,0.2911404627522547,-0.00015744190886221414,0,-9.993265618605564e-05,0,-9.983143689511718e-05,0,-0.00023911782105960795,0
1195,3,2.0,0.002561931543953025,-0.6664816754238255,0.00771817285451095,-8.302634843634973,0,-9.51058391986901,0,-6.430148895517952,0,-18.66464236663254,0
1196,5,2.0,0.007227104708850078,-0.04591881694265526,0.011291489476731966,-0.00032372671290799293,0,-0.0004670525813961074,0,-0.0003417530582316419,0,-0.0006005218793904421,0
1197,5,1.0,0.01913364259093691,-0.904894966395163,0.09844358767534825,-0.10416838100263437,0,-4.043373462828709,0,-1.1083791927718636,0,-4.088752584182668,0
1198,2,2.0,0.005518080127032931,-0.14133256645741,5.644474967914708,-0.0017609139824040164,0,-0.0017609127983206716,0,-0.0017609139824040164,0,-0.0017608749564300597,0
1199,5,2.0,0.00223214408657419,-0.038889636611031106,0.01591810197971057,-0.01481522237619401,0,-0.0106891525769292,0,-0.011030904347099142,0,-0.02371661125638816,0
1200,2,1.0,0.004217576316915643,-0.08856731830938608,0.985239530996502,-0.003943889194421501,0,-0.003974645587987328,0,-0.003943889194421501,0,-0.003916848896883634,0
1201,3,2.0,0.002639984138460521,-1.1470081844499347,0.04906925722378972,-2.9579821716099186,0,-2.865671616267983,0,-2.8726144633658777,0,-3.028266298331472,0
1202,4,1.0,0.006623293442865597,-0.24130891265769852,0.014484408672842774,-0.00036348481873416105,0,-0.00036757108395280014,0,-0.0003681488354865259,0,-0.00037374107119791944,0
1203,2,1.0,0.021757582190819334,-0.2904715464963047,0.012396927234967126,-0.9594029023952837,0,-1.0663330017367336,0,-0.9594029023952837,0,-0.7753592186432221,0
1204,5,2.0,0.0012627068624895775,-2.980633149834047,0.0013673779388944105,-0.7835202272117385,0,-0.7701581726942095,0,-0.7715909631269824,0,-0.7926441782287839,0
1205,4,1.0,0.012307655469653336,-0.7786189331667788,0.012335873248875126,-2.522348795911171,0,-7.212756855283313,0,-2.5589085705868584,0,-19.063071257846197,0
1206,3,1.0,0.0006630345014456363,-4.148934576702892,1.242452978421914,-5.285274126653212,0,-5.458287981144668,0,-5.290024236428867,0,-5.947448443603052,0
1207,7,1.0,0.0012559402931716362,-1.1653141974682537,0.019457420413750055,-0.30307360949242934,0,-0.4776683463829059,0,-0.4544127870983701,0,-1.7598388533972695,0
1208,4,1.0,0.00099305862429463,-2.1960502552005496,0.017309618876747576,-79.54280306800526,0,-80.58258089483897,0,-80.45003423307458,0,-83.61055947479417,0
1209,6,2.0,0.003733075497899578,-1.4072293893289682,0.06701233495228856,-0.14432809540534208,0,-0.17284592374516805,0,-0.17377731826473664,0,-0.28088944313842923,0
1210,6,1.0,0.0005348454984628428,-0.37446934942177074,1.969129868238343,-0.008450957117668072,0,-0.018379171790665318,0,-0.014074030977944199,0,-0.024960539461087346,0
1211,8,2.0,0.008513389396044619,-0.24059193483562602,0.0010773731222978897,-0.3452814120405492,0,-13.869625959210964,0,-10.857193812789362,0,-15.182565194517062,0
1212,2,1.0,0.002705935980739131,-0.011867329036752498,0.9443325750763033,-2.581973275461182e-07,0,-9.97627222594044e-07,0,-2.581973275461182e-07,0,2.7878712798329753e-06,1
1213,4,1.0,0.0004797764063177205,-0.7650402842703204,0.27507902725275224,-0.026946702067623507,0,-0.027158836516212537,0,-0.027450568878718107,0,-0.027398861307487365,0
1214,5,2.0,0.02705944615451051,-0.26030641787606595,2.0469653237077887,-0.016335284480276286,0,-0.01655093945865012,0,-0.01651110725644909,0,-0.01655107609061378,0
1215,2,1.0,0.0018264898995939934,-0.0318575773624069,0.02169211312251824,-0.000408822994163522,0,-0.00041635000982009895,0,-0.000408822994163522,0,-0.00040829950447161464,0
1216,5,1.0,0.0010796920155720254,-1.4894358959696588,2.754727222496175,-0.025495729528668853,0,-0.22838318315616993,0,-0.21594755948157357,0,-0.3912196540497326,0
1217,3,1.0,0.00044114468592164287,-1.6360155501246263,0.33398437560685906,-0.01571982041121389,0,-0.014245770901074373,0,-0.01576062305106518,0,-0.011781958499692546,0
1218,8,2.0,0.020419433684498816,-0.724931825214214,0.03574491026924164,-0.1052932854778934,0,-1.1495463288501346,0,-1.5438643284441875,0,-3.2098183763365613,0
1219,2,2.0,0.02238463311946724,-0.014582846886943007,0.0027966683669515993,-0.02778715566344384,0,-0.029288718499741316,0,-0.02778715566344384,0,-0.03753634115592964,0
1220,7,1.0,0.0003324782452702876,-1.1952822912918486,0.011451257069251194,-0.024237642738000886,0,-0.024171951370071554,0,-0.024212359155853846,0,-0.0244089996282284,0
1221,2,1.0,0.0007208006754243166,-0.0734436949559653,6.71968185779864,-0.0003822075888874058,0,-0.0003822522089254364,0,-0.0003822075888874058,0,-0.0003341998704092773,0
1222,4,1.0,0.00758935564496181,-2.510128523803879,0.0015228044270234314,-1.535985856478419,0,-5.878102233136815,0,-1.4086176073560637,0,-6.185227214815313,0
1223,8,1.0,0.024298708480216494,-0.016956037781800104,0.1201693068995901,-4.526630569333086e-05,0,-0.0009577392039409916,0,-0.0009296631753034005,0,-0.0010841299269186153,0
1224,6,1.0,0.002456018164163325,-0.025504753958905772,6.3496636523634935,-2.2610701251141626e-05,0,-4.578516891841749e-05,0,-4.195838235482068e-05,0,-4.683983574502159e-05,0
1225,5,1.0,0.02003367171413588,-3.5184883888008582,0.0140935760568318,-232.748496439,0,-345.42335421007624,0,-240.39909574087568,0,-369.9301035758723,0
1226,8,2.0,0.014834279687894816,-7.573173486642109,0.04418845440075391,-134.08116018711394,0,-549.2815448325568,0,-561.1893710645835,0,-643.1104123084011,0
1227,7,1.0,0.0039979345843241375,-1.3361289880030238,0.35113301728189944,-1.3797626667443974,0,-2.512811407228834,0,-2.464401121024573,0,-2.5305373991748246,0
1228,7,2.0,0.008348615791820127,-1.1437381841180985,0.00488145331412421,-32.152875905156975,0,-67.47841602793171,0,-42.89314325655701,0,-100.89989688479028,0
