block,n_cells,max_rel_closed_form,max_rel_vs_common,cold_cells,cold_misclass_k1,cold_misclass_k2,kappa,weight,predictor,paired,n_active,false_neg,false_pos,fn_frac,first_fn_grid_amplitude,b,m_over_M,q_n_norm,qdot_n_norm,index,dE,dE_over_Eminus,family,cold_index,x_star_closed,x_star_measured,x_star_absmin,x_star_absmedian,x_star_k1,x_star_k2,warm,shared_body,n_both_active,row2_only_false_neg,order_sign_flips,max_fn_coupling,cum_sweep_dE,energy_band,half_peak_growth,cum_sweep_rigid,cum_sweep_modal,cum_gravity_lift,n_injecting,label,M,m,n_steps,inject_frac,cum_sweep_first_half,cum_sweep_minus_ground,cum_gravity_lift_excluded,cum_predictor_dE,peak_step_inj,E_impact,Emodal_peak,Emodal_peak_over_impact,Emodal_peak_h1,Emodal_peak_h2,E0,E_final,E_max,cold_control_cells,cold_misclassified,warm_onerow_cells_mass,warm_onerow_false_neg,warm_onerow_false_pos,tworow_cells_mass,tworow_false_neg,tworow_false_pos,tworow_order_sign_flips,combined_cells_mass,combined_false_neg,combined_false_pos,combined_cells_matched,combined_injecting_matched,instrument_cells
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.15848931924611134,-1.5,1.5,3.03083651776785,0.2782790019373349,0.2471290771447662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.15848931924611134,-1.5,2.0,3.03083651776785,0.2782790019373349,0.2471290771447662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.15848931924611134,-1.0,-2.0,3.03083651776785,0.11603577439628188,0.14909963275409177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.15848931924611134,-1.0,-1.5,3.03083651776785,0.11603577439628188,0.14909963275409177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.15848931924611134,-1.0,-1.0,3.03083651776785,0.11603577439628188,0.14909963275409177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.15848931924611134,-1.0,-0.5,3.03083651776785,0.11603577439628188,0.14909963275409177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.15848931924611134,-1.0,0.0,3.03083651776785,0.11603577439628188,0.14909963275409177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.15848931924611134,-1.0,0.5,3.03083651776785,0.11603577439628188,0.14909963275409177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.15848931924611134,-1.0,1.0,3.03083651776785,0.11603577439628188,0.14909963275409177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.15848931924611134,-1.0,1.5,3.03083651776785,0.11603577439628188,0.14909963275409177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.15848931924611134,-1.0,2.0,3.03083651776785,0.11603577439628188,0.14909963275409177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-2.0,-2.0,2.1528409348646655,0.7819424530100312,0.15858249768937632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-2.0,-1.5,2.1528409348646655,0.7819424530100312,0.15858249768937632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-2.0,-1.0,2.1528409348646655,0.7819424530100312,0.15858249768937632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-2.0,-0.5,2.1528409348646655,0.7819424530100312,0.15858249768937632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-2.0,0.0,2.1528409348646655,0.7819424530100312,0.15858249768937632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-2.0,0.5,2.1528409348646655,0.7819424530100312,0.15858249768937632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-2.0,1.0,2.1528409348646655,0.7819424530100312,0.15858249768937632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-2.0,1.5,2.1528409348646655,0.7819424530100312,0.15858249768937632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-2.0,2.0,2.1528409348646655,0.7819424530100312,0.15858249768937632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.5,-2.0,2.1528409348646655,0.4939550171025786,0.16507322872217955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.5,-1.5,2.1528409348646655,0.4939550171025786,0.16507322872217955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.5,-1.0,2.1528409348646655,0.4939550171025786,0.16507322872217955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.5,-0.5,2.1528409348646655,0.4939550171025786,0.16507322872217955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.5,0.0,2.1528409348646655,0.4939550171025786,0.16507322872217955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.5,0.5,2.1528409348646655,0.4939550171025786,0.16507322872217955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.5,1.0,2.1528409348646655,0.4939550171025786,0.16507322872217955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.5,1.5,2.1528409348646655,0.4939550171025786,0.16507322872217955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.5,2.0,2.1528409348646655,0.4939550171025786,0.16507322872217955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.0,-2.0,2.1528409348646655,0.2059675811951247,0.12811270691155555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.0,-1.5,2.1528409348646655,0.2059675811951247,0.12811270691155555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.0,-1.0,2.1528409348646655,0.2059675811951247,0.12811270691155555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.0,-0.5,2.1528409348646655,0.2059675811951247,0.12811270691155555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.0,0.0,2.1528409348646655,0.2059675811951247,0.12811270691155555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.0,0.5,2.1528409348646655,0.2059675811951247,0.12811270691155555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.0,1.0,2.1528409348646655,0.2059675811951247,0.12811270691155555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.0,1.5,2.1528409348646655,0.2059675811951247,0.12811270691155555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,0.630957344480193,-1.0,2.0,2.1528409348646655,0.2059675811951247,0.12811270691155555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-2.0,-2.0,0.9998021868565521,0.9709711496060045,0.053528206946052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-2.0,-1.5,0.9998021868565521,0.9709711496060045,0.053528206946052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-2.0,-1.0,0.9998021868565521,0.9709711496060045,0.053528206946052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-2.0,-0.5,0.9998021868565521,0.9709711496060045,0.053528206946052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-2.0,0.0,0.9998021868565521,0.9709711496060045,0.053528206946052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-2.0,0.5,0.9998021868565521,0.9709711496060045,0.053528206946052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-2.0,1.0,0.9998021868565521,0.9709711496060045,0.053528206946052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-2.0,1.5,0.9998021868565521,0.9709711496060045,0.053528206946052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-2.0,2.0,0.9998021868565521,0.9709711496060045,0.053528206946052856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.5,-2.0,0.9998021868565521,0.6133649208627769,0.058851887597536366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.5,-1.5,0.9998021868565521,0.6133649208627769,0.058851887597536366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.5,-1.0,0.9998021868565521,0.6133649208627769,0.058851887597536366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.5,-0.5,0.9998021868565521,0.6133649208627769,0.058851887597536366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.5,0.0,0.9998021868565521,0.6133649208627769,0.058851887597536366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.5,0.5,0.9998021868565521,0.6133649208627769,0.058851887597536366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.5,1.0,0.9998021868565521,0.6133649208627769,0.058851887597536366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.5,1.5,0.9998021868565521,0.6133649208627769,0.058851887597536366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.5,2.0,0.9998021868565521,0.6133649208627769,0.058851887597536366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.0,-2.0,0.9998021868565521,0.2557586921195494,0.05209085912564828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.0,-1.5,0.9998021868565521,0.2557586921195494,0.05209085912564828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.0,-1.0,0.9998021868565521,0.2557586921195494,0.05209085912564828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.0,-0.5,0.9998021868565521,0.2557586921195494,0.05209085912564828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.0,0.0,0.9998021868565521,0.2557586921195494,0.05209085912564828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.0,0.5,0.9998021868565521,0.2557586921195494,0.05209085912564828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.0,1.0,0.9998021868565521,0.2557586921195494,0.05209085912564828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.0,1.5,0.9998021868565521,0.2557586921195494,0.05209085912564828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,2.5118864315095797,-1.0,2.0,0.9998021868565521,0.2557586921195494,0.05209085912564828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-2.0,-2.0,0.3191992485650119,1.033743092041263,0.014616615411985084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-2.0,-1.5,0.3191992485650119,1.033743092041263,0.014616615411985084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-2.0,-1.0,0.3191992485650119,1.033743092041263,0.014616615411985084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-2.0,-0.5,0.3191992485650119,1.033743092041263,0.014616615411985084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-2.0,0.0,0.3191992485650119,1.033743092041263,0.014616615411985084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-2.0,0.5,0.3191992485650119,1.033743092041263,0.014616615411985084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-2.0,1.0,0.3191992485650119,1.033743092041263,0.014616615411985084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-2.0,1.5,0.3191992485650119,1.033743092041263,0.014616615411985084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-2.0,2.0,0.3191992485650119,1.033743092041263,0.014616615411985084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.5,-2.0,0.3191992485650119,0.6530181150074625,0.01632508269988763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.5,-1.5,0.3191992485650119,0.6530181150074625,0.01632508269988763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.5,-1.0,0.3191992485650119,0.6530181150074625,0.01632508269988763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.5,-0.5,0.3191992485650119,0.6530181150074625,0.01632508269988763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.5,0.0,0.3191992485650119,0.6530181150074625,0.01632508269988763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.5,0.5,0.3191992485650119,0.6530181150074625,0.01632508269988763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.5,1.0,0.3191992485650119,0.6530181150074625,0.01632508269988763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.5,1.5,0.3191992485650119,0.6530181150074625,0.01632508269988763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.5,2.0,0.3191992485650119,0.6530181150074625,0.01632508269988763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.0,-2.0,0.3191992485650119,0.27229313797364796,0.015080514024981789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.0,-1.5,0.3191992485650119,0.27229313797364796,0.015080514024981789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.0,-1.0,0.3191992485650119,0.27229313797364796,0.015080514024981789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.0,-0.5,0.3191992485650119,0.27229313797364796,0.015080514024981789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.0,0.0,0.3191992485650119,0.27229313797364796,0.015080514024981789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.0,0.5,0.3191992485650119,0.27229313797364796,0.015080514024981789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.0,1.0,0.3191992485650119,0.27229313797364796,0.015080514024981789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.0,1.5,0.3191992485650119,0.27229313797364796,0.015080514024981789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,3.511191734215131,10.0,-1.0,2.0,0.3191992485650119,0.27229313797364796,0.015080514024981789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,8.111308307896872,0.01,-2.0,-2.0,8.03099832465037,0.1069271612885695,0.16146622823578968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,8.111308307896872,0.01,-2.0,-1.5,8.03099832465037,0.1069271612885695,0.16146622823578968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,8.111308307896872,0.01,-2.0,-1.0,8.03099832465037,0.1069271612885695,0.16146622823578968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,8.111308307896872,0.01,-2.0,-0.5,8.03099832465037,0.1069271612885695,0.16146622823578968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,8.111308307896872,0.01,-2.0,0.0,8.03099832465037,0.1069271612885695,0.16146622823578968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,matched,frozen,,,,,,,8.111308307896872,0.01,-2.0,0.5,8.03099832465037,0.1069271612885695,0.16146622823578968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
