t,total,KE_slab,PEel_slab,KE_cubes,max_pen,impactor_y,KE_body0,KE_body1,KE_body2,KE_body3
0.2115,-0.37399663,0.0019474775,0.016675828,0.00047818739,9.7328597e-06,nan,0.0019474775,0.00015355106,0.00016051764,0.00016411869
0.212,-0.37402484,0.0020837597,0.017791972,0.00051156065,1.0152474e-05,nan,0.0020837597,0.00016427657,0.00017171863,0.00017556545
0.2125,-0.37405324,0.0021931879,0.018975009,0.00053836273,1.0582559e-05,nan,0.0021931879,0.00017289083,0.00018071401,0.00018475789
0.213,-0.37408176,0.0022728603,0.020218835,0.00055788121,1.1020073e-05,nan,0.0022728603,0.000179165,0.00018726465,0.00019145157
0.2135,-0.37411029,0.0023207616,0.021516173,0.00056961853,1.1461932e-05,nan,0.0023207616,0.00018293932,0.00019120353,0.00019547568
0.214,-0.37413872,0.0023358042,0.022858594,0.00057330276,1.1905021e-05,nan,0.0023358042,0.00018412668,0.00019243934,0.00019673674
0.2145,-0.37416695,0.0023178429,0.024236558,0.00056889211,1.234622e-05,nan,0.0023178429,0.00018271389,0.00019095802,0.0001952202
0.215,-0.37419486,0.0022676621,0.025639501,0.00055657292,1.2782424e-05,nan,0.0022676621,0.00017876107,0.00018682207,0.00019098979
0.2155,-0.37422236,0.0021869383,0.02705594,0.0005367512,1.3210571e-05,nan,0.0021869383,0.00017239881,0.00018016774,0.00018418465
0.216,-0.37424936,0.0020781772,0.028473615,0.00051003808,1.3627661e-05,nan,0.0020781772,0.00016382353,0.00017120016,0.00017501439
0.2165,-0.37427577,0.0019446296,0.029879652,0.00047722963,1.4030784e-05,nan,0.0019446296,0.00015329093,0.00016018653,0.00016375218
0.217,-0.37430151,0.0017901876,0.031260749,0.00043928153,1.4417147e-05,nan,0.0017901876,0.00014110782,0.00014744768,0.00015072603
0.2175,-0.37432654,0.001619265,0.032603379,0.00039727958,1.4784096e-05,nan,0.001619265,0.00012762275,0.00013334809,0.00013630874
0.218,-0.37435081,0.001436665,0.033894006,0.00035240685,1.5129138e-05,nan,0.001436665,0.00011321537,0.00011828496,0.00012090652
0.2185,-0.3743743,0.0012474394,0.035119304,0.00030590857,1.5449966e-05,nan,0.0012474394,9.8285293e-05,0.00010267631,0.00010494697
0.219,-0.374397,0.0010567433,0.036266388,0.0002590557,1.574447e-05,nan,0.0010567433,8.3240363e-05,8.6948831e-05,8.8866503e-05
0.2195,-0.37441891,0.0008696894,0.037323031,0.00021310847,1.6010761e-05,nan,0.0008696894,6.8485024e-05,7.1525594e-05,7.3097852e-05
0.22,-0.37444007,0.00069120561,0.038277878,0.00016928084,1.6247179e-05,nan,0.00069120561,5.4408929e-05,5.681412e-05,5.8057787e-05
0.2205,-0.37446052,0.00052590035,0.039120646,0.00012870689,1.6452303e-05,nan,0.00052590035,4.1376182e-05,4.3195111e-05,4.4135597e-05
0.221,-0.3744803,0.0003779389,0.039842302,9.2410227e-05,1.662496e-05,nan,0.0003779389,2.9715516e-05,3.1012155e-05,3.1682556e-05
0.2215,-0.3744995,0.00025093402,0.040435222,6.1277025e-05,1.6764228e-05,nan,0.00025093402,1.9711647e-05,2.0562693e-05,2.1002686e-05
0.222,-0.37451818,0.0001478538,0.040893326,3.603357e-05,1.6869439e-05,nan,0.0001478538,1.1598046e-05,1.2090475e-05,1.2345049e-05
0.2225,-0.37453643,7.0949056e-05,0.041212174,1.7228729e-05,1.6940176e-05,nan,7.0949056e-05,5.5512922e-06,5.7796843e-06,5.8977522e-06
0.223,-0.37455434,2.1701874e-05,0.04138904,5.2217664e-06,1.6976272e-05,nan,2.1701874e-05,1.6871258e-06,1.750848e-06,1.7837926e-06
0.2235,-0.37457202,7.9659127e-07,0.041422947,1.7571596e-07,1.6977807e-05,nan,7.9659127e-07,5.829106e-08,5.862047e-08,5.8804432e-08
0.224,-0.37458955,8.1136102e-06,0.041314676,2.0563531e-06,1.6945098e-05,nan,8.1136102e-06,6.5417343e-07,6.9144408e-07,7.1073557e-07
0.2245,-0.37460702,4.2745884e-05,0.04106673,1.0636678e-05,1.6878699e-05,nan,4.2745884e-05,3.4022113e-06,3.5730583e-06,3.6614085e-06
0.225,-0.37462453,0.00010303727,0.040683278,2.550666e-05,1.6779386e-05,nan,0.00010303727,8.1710038e-06,8.5657748e-06,8.7698817e-06
0.2255,-0.37464215,0.00018664133,0.040170058,4.6087868e-05,1.6648152e-05,nan,0.00018664133,1.4774996e-05,1.5475391e-05,1.5837482e-05
0.226,-0.37465995,0.00029059857,0.03953426,7.1652492e-05,1.64862e-05,nan,0.00029059857,2.2980583e-05,2.4057575e-05,2.4614334e-05
0.2265,-0.374678,0.00041142967,0.038784385,0.00010134615,1.6294929e-05,nan,0.00041142967,3.251344e-05,3.4025523e-05,3.4807189e-05
0.227,-0.37469634,0.00054524182,0.037930071,0.00013421382,1.6075924e-05,nan,0.00054524182,4.3066853e-05,4.505866e-05,4.6088309e-05
0.2275,-0.37471501,0.00068784482,0.03698192,0.00016922809,1.5830948e-05,nan,0.00068784482,5.4310816e-05,5.6812122e-05,5.8105156e-05
0.228,-0.37473402,0.00083487371,0.0359513,0.000205319,1.5561926e-05,nan,0.00083487371,6.5901619e-05,6.8926766e-05,7.0490614e-05
0.2285,-0.37475338,0.00098191418,0.034850146,0.00024140452,1.5270934e-05,nan,0.00098191418,7.7491668e-05,8.103941e-05,8.2873446e-05
0.229,-0.37477308,0.0011246272,0.033690752,0.000276421,1.4960184e-05,nan,0.0011246272,8.8739256e-05,9.2793032e-05,9.4888715e-05
0.2295,-0.3747931,0.0012588697,0.032485576,0.00030935252,1.4632012e-05,nan,0.0012588697,9.9318018e-05,0.00010384664,0.00010618787
0.23,-0.3748134,0.001380807,0.031247039,0.00033925858,1.4288858e-05,nan,0.001380807,0.00010892582,0.00011388455,0.00011644821
0.2305,-0.37483393,0.0014870155,0.029987345,0.00036529919,1.393325e-05,nan,0.0014870155,0.00011729281,0.00012262483,0.00012538156
0.231,-0.37485464,0.0015745716,0.028718308,0.00038675683,1.3567789e-05,nan,0.0015745716,0.00012418848,0.00012982663,0.00013274172
0.2315,-0.37487545,0.0016411254,0.027451203,0.00040305461,1.3195128e-05,nan,0.0016411254,0.0001294275,0.00013529634,0.00013833078
0.232,-0.3748963,0.0016849563,0.026196633,0.00041377022,1.2817954e-05,nan,0.0016849563,0.00013287415,0.0001388922,0.00014200387
0.2325,-0.3749171,0.0017050113,0.024964418,0.0004186453,1.2438965e-05,nan,0.0017050113,0.00013444538,0.00014052752,0.00014367239
0.233,-0.37493779,0.0017009228,0.023763518,0.00041759009,1.2060856e-05,nan,0.0017009228,0.00013411226,0.00014017219,0.00014330564
0.2335,-0.37495828,0.0016730075,0.022601962,0.00041068318,1.1686293e-05,nan,0.0016730075,0.00013189989,0.00013785262,0.00014093067
0.234,-0.37497849,0.0016222463,0.021486823,0.00039816656,1.1317899e-05,nan,0.0016222463,0.00012788584,0.00013365006,0.00013663066
0.2345,-0.37499836,0.0015502452,0.0204242,0.00038043614,1.095823e-05,nan,0.0015502452,0.0001221971,0.00012769743,0.00013054161
0.235,-0.37501781,0.0014591806,0.019419233,0.00035802804,1.0609758e-05,nan,0.0014591806,0.00011500568,0.00012017474,0.00012284763
0.2355,-0.37503681,0.001351728,0.018476134,0.00033160117,1.0274856e-05,nan,0.001351728,0.00010652301,0.00011130318,0.00011377498
0.236,-0.3750553,0.0012309795,0.017598239,0.00030191662,9.9557758e-06,nan,0.0012309795,9.6993364e-05,0.00010133827,0.00010358499
0.2365,-0.37507324,0.0011003498,0.016788078,0.00026981459,9.6546397e-06,nan,0.0011003498,8.6686433e-05,9.056206e-05,9.2566095e-05
0.237,-0.37509061,0.00096347535,0.016047447,0.00023618935,9.3734206e-06,nan,0.00096347535,7.5889314e-05,7.9274747e-05,8.1025294e-05
0.2375,-0.37510741,0.00082410871,0.015377508,0.00020196329,9.1139324e-06,nan,0.00082410871,6.4898161e-05,6.778596e-05,6.9279173e-05
0.238,-0.37512363,0.00068601157,0.014778875,0.00016806048,8.8778181e-06,nan,0.00068601157,5.4009718e-05,5.6405887e-05,5.7644876e-05
0.2385,-0.37513929,0.00055284905,0.014251718,0.00013538073,8.6665399e-06,nan,0.00055284905,4.3512982e-05,4.5436564e-05,4.643118e-05
0.239,-0.37515442,0.00042808866,0.013795857,0.00010477476,8.4813716e-06,nan,0.00042808866,3.368123e-05,3.5163542e-05,3.5929985e-05
0.2395,-0.37516905,0.0003149063,0.013410852,7.7021212e-05,8.3233912e-06,nan,0.0003149063,2.4764627e-05,2.5848168e-05,2.6408418e-05
0.24,-0.37518323,0.00021610206,0.013096096,5.280605e-05,8.1934764e-06,nan,0.00021610206,1.6983606e-05,1.7720671e-05,1.8101773e-05
0.2405,-0.37519701,0.00013402796,0.012850881,3.2704914e-05,8.0923002e-06,nan,0.00013402796,1.0523196e-05,1.0974249e-05,1.1207468e-05
0.241,-0.37521045,7.0529359e-05,0.012674468,1.7168886e-05,8.0203289e-06,nan,7.0529359e-05,5.5284408e-06,5.7602833e-06,5.8801622e-06
0.2415,-0.37522362,2.6901672e-05,0.012566132,6.5139703e-06,7.9778206e-06,nan,2.6901672e-05,2.101007e-06,2.1848121e-06,2.2281512e-06
0.242,-0.37523659,3.8631159e-06,0.012525201,9.1452073e-07,7.9648257e-06,nan,3.8631159e-06,2.9707027e-07,3.0632722e-07,3.1112324e-07
0.2425,-0.37524943,1.5441791e-06,0.012551068,4.0074291e-07,7.9811884e-06,nan,1.5441791e-06,1.2650349e-07,1.3493494e-07,1.3930448e-07
0.243,-0.3752622,1.9493723e-05,0.012643199,4.8602566e-06,8.0265495e-06,nan,1.9493723e-05,1.5533737e-06,1.6328824e-06,1.6740006e-06
0.2435,-0.37527498,5.6701312e-05,0.012801117,1.4043615e-05,8.1003504e-06,nan,5.6701312e-05,4.4977107e-06,4.7164107e-06,4.8294939e-06
0.244,-0.37528781,0.00011163486,0.013024377,2.7573561e-05,8.2018382e-06,nan,0.00011163486,8.8384774e-06,9.2588624e-06,9.4762211e-06
0.2445,-0.37530076,0.00018229227,0.013312522,4.4957697e-05,8.3300727e-06,nan,0.00018229227,1.4417638e-05,1.5094935e-05,1.5445123e-05
0.245,-0.37531388,0.00026626545,0.013665033,6.5604171e-05,8.4839337e-06,nan,0.00026626545,2.1045197e-05,2.2025946e-05,2.2533028e-05
0.2455,-0.37532719,0.00036081453,0.014081265,8.8839884e-05,8.66213e-06,nan,0.00036081453,2.8505043e-05,2.9825945e-05,3.0508896e-05
0.246,-0.37534074,0.00046295026,0.014560382,0.00011393068,8.8632096e-06,nan,0.00046295026,3.6561439e-05,3.8248488e-05,3.912075e-05
0.2465,-0.37535453,0.00056952198,0.015101287,0.0001401029,9.0855706e-06,nan,0.00056952198,4.4965946e-05,4.703388e-05,4.8103076e-05
0.247,-0.37536858,0.00067730856,0.015702541,0.00016656574,9.3274732e-06,nan,0.00067730856,5.3464594e-05,5.5916668e-05,5.7184481e-05
0.2475,-0.37538288,0.00078310991,0.016362301,0.00019253367,9.5870534e-06,nan,0.00078310991,6.1805093e-05,6.4633174e-05,6.6095401e-05
0.248,-0.37539742,0.00088383632,0.017078248,0.00021724836,9.8623366e-06,nan,0.00088383632,6.9743876e-05,7.2928858e-05,7.4575622e-05
0.2485,-0.37541218,0.00097659315,0.01784753,0.00023999952,1.0151252e-05,nan,0.00097659315,7.7052785e-05,8.056531e-05,8.238143e-05
0.249,-0.37542712,0.0010587587,0.018666714,0.00026014404,1.045165e-05,nan,0.0010587587,8.3525213e-05,8.7326661e-05,8.9292171e-05
0.2495,-0.3754422,0.0011280532,0.019531748,0.00027712287,1.0761314e-05,nan,0.0011280532,8.898154e-05,9.3025274e-05,9.5116059e-05
0.25,-0.37545739,0.0011825968,0.020437937,0.00029047535,1.1077981e-05,nan,0.0011825968,9.3273726e-05,9.7506538e-05,9.9695084e-05
0.2505,-0.37547261,0.0012209558,0.021379941,0.00029985047,1.1399358e-05,nan,0.0012209558,9.6288936e-05,0.00010065265,0.00010290888
0.251,-0.37548783,0.0012421752,0.022351777,0.00030501493,1.1723134e-05,nan,0.0012421752,9.7952121e-05,0.00010238533,0.00010467748
0.2515,-0.37550298,0.0012457975,0.023346853,0.0003058577,1.2047002e-05,nan,0.0012457975,9.8227489e-05,0.00010266732,0.00010496289
0.252,-0.37551801,0.0012318673,0.024358005,0.00030239109,1.2368674e-05,nan,0.0012318673,9.7118858e-05,0.00010150278,0.00010376945
0.2525,-0.37553286,0.0012009217,0.025377563,0.00029474833,1.2685897e-05,nan,0.0012009217,9.4668886e-05,9.893647e-05,0.00010114298
0.253,-0.37554747,0.0011539669,0.026397424,0.00028317787,1.2996466e-05,nan,0.0011539669,9.095722e-05,9.5051797e-05,9.7168849e-05
0.2535,-0.3755618,0.0010924422,0.02740914,0.00026803437,1.3298246e-05,nan,0.0010924422,8.6097647e-05,8.9967845e-05,9.1968878e-05
0.254,-0.37557581,0.0010181728,0.028404029,0.00024976708,1.3589178e-05,nan,0.0010181728,8.0234331e-05,8.3835427e-05,8.5697321e-05
0.2545,-0.37558946,0.00093331157,0.02937328,0.00022890558,1.3867302e-05,nan,0.00093331157,7.3537259e-05,7.6832329e-05,7.8535994e-05
0.255,-0.37560272,0.0008402739,0.030308079,0.00020604362,1.4130761e-05,nan,0.0008402739,6.6197042e-05,6.9157866e-05,7.0688714e-05
0.2555,-0.37561557,0.00074166518,0.031199736,0.00018182138,1.4377822e-05,nan,0.00074166518,5.841923e-05,6.1026938e-05,6.2375214e-05
0.256,-0.375628,0.00064020477,0.032039811,0.00015690675,1.460688e-05,nan,0.00064020477,5.0418293e-05,5.2663742e-05,5.3824719e-05
0.2565,-0.37564,0.00053864787,0.032820247,0.00013197616,1.4816471e-05,nan,0.00053864787,4.2411467e-05,4.4295331e-05,4.526936e-05
0.257,-0.3756516,0.00043970763,0.033533491,0.00010769544,1.5005281e-05,nan,0.00043970763,3.4612615e-05,3.6145206e-05,3.693762e-05
0.2575,-0.37566279,0.00034597981,0.034172618,8.4701401e-05,1.5172155e-05,nan,0.00034597981,2.722629e-05,2.8427114e-05,2.9047997e-05
0.258,-0.37567361,0.00025987196,0.034731436,6.3584422e-05,1.53161e-05,nan,0.00025987196,2.0442164e-05,2.1339216e-05,2.1803042e-05
0.2585,-0.37568409,0.00018353901,0.035204586,4.487271e-05,1.5436294e-05,nan,0.00018353901,1.4429951e-05,1.50588e-05,1.5383959e-05
0.259,-0.37569426,0.00011882714,0.03558763,2.9018533e-05,1.5532091e-05,nan,0.00011882714,9.3349931e-06,9.7376619e-06,9.9458784e-06
0.2595,-0.37570417,6.7227051e-05,0.035877113,1.6386811e-05,1.560302e-05,nan,6.7227051e-05,5.2745906e-06,5.4982735e-06,5.6139469e-06
0.26,-0.37571386,2.983818e-05,0.036070624,7.2463443e-06,1.5648789e-05,nan,2.983818e-05,2.3351806e-06,2.4308424e-06,2.4803214e-06
0.2605,-0.37572338,7.3443402e-06,0.03616682,1.7638823e-06,1.5669287e-05,nan,7.3443402e-06,5.704289e-07,5.9131935e-07,6.0213403e-07
0.261,-0.37573279,1.486779e-09,0.036165449,1.1438548e-09,1.5664581e-05,nan,1.486779e-09,2.7091149e-10,3.9963808e-10,4.7330527e-10
0.2615,-0.37574213,7.6376642e-06,0.036067342,1.9148315e-06,1.5634915e-05,nan,7.6376642e-06,6.1091265e-07,6.43528e-07,6.6039086e-07
0.262,-0.37575146,2.9664952e-05,0.035874391,7.3595864e-06,1.5580708e-05,nan,2.9664952e-05,2.3557773e-06,2.4718913e-06,2.5319178e-06
0.2625,-0.37576082,6.5102872e-05,0.035589508,1.6093754e-05,1.5502547e-05,nan,6.5102872e-05,5.1573548e-06,5.4043542e-06,5.5320454e-06
0.263,-0.37577024,0.00011261241,0.035216569,2.7787755e-05,1.5401185e-05,nan,0.00011261241,8.9098868e-06,9.3302694e-06,9.5475986e-06
0.2635,-0.37577977,0.00017053952,0.034760338,4.2034776e-05,1.5277529e-05,nan,0.00017053952,1.34828e-05,1.4113067e-05,1.4438908e-05
0.264,-0.37578944,0.00023696673,0.034226385,5.836346e-05,1.513264e-05,nan,0.00023696673,1.872478e-05,1.9594515e-05,2.0044165e-05
0.2645,-0.37579927,0.00030977128,0.033620984,7.6252183e-05,1.4967716e-05,nan,0.00030977128,2.4468351e-05,2.5599509e-05,2.6184323e-05
0.265,-0.37580928,0.00038668801,0.032951009,9.5144515e-05,1.4784089e-05,nan,0.00038668801,3.0534845e-05,3.1941267e-05,3.2668402e-05
0.2655,-0.37581948,0.00046537525,0.032223819,0.00011446539,1.4583211e-05,nan,0.00046537525,3.6739595e-05,3.8426755e-05,3.9299043e-05
0.266,-0.37582986,0.0005434817,0.031447144,0.00013363756,1.4366643e-05,nan,0.0005434817,4.2897208e-05,4.4862203e-05,4.5878145e-05
0.2665,-0.37584041,0.0006187125,0.030628963,0.00015209776,1.4136045e-05,nan,0.0006187125,4.8826777e-05,5.1058551e-05,5.2212434e-05
0.267,-0.37585114,0.00068889256,0.029777386,0.00016931234,1.389316e-05,nan,0.00068889256,5.4356877e-05,5.6836671e-05,5.8118796e-05
0.2675,-0.37586201,0.0007520256,0.028900544,0.00018479168,1.3639805e-05,nan,0.0007520256,5.9330212e-05,6.2032221e-05,6.3429247e-05
0.268,-0.37587299,0.00080634704,0.028006479,0.00019810318,1.3377854e-05,nan,0.00080634704,6.3607789e-05,6.6500007e-05,6.7995387e-05
0.2685,-0.37588406,0.00085036963,0.027103046,0.00020888248,1.3109227e-05,nan,0.00085036963,6.7072511e-05,7.0117735e-05,7.1692234e-05
0.269,-0.37589517,0.00088292049,0.026197818,0.00021684248,1.2835872e-05,nan,0.00088292049,6.9632091e-05,7.2789056e-05,7.4421338e-05
0.2695,-0.3759063,0.00090316877,0.025298013,0.00022178016,1.2559758e-05,nan,0.00090316877,7.1221225e-05,7.4445834e-05,7.6113098e-05
0.27,-0.37591739,0.0009106432,0.024410423,0.00022358079,1.2282853e-05,nan,0.0009106432,7.1802977e-05,7.5049583e-05,7.6728228e-05
0.2705,-0.37592841,0.00090523933,0.023541364,0.00022221974,1.2007115e-05,nan,0.00090523933,7.1369332e-05,7.4592053e-05,7.6258355e-05
0.271,-0.37593931,0.00088721632,0.022696632,0.00021776164,1.1734478e-05,nan,0.00088721632,6.9940946e-05,7.3094954e-05,7.4725735e-05
0.2715,-0.37595005,0.00085718364,0.021881478,0.00021035705,1.1466837e-05,nan,0.00085718364,6.7566082e-05,7.0608849e-05,7.2182118e-05
0.272,-0.3759606,0.00081607812,0.021100593,0.00020023685,1.1206035e-05,nan,0.00081607812,6.4318798e-05,6.7211249e-05,6.8706803e-05
0.2725,-0.37597093,0.00076513224,0.020358107,0.00018770439,1.0953852e-05,nan,0.00076513224,6.0296442e-05,6.3003997e-05,6.4403955e-05
0.273,-0.375981,0.00070583467,0.019657601,0.0001731258,1.0711993e-05,nan,0.00070583467,5.5616532e-05,5.8110002e-05,5.9399271e-05
0.2735,-0.3759908,0.00063988422,0.019002123,0.00015691866,1.0482074e-05,nan,0.00063988422,5.0413124e-05,5.2669443e-05,5.3836096e-05
0.274,-0.3760003,0.00056913877,0.018394219,0.00013953945,1.0265615e-05,nan,0.00056913877,4.4832784e-05,4.6835555e-05,4.7871113e-05
0.2745,-0.37600949,0.00049556049,0.017835968,0.0001214701,1.0064028e-05,nan,0.00049556049,3.9030264e-05,4.077011e-05,4.1669724e-05
0.275,-0.37601838,0.00042115913,0.017329022,0.00010320405,9.8786086e-06,nan,0.00042115913,3.3164034e-05,3.4638746e-05,3.5401273e-05
0.2755,-0.37602696,0.00034793484,0.016874653,8.5232262e-05,9.710527e-06,nan,0.00034793484,2.7391772e-05,2.8606257e-05,2.9234233e-05
0.276,-0.37603525,0.0002778223,0.016473798,6.802945e-05,9.5608225e-06,nan,0.0002778223,2.1865965e-05,2.2831989e-05,2.3331496e-05
0.2765,-0.37604325,0.00021263755,0.016127101,5.2041078e-05,9.4303964e-06,nan,0.00021263755,1.6729712e-05,1.7465462e-05,1.7845904e-05
0.277,-0.376051,0.00015402905,0.015834962,3.7671351e-05,9.3200064e-06,nan,0.00015402905,1.2112877e-05,1.2642346e-05,1.2916128e-05
0.2775,-0.37605851,0.00010343428,0.015597578,2.527257e-05,9.2302632e-06,nan,0.00010343428,8.1286637e-06,8.4808857e-06,8.6630205e-06
0.278,-0.37606581,6.2042918e-05,0.015414972,1.5136122e-05,9.1616267e-06,nan,6.2042918e-05,4.8707229e-06,5.0788784e-06,5.1865208e-06
0.2785,-0.37607295,3.0767661e-05,0.015287032,7.4853251e-06,9.1144048e-06,nan,3.0767661e-05,2.4108504e-06,2.5112701e-06,2.5632046e-06
0.279,-0.37607995,1.0223216e-05,0.015213528,2.4702985e-06,9.0887517e-06,nan,1.0223216e-05,7.9733859e-07,8.2843583e-07,8.4452404e-07
0.2795,-0.37608685,7.1404108e-07,0.015194132,1.6497323e-07,9.0846686e-06,nan,7.1404108e-07,5.401383e-08,5.5176058e-08,5.5783341e-08
0.28,-0.37609369,2.2309758e-06,0.015228423,5.662855e-07,9.1020047e-06,nan,2.2309758e-06,1.7997497e-07,1.9044641e-07,1.9586413e-07
0.2805,-0.3761005,1.4456715e-05,0.015315893,3.5955424e-06,9.1404595e-06,nan,1.4456715e-05,1.1500299e-06,1.2078166e-06,1.2376959e-06
0.281,-0.37610732,3.6779834e-05,0.015455935,9.1018854e-06,9.1995862e-06,nan,3.6779834e-05,2.9158058e-06,3.0566332e-06,3.1294464e-06
0.2815,-0.37611419,6.8316818e-05,0.015647834,1.6867719e-05,9.2787959e-06,nan,6.8316818e-05,5.40749e-06,5.6638427e-06,5.7963859e-06
0.282,-0.37612112,0.00010794136,0.015890749,2.6615919e-05,9.3773631e-06,nan,0.00010794136,8.5361444e-06,8.9364111e-06,9.143363e-06
0.2825,-0.37612814,0.00015431996,0.016183682,3.8018592e-05,9.494432e-06,nan,0.00015431996,1.2196516e-05,1.2764265e-05,1.3057811e-05
0.283,-0.37613528,0.00020595276,0.016525459,5.0707111e-05,9.6290232e-06,nan,0.00020595276,1.6270258e-05,1.7023659e-05,1.7413195e-05
0.2835,-0.37614254,0.00026121834,0.016914693,6.4283126e-05,9.780042e-06,nan,0.00026121834,2.0629466e-05,2.1580873e-05,2.2072787e-05
0.284,-0.37614994,0.00031842121,0.017349757,7.8330222e-05,9.946287e-06,nan,0.00031842121,2.5140422e-05,2.6296128e-05,2.6893673e-05
0.2845,-0.37615747,0.00037584051,0.017828749,9.2425896e-05,1.0126459e-05,nan,0.00037584051,2.9667439e-05,3.10276e-05,3.1730857e-05
0.285,-0.37616514,0.00043177873,0.018349466,0.0001061535,1.0319173e-05,nan,0.00043177873,3.4076697e-05,3.5635435e-05,3.6441364e-05
0.2855,-0.37617293,0.00048460883,0.018909378,0.0001191138,1.0522964e-05,nan,0.00048460883,3.8239961e-05,3.9985631e-05,4.0888212e-05
0.286,-0.37618083,0.00053281872,0.019505604,0.00013093594,1.0736305e-05,nan,0.00053281872,4.2038085e-05,4.3953701e-05,4.4944151e-05
0.2865,-0.37618882,0.00057505168,0.020134902,0.00014128726,1.095761e-05,nan,0.00057505168,4.5364197e-05,4.7427999e-05,4.8495066e-05
0.287,-0.37619689,0.00061014184,0.020793655,0.00014988209,1.1185255e-05,nan,0.00061014184,4.8126492e-05,5.0312637e-05,5.1442961e-05
0.2875,-0.376205,0.00063714364,0.021477877,0.00015648889,1.1417579e-05,nan,0.00063714364,5.0250552e-05,5.2529911e-05,5.370843e-05
0.288,-0.37621313,0.00065535466,0.022183217,0.0001609359,1.1652907e-05,nan,0.00065535466,5.1681143e-05,5.4022173e-05,5.5232579e-05
0.2885,-0.37622124,0.00066433127,0.022904977,0.00016311489,1.1889555e-05,nan,0.00066433127,5.2383441e-05,5.4753114e-05,5.5978331e-05
0.289,-0.37622932,0.00066389674,0.023638141,0.00016298319,1.2125842e-05,nan,0.00066389674,5.2343671e-05,5.4708425e-05,5.5931098e-05
0.2895,-0.37623732,0.00065414174,0.024377409,0.00016056379,1.2360106e-05,nan,0.00065414174,5.1569137e-05,5.3895829e-05,5.5098822e-05
0.29,-0.37624521,0.00063541736,0.025117239,0.00015594354,1.2590712e-05,nan,0.00063541736,5.0087672e-05,5.23445e-05,5.3511372e-05
0.2905,-0.37625298,0.00060832087,0.025851905,0.00014926973,1.2816064e-05,nan,0.00060832087,4.7946509e-05,5.0103885e-05,5.1219338e-05
0.291,-0.37626058,0.00057367494,0.026575549,0.00014074489,1.3034617e-05,nan,0.00057367494,4.5210636e-05,4.7241983e-05,4.8292274e-05
0.2915,-0.37626801,0.00053250077,0.027282252,0.00013062023,1.3244887e-05,nan,0.00053250077,4.1960679e-05,4.3843123e-05,4.4816428e-05
0.292,-0.37627525,0.00048598617,0.027966103,0.00011918776,1.344546e-05,nan,0.00048598617,3.8290381e-05,4.0005337e-05,4.0892045e-05
0.2925,-0.37628227,0.0004354495,0.02862127,0.00010677146,1.3635004e-05,nan,0.0004354495,3.4303754e-05,3.5837375e-05,3.6630327e-05
0.293,-0.37628907,0.00038230049,0.02924208,9.3717606e-05,1.3812272e-05,nan,0.00038230049,3.0111993e-05,3.1455482e-05,3.2150131e-05
0.2935,-0.37629565,0.00032799925,0.029823091,8.0384763e-05,1.3976119e-05,nan,0.00032799925,2.5830239e-05,2.6980016e-05,2.7574508e-05
0.294,-0.376302,0.00027401447,0.030359169,6.7133475e-05,1.41255e-05,nan,0.00027401447,2.1574286e-05,2.2532e-05,2.3027189e-05
0.2945,-0.37630813,0.00022178208,0.030845559,5.4316148e-05,1.4259484e-05,nan,0.00022178208,1.7457324e-05,1.8229724e-05,1.8629099e-05
0.295,-0.37631406,0.00017266561,0.031277952,4.2267299e-05,1.4377254e-05,nan,0.00017266561,1.3586809e-05,1.4185472e-05,1.4495018e-05
0.2955,-0.37631978,0.00012791911,0.031652547,3.1294481e-05,1.4478114e-05,nan,0.00012791911,1.0061545e-05,1.0502472e-05,1.0730463e-05
0.296,-0.37632533,8.8653814e-05,0.031966105,2.1670106e-05,1.4561497e-05,nan,8.8653814e-05,6.9690601e-06,7.2721592e-06,7.4288867e-06
0.2965,-0.37633072,5.580943e-05,0.032215994,1.3624396e-05,1.4626959e-05,nan,5.580943e-05,4.3833396e-06,4.5718011e-06,4.6692552e-06
0.297,-0.37633598,3.0130587e-05,0.032400227,7.3396293e-06,1.4674189e-05,nan,3.0130587e-05,2.3629772e-06,2.4625733e-06,2.5140788e-06
0.2975,-0.37634112,1.2149239e-05,0.032517487,2.9458301e-06,1.4703006e-05,nan,1.2149239e-05,9.4978906e-07,9.8810974e-07,1.0079313e-06
0.298,-0.37634619,2.173288e-06,0.032567143,5.1799218e-07,1.4713362e-05,nan,2.173288e-06,1.6792027e-07,1.7357196e-07,1.7649995e-07
0.2985,-0.3763512,2.8167996e-07,0.032549257,7.48921e-08,1.4705339e-05,nan,2.8167996e-07,2.3462364e-08,2.5250923e-08,2.6178814e-08
0.299,-0.37635618,6.3260024e-06,0.032464574,1.5794988e-06,1.4679146e-05,nan,6.3260024e-06,5.0458282e-07,5.3070478e-07,5.4421116e-07
0.2995,-0.37636116,1.9938428e-05,0.03231451,4.9409397e-06,1.4635122e-05,nan,1.9938428e-05,1.582155e-06,1.6594193e-06,1.6993654e-06
0.3,-0.37636616,4.0545675e-05,0.032101122,1.0017944e-05,1.4573725e-05,nan,4.0545675e-05,3.2108623e-06,3.3639638e-06,3.4431179e-06
0.3005,-0.3763712,6.7388496e-05,0.031827071,1.6623641e-05,1.4495534e-05,nan,6.7388496e-05,5.330738e-06,5.5816023e-06,5.7113011e-06
