t,total,KE_slab,PEel_slab,KE_cubes,max_pen,impactor_y,KE_body0,KE_body1,KE_body2
0.362,1.4501433,8.4327841e-06,0.018627079,1.2720285e-06,1.7520434e-07,nan,8.4327841e-06,6.282268e-07,6.4380174e-07
0.3625,1.4501424,1.3564026e-05,0.018720824,2.0452941e-06,1.7577065e-07,nan,1.3564026e-05,1.0102492e-06,1.0350448e-06
0.363,1.4501415,1.9599293e-05,0.018833826,2.9546384e-06,1.7644691e-07,nan,1.9599293e-05,1.4595254e-06,1.495113e-06
0.3635,1.4501406,2.6328533e-05,0.018965226,3.9684161e-06,1.7722701e-07,nan,2.6328533e-05,1.96042e-06,2.0079961e-06
0.364,1.4501397,3.3524749e-05,0.019114055,5.0524316e-06,1.7810413e-07,nan,3.3524749e-05,2.4960369e-06,2.5563948e-06
0.3645,1.4501387,4.0951107e-05,0.019279226,6.1710117e-06,1.7907076e-07,nan,4.0951107e-05,3.0487494e-06,3.1222623e-06
0.365,1.4501378,4.8368231e-05,0.019459546,7.2881023e-06,1.801188e-07,nan,4.8368231e-05,3.6007422e-06,3.6873601e-06
0.3655,1.4501368,5.5541426e-05,0.019653715,8.3683581e-06,1.8123959e-07,nan,5.5541426e-05,4.1345497e-06,4.2338084e-06
0.366,1.4501358,6.2247642e-05,0.019860332,9.3781902e-06,1.8242401e-07,nan,6.2247642e-05,4.6335737e-06,4.7446165e-06
0.3665,1.4501348,6.828196e-05,0.0200779,1.0286743e-05,1.8366255e-07,nan,6.828196e-05,5.0825662e-06,5.2041769e-06
0.367,1.4501338,7.3463417e-05,0.020304836,1.1066772e-05,1.8494536e-07,nan,7.3463417e-05,5.4680629e-06,5.5987087e-06
0.3675,1.4501328,7.7640006e-05,0.020539473,1.1695394e-05,1.8626235e-07,nan,7.7640006e-05,5.778755e-06,5.9166388e-06
0.368,1.4501317,8.0692721e-05,0.020780078,1.21547e-05,1.8760327e-07,nan,8.0692721e-05,6.0057905e-06,6.1489094e-06
0.3685,1.4501307,8.2538535e-05,0.021024856,1.24322e-05,1.8895777e-07,nan,8.2538535e-05,6.1429951e-06,6.2892047e-06
0.369,1.4501297,8.3132247e-05,0.021271965,1.2521101e-05,1.903155e-07,nan,8.3132247e-05,6.18701e-06,6.3340913e-06
0.3695,1.4501286,8.2467156e-05,0.021519531,1.2420411e-05,1.9166618e-07,nan,8.2467156e-05,6.1373417e-06,6.2830693e-06
0.37,1.4501276,8.0574575e-05,0.021765658,1.2134861e-05,1.9299966e-07,nan,8.0574575e-05,5.9963258e-06,6.1385349e-06
0.3705,1.4501266,7.7522205e-05,0.022008448,1.1674662e-05,1.9430603e-07,nan,7.7522205e-05,5.7690056e-06,5.9056561e-06
0.371,1.4501257,7.3411448e-05,0.022246016,1.10551e-05,1.9557566e-07,nan,7.3411448e-05,5.4629321e-06,5.5921681e-06
0.3715,1.4501247,6.8373759e-05,0.022476507,1.0295987e-05,1.9679931e-07,nan,6.8373759e-05,5.0878926e-06,5.2080946e-06
0.372,1.4501238,6.256616e-05,0.022698111,9.4209822e-06,1.9796813e-07,nan,6.256616e-05,4.6555763e-06,4.7654059e-06
0.3725,1.4501229,5.6166064e-05,0.022909087,8.4568139e-06,1.990738e-07,nan,5.6166064e-05,4.1791893e-06,4.2776246e-06
0.373,1.450122,4.9365585e-05,0.02310777,7.4324227e-06,2.0010853e-07,nan,4.9365585e-05,3.6730311e-06,3.7593916e-06
0.3735,1.4501212,4.2365503e-05,0.0232926,6.3780519e-06,2.0106515e-07,nan,4.2365503e-05,3.1520453e-06,3.2260066e-06
0.374,1.4501204,3.5369084e-05,0.023462129,5.3243164e-06,2.0193714e-07,nan,3.5369084e-05,2.6313596e-06,2.6929568e-06
0.3745,1.4501196,2.8575929e-05,0.023615038,4.3012769e-06,2.0271867e-07,nan,2.8575929e-05,2.1258282e-06,2.1754487e-06
0.375,1.4501189,2.2176049e-05,0.023750155,3.3375471e-06,2.0340466e-07,nan,2.2176049e-05,1.6495907e-06,1.6879564e-06
0.3755,1.4501181,1.6344332e-05,0.023866463,2.4594607e-06,2.0399078e-07,nan,1.6344332e-05,1.2156605e-06,1.2438002e-06
0.376,1.4501174,1.1235563e-05,0.023963112,1.6903216e-06,2.0447351e-07,nan,1.1235563e-05,8.3555429e-07,8.5476728e-07
0.3765,1.4501168,6.9801365e-06,0.02403943,1.0497587e-06,2.0485013e-07,nan,6.9801365e-06,5.1897296e-07,5.3078571e-07
0.377,1.4501161,3.6805808e-06,0.024094924,5.5320229e-07,2.0511876e-07,nan,3.6805808e-06,2.7354306e-07,2.7965923e-07
0.3775,1.4501155,1.4089779e-06,0.024129292,2.1149623e-07,2.0527834e-07,nan,1.4089779e-06,1.0462494e-07,1.0687129e-07
0.378,1.4501149,2.0534585e-07,0.024142419,3.0654406e-08,2.0532865e-07,nan,2.0534585e-07,1.5192466e-08,1.5461941e-08
0.3785,1.4501142,7.7011866e-08,0.02413438,1.1766928e-08,2.052703e-07,nan,7.7011866e-08,5.7865252e-09,5.9804031e-09
0.379,1.4501136,9.9897827e-07,0.024105436,1.5105556e-07,2.0510469e-07,nan,9.9897827e-07,7.454237e-08,7.6513188e-08
0.3795,1.450113,2.9152522e-06,0.024056034,4.4007441e-07,2.0483406e-07,nan,2.9152522e-06,2.1728872e-07,2.2278569e-07
0.38,1.4501124,5.7410821e-06,0.023986792,8.6604713e-07,2.0446139e-07,nan,5.7410821e-06,4.2771432e-07,4.3833281e-07
0.3805,1.4501118,9.3660169e-06,0.023898497,1.4123281e-06,2.0399042e-07,nan,9.3660169e-06,6.9759574e-07,7.1473231e-07
0.381,1.4501112,1.3657683e-05,0.023792094,2.0589712e-06,2.0342558e-07,nan,1.3657683e-05,1.0170785e-06,1.0418927e-06
0.3815,1.4501106,1.8466149e-05,0.023668671,2.7833882e-06,2.02772e-07,nan,1.8466149e-05,1.3750022e-06,1.4083861e-06
0.382,1.4501099,2.3628744e-05,0.023529447,3.5610738e-06,2.0203541e-07,nan,2.3628744e-05,1.7592587e-06,1.8018151e-06
0.3825,1.4501093,2.8975166e-05,0.023375757,4.3663753e-06,2.0122211e-07,nan,2.8975166e-05,2.1571728e-06,2.2092025e-06
0.383,1.4501086,3.4332731e-05,0.023209037,5.1732841e-06,2.0033895e-07,nan,3.4332731e-05,2.5558929e-06,2.6173912e-06
0.3835,1.4501079,3.95316e-05,0.023030808,5.9562215e-06,1.9939323e-07,nan,3.95316e-05,2.9427795e-06,3.013442e-06
0.384,1.4501072,4.4409826e-05,0.022842656,6.6908e-06,1.9839265e-07,nan,4.4409826e-05,3.3057814e-06,3.3850186e-06
0.3845,1.4501065,4.8818072e-05,0.022646223,7.354533e-06,1.9734526e-07,nan,4.8818072e-05,3.6337864e-06,3.7207466e-06
0.385,1.4501058,5.2623868e-05,0.02244318,7.9274759e-06,1.9625939e-07,nan,5.2623868e-05,3.916938e-06,4.0105379e-06
0.3855,1.4501051,5.5715283e-05,0.02223522,8.3927795e-06,1.951436e-07,nan,5.5715283e-05,4.1469091e-06,4.2458704e-06
0.386,1.4501044,5.8003918e-05,0.022024037,8.7371394e-06,1.9400659e-07,nan,5.8003918e-05,4.3171239e-06,4.4200155e-06
0.3865,1.4501037,5.9427135e-05,0.021811313,8.9511324e-06,1.9285712e-07,nan,5.9427135e-05,4.4229243e-06,4.5282081e-06
0.387,1.450103,5.9949475e-05,0.021598703,9.0294292e-06,1.91704e-07,nan,5.9949475e-05,4.4616751e-06,4.567754e-06
0.3875,1.4501023,5.9563234e-05,0.021387824,8.970881e-06,1.9055597e-07,nan,5.9563234e-05,4.4328068e-06,4.5380741e-06
0.388,1.4501016,5.8288196e-05,0.02118024,8.7784787e-06,1.8942166e-07,nan,5.8288196e-05,4.3377954e-06,4.4406833e-06
0.3885,1.4501009,5.6170545e-05,0.020977454,8.4591891e-06,1.883095e-07,nan,5.6170545e-05,4.1800815e-06,4.2791076e-06
0.389,1.4501002,5.3281003e-05,0.020780898,8.0236736e-06,1.8722771e-07,nan,5.3281003e-05,3.9649317e-06,4.0587419e-06
0.3895,1.4500995,4.9712266e-05,0.020591924,7.4859025e-06,1.8618417e-07,nan,4.9712266e-05,3.6992477e-06,3.7866548e-06
0.39,1.4500989,4.5575829e-05,0.020411798,6.8626758e-06,1.8518642e-07,nan,4.5575829e-05,3.3913296e-06,3.4713462e-06
0.3905,1.4500983,4.0998298e-05,0.020241695,6.1730678e-06,1.842416e-07,nan,4.0998298e-05,3.0506017e-06,3.1224662e-06
0.391,1.4500976,3.6117317e-05,0.020082691,5.437814e-06,1.8335635e-07,nan,3.6117317e-05,2.6873092e-06,2.7505048e-06
0.3915,1.4500971,3.1077242e-05,0.019935763,4.6786584e-06,1.8253683e-07,nan,3.1077242e-05,2.3121962e-06,2.3664622e-06
0.392,1.4500965,2.6024681e-05,0.019801785,3.9176826e-06,1.8178863e-07,nan,2.6024681e-05,1.9361737e-06,1.9815088e-06
0.3925,1.450096,2.1104053e-05,0.019681526,3.1766369e-06,1.8111677e-07,nan,2.1104053e-05,1.5699896e-06,1.6066473e-06
0.393,1.4500954,1.6453293e-05,0.019575648,2.4762931e-06,1.8052563e-07,nan,1.6453293e-05,1.2239082e-06,1.2523849e-06
0.3935,1.4500949,1.2199827e-05,0.019484708,1.8358385e-06,1.8001894e-07,nan,1.2199827e-05,9.0741132e-07,9.2842719e-07
0.394,1.4500944,8.4569331e-06,0.019409156,1.2723281e-06,1.7959979e-07,nan,8.4569331e-06,6.2892742e-07,6.4340066e-07
0.3945,1.450094,5.3205942e-06,0.019349334,8.002108e-07,1.7927053e-07,nan,5.3205942e-06,3.9559737e-07,4.0461342e-07
0.395,1.4500935,2.8669276e-06,0.019305481,4.3094253e-07,1.7903285e-07,nan,2.8669276e-06,2.1308327e-07,2.1785926e-07
0.3955,1.450093,1.1502553e-06,0.01927773,1.7269577e-07,1.7888772e-07,nan,1.1502553e-06,8.542489e-08,8.7270875e-08
0.396,1.4500926,2.0186381e-07,0.01926611,3.0173076e-08,1.788354e-07,nan,2.0186381e-07,1.4947508e-08,1.5225568e-08
0.3965,1.4500921,2.9477796e-08,0.01927055,4.5281683e-09,1.7887545e-07,nan,2.9477796e-08,2.2228154e-09,2.3053529e-09
0.397,1.4500917,6.174504e-07,0.019290876,9.3394835e-08,1.7900673e-07,nan,6.174504e-07,4.6083183e-08,4.7311652e-08
0.3975,1.4500913,1.9276519e-06,0.019326817,2.9102107e-07,1.7922743e-07,nan,1.9276519e-06,1.4368789e-07,1.4733318e-07
0.398,1.4500908,3.9010171e-06,0.019378004,5.8850243e-07,1.7953508e-07,nan,3.9010171e-06,2.9063837e-07,2.9786406e-07
0.3985,1.4500904,6.4596939e-06,0.019443973,9.7410582e-07,1.7992657e-07,nan,6.4596939e-06,4.811382e-07,4.9296762e-07
0.399,1.4500899,9.5097167e-06,0.019524167,1.4336724e-06,1.8039819e-07,nan,9.5097167e-06,7.0819212e-07,7.2548028e-07
0.3995,1.4500894,1.2944116e-05,0.019617939,1.9510861e-06,1.8094564e-07,nan,1.2944116e-05,9.6383752e-07,9.8724858e-07
0.4,1.4500889,1.6646363e-05,0.019724552,2.5087924e-06,1.8156412e-07,nan,1.6646363e-05,1.2394008e-06,1.2693916e-06
0.4005,1.4500885,2.0494037e-05,0.019843188,3.0883513e-06,1.8224831e-07,nan,2.0494037e-05,1.5257705e-06,1.5625808e-06
0.401,1.450088,2.4362608e-05,0.019972946,3.6710061e-06,1.8299246e-07,nan,2.4362608e-05,1.8136785e-06,1.8573276e-06
0.4015,1.4500875,2.812921e-05,0.02011285,4.2382529e-06,1.8379039e-07,nan,2.812921e-05,2.0939812e-06,2.1442717e-06
0.402,1.4500869,3.1676303e-05,0.020261851,4.7723908e-06,1.846356e-07,nan,3.1676303e-05,2.3579318e-06,2.414459e-06
0.4025,1.4500864,3.48951e-05,0.020418837,5.257039e-06,1.8552127e-07,nan,3.48951e-05,2.5974353e-06,2.6596038e-06
0.403,1.4500859,3.7688678e-05,0.020582632,5.677605e-06,1.8644036e-07,nan,3.7688678e-05,2.8052802e-06,2.8723249e-06
0.4035,1.4500853,3.9974676e-05,0.020752012,6.0216902e-06,1.8738562e-07,nan,3.9974676e-05,2.9753389e-06,3.0463513e-06
0.404,1.4500848,4.1687503e-05,0.020925704,6.2794228e-06,1.8834967e-07,nan,4.1687503e-05,3.1027325e-06,3.1766903e-06
0.4045,1.4500843,4.2780006e-05,0.021102401,6.4437086e-06,1.8932507e-07,nan,4.2780006e-05,3.1839541e-06,3.2597545e-06
0.405,1.4500837,4.3224554e-05,0.02128077,6.5103942e-06,1.9030434e-07,nan,4.3224554e-05,3.21695e-06,3.2934442e-06
0.4055,1.4500832,4.3013519e-05,0.021459455,6.4783389e-06,1.9128004e-07,nan,4.3013519e-05,3.2011553e-06,3.2771836e-06
0.406,1.4500826,4.2159141e-05,0.0216371,6.3493945e-06,1.9224486e-07,nan,4.2159141e-05,3.1374837e-06,3.2119108e-06
0.4065,1.4500821,4.069281e-05,0.021812346,6.1282963e-06,1.9319158e-07,nan,4.069281e-05,3.0282736e-06,3.1000227e-06
0.407,1.4500816,3.8663771e-05,0.021983853,5.8224687e-06,1.9411323e-07,nan,3.8663771e-05,2.8771925e-06,2.9452762e-06
0.4075,1.4500811,3.6137334e-05,0.022150305,5.4417546e-06,1.9500308e-07,nan,3.6137334e-05,2.6891031e-06,2.7526515e-06
0.408,1.4500806,3.3192617e-05,0.022310425,4.9980756e-06,1.9585468e-07,nan,3.3192617e-05,2.4698952e-06,2.5281804e-06
0.4085,1.4500801,2.9919927e-05,0.022462984,4.5050378e-06,1.9666195e-07,nan,2.9919927e-05,2.2262913e-06,2.2787465e-06
0.409,1.4500797,2.6417847e-05,0.022606815,3.9774919e-06,1.9741919e-07,nan,2.6417847e-05,1.9656292e-06,2.0118628e-06
0.4095,1.4500792,2.2790127e-05,0.022740819,3.4310661e-06,1.9812113e-07,nan,2.2790127e-05,1.6956307e-06,1.7354354e-06
0.41,1.4500788,1.9142476e-05,0.022863983,2.8816818e-06,1.9876297e-07,nan,1.9142476e-05,1.4241631e-06,1.4575187e-06
0.4105,1.4500784,1.5579353e-05,0.022975382,2.3450715e-06,1.9934041e-07,nan,1.5579353e-05,1.1590005e-06,1.186071e-06
0.411,1.450078,1.2200854e-05,0.023074192,1.8363087e-06,1.9984965e-07,nan,1.2200854e-05,9.0759141e-07,9.2871727e-07
0.4115,1.4500776,9.0997842e-06,0.023159698,1.369368e-06,2.0028748e-07,nan,9.0997842e-06,6.7684169e-07,6.9252626e-07
0.412,1.4500773,6.3590038e-06,0.023231299,9.5672472e-07,2.0065123e-07,nan,6.3590038e-06,4.7291652e-07,4.838082e-07
0.4125,1.4500769,4.0491165e-06,0.023288514,6.0900766e-07,2.0093881e-07,nan,4.0491165e-06,3.0106872e-07,3.0793894e-07
0.413,1.4500766,2.226571e-06,0.023330987,3.3471268e-07,2.0114874e-07,nan,2.226571e-06,1.6549737e-07,1.6921531e-07
0.4135,1.4500763,9.3221935e-07,0.02335849,1.3998613e-07,2.0128014e-07,nan,9.3221935e-07,6.9240646e-08,7.0745487e-08
0.414,1.4500759,1.9037033e-07,0.023370924,2.8482364e-08,2.0133272e-07,nan,1.9037033e-07,1.4105409e-08,1.4376955e-08
0.4145,1.4500756,8.3561556e-09,0.023368319,1.2986886e-09,2.013068e-07,nan,8.3561556e-09,6.3503873e-10,6.6364988e-10
0.415,1.4500753,3.7661655e-07,0.023350832,5.6988269e-08,2.0120328e-07,nan,3.7661655e-07,2.8115756e-08,2.8872512e-08
0.4155,1.450075,1.2692885e-06,0.023318747,1.9164914e-07,2.0102363e-07,nan,1.2692885e-06,9.4620584e-08,9.7028559e-08
0.416,1.4500747,2.6452749e-06,0.023272466,3.9908536e-07,2.0076991e-07,nan,2.6452749e-06,1.9708894e-07,2.0199642e-07
0.4165,1.4500743,4.4497509e-06,0.02321251,6.710341e-07,2.0044469e-07,nan,4.4497509e-06,3.3143882e-07,3.3959529e-07
0.417,1.450074,6.6160565e-06,0.023139507,9.9745073e-07,2.0005108e-07,nan,6.6160565e-06,4.9270764e-07,5.0474309e-07
0.4175,1.4500737,9.0679087e-06,0.023054189,1.3668423e-06,1.9959267e-07,nan,9.0679087e-06,6.7521701e-07,6.9162528e-07
0.418,1.4500734,1.1721864e-05,0.022957378,1.7666384e-06,1.990735e-07,nan,1.1721864e-05,8.7275598e-07,8.9388243e-07
0.4185,1.450073,1.4489954e-05,0.022849983,2.183588e-06,1.9849805e-07,nan,1.4489954e-05,1.078777e-06,1.1048109e-06
0.419,1.4500727,1.72824e-05,0.022732984,2.6041691e-06,1.9787116e-07,nan,1.72824e-05,1.2865987e-06,1.3175704e-06
0.4195,1.4500723,2.0010351e-05,0.022607428,3.0149997e-06,1.9719803e-07,nan,2.0010351e-05,1.4896084e-06,1.5253914e-06
0.42,1.450072,2.2588523e-05,0.022474412,3.403237e-06,1.9648417e-07,nan,2.2588523e-05,1.6814598e-06,1.7217773e-06
0.4205,1.4500716,2.4937702e-05,0.022335076,3.756953e-06,1.9573534e-07,nan,2.4937702e-05,1.8562584e-06,1.9006946e-06
0.421,1.4500713,2.6987012e-05,0.022190592,4.0654761e-06,1.949575e-07,nan,2.6987012e-05,2.0087306e-06,2.0567455e-06
0.4215,1.4500709,2.8675887e-05,0.022042149,4.3196891e-06,1.941568e-07,nan,2.8675887e-05,2.1343705e-06,2.1853187e-06
0.422,1.4500705,2.9955713e-05,0.021890949,4.5122748e-06,1.9333948e-07,nan,2.9955713e-05,2.2295615e-06,2.2827133e-06
0.4225,1.4500702,3.0791063e-05,0.021738191,4.6379033e-06,1.9251187e-07,nan,3.0791063e-05,2.2916692e-06,2.3462341e-06
0.423,1.4500698,3.1160531e-05,0.021585062,4.6933562e-06,1.9168031e-07,nan,3.1160531e-05,2.3191023e-06,2.3742539e-06
0.4235,1.4500694,3.1057119e-05,0.021432732,4.6775854e-06,1.9085113e-07,nan,3.1057119e-05,2.3113419e-06,2.3662436e-06
0.424,1.4500691,3.0488188e-05,0.02128234,4.5917057e-06,1.9003055e-07,nan,3.0488188e-05,2.2689377e-06,2.3227679e-06
0.4245,1.4500687,2.9474981e-05,0.021134989,4.438922e-06,1.8922471e-07,nan,2.9474981e-05,2.1934727e-06,2.2454493e-06
0.425,1.4500684,2.8051734e-05,0.020991736,4.2243961e-06,1.8843956e-07,nan,2.8051734e-05,2.0874964e-06,2.1368997e-06
0.4255,1.450068,2.6264415e-05,0.020853589,3.9550561e-06,1.8768083e-07,nan,2.6264415e-05,1.9544315e-06,2.0006246e-06
0.426,1.4500677,2.4169135e-05,0.020721499,3.639357e-06,1.8695403e-07,nan,2.4169135e-05,1.7984552e-06,1.8409018e-06
0.4265,1.4500673,2.1830278e-05,0.020596355,3.2869992e-06,1.8626436e-07,nan,2.1830278e-05,1.6243602e-06,1.662639e-06
0.427,1.450067,1.9318422e-05,0.02047898,2.9086151e-06,1.8561668e-07,nan,1.9318422e-05,1.4373999e-06,1.4712152e-06
0.4275,1.4500667,1.6708109e-05,0.020370126,2.5154329e-06,1.8501552e-07,nan,1.6708109e-05,1.2431223e-06,1.2723106e-06
0.428,1.4500664,1.4075532e-05,0.020270472,2.1189291e-06,1.8446499e-07,nan,1.4075532e-05,1.0471982e-06,1.0717309e-06
0.4285,1.4500662,1.1496223e-05,0.020180622,1.7304791e-06,1.839688e-07,nan,1.1496223e-05,8.5524861e-07,8.7523048e-07
0.429,1.4500659,9.0427934e-06,0.020101103,1.3610178e-06,1.835302e-07,nan,9.0427934e-06,6.72677e-07,6.883408e-07
0.4295,1.4500656,6.782808e-06,0.020032362,1.0207191e-06,1.83152e-07,nan,6.782808e-06,5.0451097e-07,5.162081e-07
0.43,1.4500654,4.7768459e-06,0.019974766,7.1870388e-07,1.8283649e-07,nan,4.7768459e-06,3.5525799e-07,3.634459e-07
0.4305,1.4500651,3.0768077e-06,0.019928602,4.6278547e-07,1.8258551e-07,nan,3.0768077e-06,2.2877942e-07,2.3400606e-07
0.431,1.4500649,1.7245128e-06,0.019894076,2.592581e-07,1.8240036e-07,nan,1.7245128e-06,1.2818615e-07,1.3107194e-07
0.4315,1.4500646,7.5062444e-07,0.019871314,1.1273537e-07,1.8228184e-07,nan,7.5062444e-07,5.5758697e-08,5.6976673e-08
0.432,1.4500644,1.7392906e-07,0.019860362,2.6041841e-08,1.8223026e-07,nan,1.7392906e-07,1.2893564e-08,1.3148277e-08
0.4325,1.4500642,9.8534621e-10,0.019861186,1.6027316e-10,1.822454e-07,nan,9.8534621e-10,7.7204336e-11,8.306882e-11
0.433,1.4500639,2.2614636e-07,0.019873675,3.4235152e-08,1.8232655e-07,nan,2.2614636e-07,1.6887711e-08,1.734744e-08
0.4335,1.4500637,8.3194786e-07,0.01989764,1.2563131e-07,1.8247249e-07,nan,8.3194786e-07,6.2023767e-08,6.3607541e-08
0.434,1.4500635,1.7898443e-06,0.019932817,2.7004492e-07,1.8268154e-07,nan,1.7898443e-06,1.3335946e-07,1.3668546e-07
0.4345,1.4500632,3.0612644e-06,0.019978869,4.6166262e-07,1.8295155e-07,nan,3.0612644e-06,2.280229e-07,2.3363971e-07
0.435,1.450063,4.5989486e-06,0.020035387,6.9336304e-07,1.8327993e-07,nan,4.5989486e-06,3.4249578e-07,3.5086726e-07
0.4355,1.4500628,6.3485236e-06,0.020101894,9.5695405e-07,1.8366368e-07,nan,6.3485236e-06,4.7273057e-07,4.8422348e-07
0.436,1.4500625,8.2502618e-06,0.020177847,1.2434378e-06,1.840994e-07,nan,8.2502618e-06,6.1428152e-07,6.2915633e-07
0.4365,1.4500622,1.024097e-05,0.020262638,1.5432955e-06,1.8458333e-07,nan,1.024097e-05,7.6244523e-07,7.8085024e-07
0.437,1.450062,1.2255949e-05,0.020355602,1.8467819e-06,1.8511138e-07,nan,1.2255949e-05,9.1240646e-07,9.3437543e-07
0.4375,1.4500617,1.4230962e-05,0.020456017,2.1442226e-06,1.8567916e-07,nan,1.4230962e-05,1.0593847e-06,1.0848379e-06
0.438,1.4500615,1.6104155e-05,0.020563109,2.4263025e-06,1.8628202e-07,nan,1.6104155e-05,1.1987769e-06,1.2275257e-06
0.4385,1.4500612,1.7817869e-05,0.02067606,2.6843396e-06,1.869151e-07,nan,1.7817869e-05,1.3262926e-06,1.3580471e-06
0.439,1.4500609,1.9320299e-05,0.020794009,2.9105336e-06,1.8757335e-07,nan,1.9320299e-05,1.4380771e-06,1.4724565e-06
0.4395,1.4500606,2.0566938e-05,0.020916057,3.0981846e-06,1.8825155e-07,nan,2.0566938e-05,1.5308193e-06,1.5673654e-06
0.44,1.4500603,2.1521788e-05,0.021041279,3.2418743e-06,1.8894442e-07,nan,2.1521788e-05,1.6018411e-06,1.6400332e-06
0.4405,1.45006,2.2158284e-05,0.021168725,3.3376056e-06,1.8964658e-07,nan,2.2158284e-05,1.649167e-06,1.6884386e-06
0.441,1.4500598,2.2459923e-05,0.021297426,3.3828972e-06,1.9035265e-07,nan,2.2459923e-05,1.67157e-06,1.7113272e-06
0.4415,1.4500595,2.242058e-05,0.021426408,3.3768306e-06,1.9105726e-07,nan,2.242058e-05,1.6685957e-06,1.708235e-06
0.442,1.4500592,2.2044502e-05,0.021554691,3.3200499e-06,1.917551e-07,nan,2.2044502e-05,1.6405615e-06,1.6794884e-06
0.4425,1.4500589,2.1345996e-05,0.021681302,3.2147141e-06,1.9244096e-07,nan,2.1345996e-05,1.5885336e-06,1.6261805e-06
0.443,1.4500587,2.034882e-05,0.02180528,3.0644053e-06,1.9310977e-07,nan,2.034882e-05,1.5142815e-06,1.5501238e-06
0.4435,1.4500584,1.9085297e-05,0.021925688,2.8739952e-06,1.9375663e-07,nan,1.9085297e-05,1.4202118e-06,1.4537834e-06
0.444,1.4500581,1.7595196e-05,0.022041613,2.6494762e-06,1.9437685e-07,nan,1.7595196e-05,1.309285e-06,1.3401912e-06
0.4445,1.4500579,1.5924396e-05,0.022152184,2.397761e-06,1.9496598e-07,nan,1.5924396e-05,1.1849166e-06,1.2128445e-06
0.445,1.4500576,1.4123406e-05,0.022256569,2.1264588e-06,1.9551987e-07,nan,1.4123406e-05,1.050866e-06,1.0755927e-06
0.4455,1.4500574,1.2245764e-05,0.02235399,1.8436338e-06,1.9603463e-07,nan,1.2245764e-05,9.1111812e-07,9.3251569e-07
0.446,1.4500572,1.0346372e-05,0.022443727,1.5575557e-06,1.9650674e-07,nan,1.0346372e-05,7.6975895e-07,7.8779673e-07
0.4465,1.450057,8.4798254e-06,0.022525124,1.276447e-06,1.9693302e-07,nan,8.4798254e-06,6.3085164e-07,6.4559537e-07
0.447,1.4500568,6.6987807e-06,0.022597594,1.0082375e-06,1.9731066e-07,nan,6.6987807e-06,4.9831463e-07,5.0992285e-07
0.4475,1.4500566,5.0524067e-06,0.022660626,7.6033103e-07,1.9763723e-07,nan,5.0524067e-06,3.758067e-07,3.8452433e-07
0.448,1.4500564,3.5849721e-06,0.02271379,5.39393e-07,1.9791075e-07,nan,3.5849721e-06,2.6662174e-07,2.7277126e-07
0.4485,1.4500562,2.3346044e-06,0.022756739,3.5116323e-07,1.9812962e-07,nan,2.3346044e-06,1.7359642e-07,1.7756681e-07
0.449,1.450056,1.3322545e-06,0.02278921,2.0030035e-07,1.9829268e-07,nan,1.3322545e-06,9.9033221e-08,1.0126713e-07
0.4495,1.4500558,6.0089722e-07,0.02281103,9.0261281e-08,1.983992e-07,nan,6.0089722e-07,4.4640857e-08,4.5620424e-08
0.45,1.4500557,1.5498351e-07,0.022822116,2.3218998e-08,1.9844888e-07,nan,1.5498351e-07,1.1493652e-08,1.1725346e-08
0.4505,1.4500555,1.6000017e-10,0.022822472,2.0312011e-11,1.9844187e-07,nan,1.6000017e-10,1.0644221e-11,9.6677899e-12
0.451,1.4500553,1.3325705e-07,0.022812193,2.0184211e-08,1.9837872e-07,nan,1.3325705e-07,9.9547507e-09,1.022946e-08
0.4515,1.4500552,5.4254193e-07,0.022791458,8.1940095e-08,1.9826043e-07,nan,5.4254193e-07,4.0451643e-08,4.1488452e-08
0.452,1.450055,1.2082245e-06,0.022760533,1.8230404e-07,1.9808837e-07,nan,1.2082245e-06,9.0027416e-08,9.2276627e-08
0.4525,1.4500548,2.1031958e-06,0.022719765,3.1719013e-07,1.9786435e-07,nan,2.1031958e-06,1.5666358e-07,1.6052655e-07
0.453,1.4500547,3.1939728e-06,0.022669576,4.8155284e-07,1.975905e-07,nan,3.1939728e-06,2.378674e-07,2.4368543e-07
0.4535,1.4500545,4.4418178e-06,0.02261046,6.6955569e-07,1.9726936e-07,nan,4.4418178e-06,3.3075526e-07,3.3880044e-07
0.454,1.4500543,5.8039956e-06,0.022542981,8.7476067e-07,1.9690377e-07,nan,5.8039956e-06,4.3214617e-07,4.4261451e-07
0.4545,1.4500542,7.2351277e-06,0.02246776,1.0903322e-06,1.964969e-07,nan,7.2351277e-06,5.3866263e-07,5.5166957e-07
0.455,1.450054,8.6886019e-06,0.022385475,1.3092495e-06,1.960522e-07,nan,8.6886019e-06,6.4683552e-07,6.6241397e-07
0.4555,1.4500538,1.0117994e-05,0.022296849,1.5245206e-06,1.9557335e-07,nan,1.0117994e-05,7.5320987e-07,7.713107e-07
0.456,1.4500536,1.1478456e-05,0.022202648,1.7293917e-06,1.9506429e-07,nan,1.1478456e-05,8.5444829e-07,8.7494337e-07
0.4565,1.4500534,1.2728037e-05,0.022103668,1.9175456e-06,1.9452914e-07,nan,1.2728037e-05,9.4742907e-07,9.7011652e-07
0.457,1.4500533,1.3828888e-05,0.022000735,2.0832836e-06,1.9397216e-07,nan,1.3828888e-05,1.029336e-06,1.0539476e-06
