t,total,max_pen,KE_slab,KE_body1,KE_body2,KE_body3,KE_body4
0.0445,74.979,7.5553965e-09,3.6902392e-05,2.6488674e-06,2.6496495e-06,2.6499872e-06,88.828134
0.045,74.978831,8.4437759e-09,0.00021959381,1.6951589e-05,1.6959717e-05,1.696264e-05,88.988348
0.0455,74.978662,9.8967912e-09,0.00054942055,4.3206148e-05,4.3228821e-05,4.3236801e-05,89.148707
0.046,74.978492,1.1903671e-08,0.0010171977,8.0678247e-05,8.0722142e-05,8.0737536e-05,89.30921
0.0465,74.978321,1.4448037e-08,0.0016112023,0.00012839951,0.00012847054,0.00012849552,89.469857
0.047,74.978148,1.7508315e-08,0.0023174234,0.00018519319,0.00018529633,0.0001853328,89.630648
0.0475,55.300295,6.6852817e-05,3.5521668,0.00026600336,0.00026555197,0.00026533238,66.214628
0.048,45.372425,8.8542897e-05,16.374682,0.00036085517,0.00036032947,0.00036007371,40.833363
0.0485,43.582889,3.7895305e-05,16.090822,0.0004701422,0.00046954166,0.00046924964,34.906122
0.049,41.937615,3.7988831e-05,15.080543,0.00059386472,0.00059318952,0.00059286125,29.466577
0.0495,40.45345,4.5778946e-05,15.015364,0.00073202273,0.00073127303,0.00073090854,23.571338
0.05,39.096834,5.1004317e-05,15.323173,0.00088461617,0.00088379201,0.00088339131,18.088398
0.0505,37.833917,5.3950675e-05,15.709882,0.001051645,0.0010507464,0.0010503095,13.358864
0.051,36.643769,5.5597095e-05,16.008633,0.0012331093,0.0012321362,0.0012316631,9.4805867
0.0515,35.515544,5.6675602e-05,16.147736,0.001429009,0.0014279614,0.0014274521,6.4378184
0.052,34.444385,5.7597228e-05,16.154835,0.0016393441,0.0016382221,0.0016376765,4.1483437
0.0525,33.427706,5.8528518e-05,16.126285,0.0018641146,0.0018629181,0.0018623363,2.4996745
0.053,32.461996,5.9528751e-05,16.169199,0.0021033205,0.0021020496,0.0021014316,1.37461
