t,slab_KE,slab_PE,cube_KE,bystander_KE,total,max_pen
0.348,0.046826145,0.015818973,0.058329947,0.0096128898,-6.4995093,2.4284263e-05
0.3485,0.04232983,0.013812012,0.05662393,0.010146921,-6.501229,2.0449299e-05
0.349,0.037941935,0.012044465,0.05509975,0.010695387,-6.5028719,1.6815264e-05
0.3495,0.03370391,0.010621451,0.053552166,0.011258289,-6.5044484,1.9144655e-05
0.35,0.029475152,0.0096748515,0.05202737,0.011835626,-6.5059148,1.9554098e-05
0.3505,0.025156584,0.0093313759,0.050576428,0.012427398,-6.5073002,1.8255037e-05
0.351,0.02077385,0.0096592803,0.049134283,0.013033606,-6.5086216,1.5028623e-05
0.3515,0.016429898,0.010635372,0.047616214,0.01365425,-6.5098865,9.9310733e-06
0.352,0.01229484,0.012130037,0.045965903,0.014289328,-6.5110956,3.4775199e-06
0.3525,0.0084955846,0.013910011,0.044314648,0.014938843,-6.5122231,0
0.353,0.0052934215,0.01565416,0.042763974,0.015602792,-6.5132756,0
0.3535,0.003052172,0.017010626,0.041318968,0.016281177,-6.5142632,0
0.354,0.00207934,0.017670803,0.039979012,0.016973998,-6.5151969,0
0.3545,0.0025613355,0.017434513,0.038742813,0.017681253,-6.5160892,0
0.355,0.0045253789,0.016250261,0.037610003,0.018402945,-6.5169537,0
0.3555,0.0078351999,0.014222723,0.03658063,0.019139071,-6.5178034,0
0.356,0.012218283,0.011588926,0.035654736,0.019889633,-6.5186489,0
0.3565,0.017315253,0.0086718648,0.034832313,0.020654631,-6.5194974,0
0.357,0.022738588,0.0058239799,0.034113347,0.021434064,-6.5203517,0
0.3575,0.028128142,0.0033728523,0.033497833,0.022227932,-6.521211,0
0.358,0.033193941,0.0015787378,0.03298577,0.023036236,-6.5220715,0
0.3585,0.037740845,0.00060951379,0.032577162,0.023858975,-6.5229279,0
0.359,0.041673896,0.00053448707,0.032272007,0.02469615,-6.5237745,0
0.3595,0.044986574,0.0013350704,0.032070307,0.02554776,-6.5246065,0
0.36,0.047736603,0.0029279197,0.031972062,0.026413805,-6.5254205,0
0.3605,0.050015208,0.0051948089,0.03197727,0.027294286,-6.5262151,0
0.361,0.051915937,0.0080132397,0.032085932,0.028189202,-6.5269907,0
0.3615,0.053508481,0.01128242,0.032298048,0.029098554,-6.5277495,0
0.362,0.054821448,0.014940638,0.032613617,0.030022341,-6.5284943,0
0.3625,0.055836113,0.018971937,0.033032641,0.030960563,-6.5292282,0
0.363,0.056491047,0.023402098,0.033555118,0.031913221,-6.529954,0
0.3635,0.056695624,0.028285806,0.034181049,0.032880315,-6.5306732,0
0.364,0.05634903,0.033688261,0.034910434,0.033861843,-6.5313862,0
0.3645,0.05536084,0.039665117,0.035743273,0.034857808,-6.5320918,0
0.365,0.053669386,0.046244468,0.036679565,0.035868207,-6.5327878,0
0.3655,0.05125506,0.053413759,0.037719311,0.036893042,-6.5334712,0
0.366,0.048146931,0.061113263,0.038862511,0.037932312,-6.5341385,0
0.3665,0.0444224,0.069236442,0.040109165,0.038986018,-6.5347866,0
0.367,0.040200761,0.077636375,0.041459273,0.04005416,-6.5354127,0
0.3675,0.03563228,0.086136661,0.042912835,0.041136736,-6.5360151,0
0.368,0.030884767,0.094544849,0.04446985,0.042233748,-6.536593,0
0.3685,0.026129589,0.10266646,0.046130319,0.043345196,-6.5371465,0
0.369,0.021528791,0.11031794,0.047894242,0.044471079,-6.5376767,0
0.3695,0.017224616,0.11733723,0.049761619,0.045611397,-6.5381856,0
0.37,0.013332206,0.12359121,0.051732449,0.046766151,-6.5386755,0
0.3705,0.0099358803,0.12897956,0.053806734,0.04793534,-6.5391492,0
0.371,0.0070889222,0.13343522,0.055984472,0.049118964,-6.5396094,0
0.3715,0.0048164488,0.13692162,0.058265664,0.050317024,-6.5400587,0
0.372,0.0031206188,0.1394277,0.060650309,0.05152952,-6.5404993,0
0.3725,0.0019871987,0.14096148,0.063138409,0.05275645,-6.540933,0
0.373,0.0013923964,0.14154329,0.065729962,0.053997817,-6.5413611,0
0.3735,0.0013089029,0.14119977,0.06842497,0.055253618,-6.5417847,0
0.374,0.001710267,0.1399595,0.071223431,0.056523855,-6.5422043,0
0.3745,0.0026031526,0.13788913,0.07336524,0.057808528,-6.5432081,1.5647265e-05
0.375,0.0039816442,0.13512995,0.074189797,0.059107636,-6.5445022,5.2125817e-05
0.3755,0.0057072108,0.13180267,0.075226018,0.060421179,-6.5455959,6.7379301e-05
0.376,0.0076176441,0.12794434,0.077151322,0.061749157,-6.5465007,6.6638924e-05
0.3765,0.0096626778,0.1234754,0.079937845,0.063091572,-6.5472531,5.6672555e-05
0.377,0.011922081,0.11827468,0.083219296,0.064448421,-6.5479262,4.3016056e-05
0.3775,0.014495181,0.11228955,0.086627198,0.065819706,-6.5485667,2.9293423e-05
0.378,0.017405102,0.10558295,0.089965989,0.067205426,-6.5491823,1.7518709e-05
0.3785,0.02058353,0.098303345,0.093210476,0.068605582,-6.549768,8.599588e-06
0.379,0.023906465,0.090628393,0.096422986,0.070020173,-6.5503239,2.7933561e-06
0.3795,0.027230006,0.082729761,0.099682275,0.0714492,-6.5508551,9.548099e-08
0.38,0.030408249,0.074765783,0.10304905,0.072892662,-6.551369,0
0.3805,0.0333369,0.066881068,0.10652273,0.074350559,-6.5518763,0
0.381,0.035913473,0.059210951,0.11010632,0.075822892,-6.5523797,8.1307572e-07
0.3815,0.038030348,0.051876551,0.11381748,0.077309661,-6.5528793,2.8236011e-06
0.382,0.039627654,0.044976489,0.11764644,0.078810864,-6.5533737,4.9669676e-06
0.3825,0.040669549,0.038584967,0.12158379,0.080326503,-6.5538622,6.7977732e-06
0.383,0.041141793,0.032750836,0.12562203,0.081856578,-6.5543436,7.9828004e-06
0.3835,0.041052192,0.027496597,0.12975497,0.083401088,-6.5548164,8.5326717e-06
0.384,0.040431269,0.022818542,0.1339771,0.084960033,-6.5552794,8.5315219e-06
0.3845,0.039329716,0.01869043,0.13828379,0.086533414,-6.5557315,8.106566e-06
0.385,0.037811271,0.015071612,0.14267184,0.08812123,-6.556172,7.4054018e-06
0.3855,0.035942948,0.011917687,0.14713995,0.089723482,-6.5566007,6.5743955e-06
0.386,0.033786449,0.0091898818,0.15168871,0.091340169,-6.5570179,5.7396507e-06
0.3865,0.030857202,0.0069147008,0.15451612,0.092971291,-6.5595204,2.3405004e-05
0.387,0.023537116,0.0055457805,0.14222349,0.094616849,-6.5713602,0.00012380561
0.3875,0.01793535,0.0060053399,0.12617527,0.096276842,-6.580676,0.00017927529
0.388,0.01586531,0.0093933819,0.11549009,0.097951271,-6.588144,0.00018968533
0.3885,0.014628425,0.015614372,0.11217285,0.099640135,-6.5941911,0.00016574764
0.389,0.011844508,0.022816417,0.1136326,0.10134343,-6.5990795,0.00012613078
0.3895,0.0079514556,0.028480178,0.11667646,0.10306117,-6.6030376,8.1853603e-05
0.39,0.0049517732,0.031006975,0.11957294,0.10479334,-6.6063022,4.4406527e-05
0.3905,0.004188653,0.030374798,0.12200371,0.10653995,-6.6090816,1.9421374e-05
0.391,0.0055497503,0.027624294,0.12423511,0.10830099,-6.6115132,1.3467686e-05
0.3915,0.0081173508,0.023960377,0.12651677,0.11007646,-6.6136738,1.4841589e-05
0.392,0.011049644,0.020218595,0.12894191,0.11186637,-6.6156035,1.923529e-05
0.3925,0.013923018,0.01684249,0.13149638,0.11367072,-6.6173362,2.5414498e-05
0.393,0.01656834,0.014094632,0.13411623,0.1154895,-6.6189074,2.9442848e-05
0.3935,0.018816798,0.012213915,0.1367212,0.11732272,-6.6203498,2.9517219e-05
0.394,0.020038635,0.011491497,0.13348241,0.11917038,-6.6260155,6.6306851e-05
0.3945,0.020769863,0.0122211,0.12608134,0.12103247,-6.6330029,0.00010738274
0.395,0.021314605,0.014583844,0.12394346,0.12290899,-6.6372858,0.00010100621
0.3955,0.02082449,0.018038577,0.12572665,0.12479995,-6.6400299,7.2830892e-05
0.396,0.019826792,0.021560951,0.12800384,0.12670535,-6.6417665,4.3042808e-05
0.3965,0.019244603,0.024508147,0.13006562,0.12862518,-6.6431329,1.9439734e-05
0.397,0.019217833,0.026843282,0.13184318,0.13055944,-6.6443393,1.1095444e-05
0.3975,0.019400451,0.028953022,0.13360626,0.13250814,-6.6452968,8.7331291e-06
0.398,0.019375301,0.031246542,0.13548863,0.13447128,-6.6461108,6.7073087e-06
0.3985,0.018908493,0.033971763,0.13749683,0.13644885,-6.6468335,5.6509441e-06
0.399,0.017960234,0.037190798,0.13960268,0.13844086,-6.647487,5.8431642e-06
0.3995,0.016640127,0.04081082,0.14178344,0.1404473,-6.6480769,7.2121759e-06
0.4,0.015140709,0.044640822,0.14402851,0.14246818,-6.6486073,9.4109987e-06
0.4005,0.013658184,0.048467074,0.14633804,0.1445035,-6.6490851,1.1939967e-05
0.401,0.0123222,0.052126062,0.14872151,0.14655325,-6.6495206,1.4281594e-05
0.4015,0.020738907,0.057219626,0.076205103,0.073642318,-6.6936595,0.00017083717
0.402,0.035226079,0.065597277,0.019667344,0.016614627,-6.7196877,0.0002087651
0.4025,0.043896949,0.077116511,0.0043419958,0.00068251328,-6.7348546,0.00015675214
0.403,0.041975388,0.088714895,0.0046766304,0.00032152801,-6.7439886,6.927979e-05
0.4035,0.035125906,0.097610148,0.005445427,0.00032780821,-6.7498346,2.067547e-06
0.404,0.030626358,0.10425531,0.0061574769,0.00019897383,-6.7522071,0
0.4045,0.027453741,0.10960431,0.0069785476,9.3864426e-05,-6.7542265,0
0.405,0.024895777,0.11426158,0.0079420924,4.0198971e-05,-6.7560089,0
0.4055,0.022566377,0.11851174,0.0090234171,1.3486801e-05,-6.7576205,0
0.406,0.020138079,0.12258624,0.010208955,1.5323867e-06,-6.7590996,0
0.4065,0.017314129,0.12670988,0.011497325,3.4444794e-06,-6.7604676,0
0.407,0.013980744,0.13098527,0.012769117,1.9946695e-05,-6.7617714,1.0489971e-05
0.4075,0.01031221,0.13521119,0.014062559,5.1081186e-05,-6.7629519,1.9737858e-05
0.408,0.0067394025,0.13896527,0.015324097,9.6702522e-05,-6.7641437,2.3752316e-05
0.4085,0.0035458359,0.14198139,0.014559584,0.00015675663,-6.7661924,5.7946403e-05
0.409,0.0014172017,0.14399235,0.01267087,0.00023124365,-6.7679527,9.7984496e-05
0.4095,0.0007261883,0.14496812,0.010420109,0.00032016761,-6.7695442,0.00012217483
0.41,0.0012767745,0.14510652,0.0082193917,0.0004235282,-6.7709987,0.00013208774
0.4105,0.002552229,0.14470534,0.0062621789,0.00054132446,-6.7723375,0.00013167549
0.411,0.0040891181,0.14406506,0.0045888117,0.00053566718,-6.7735779,0.00012553181
0.4115,0.005390307,0.14343539,0.0033339074,0.00045055088,-6.77477,0.00011711048
0.412,0.0062095411,0.1430233,0.002074495,0.00033448198,-6.7759688,0.00010817417
0.4125,0.0064268119,0.14284908,0.0010835788,0.00021484784,-6.7770517,0.00010013153
0.413,0.006087139,0.14272697,0.00051172652,0.00010812237,-6.7780328,9.3724515e-05
0.4135,0.0054174407,0.14233031,0.000368632,3.0069925e-05,-6.7789078,8.9094206e-05
0.414,0.0047330199,0.14129025,0.00059096706,3.6536164e-07,-6.7796879,8.598395e-05
0.4145,0.0043357626,0.13929418,0.0010984017,3.9798598e-05,-6.7803878,8.3964015e-05
0.415,0.0044364822,0.13615659,0.0018266858,0.00016328501,-6.7810219,8.2596336e-05
0.4155,0.0051151757,0.13185109,0.002731947,0.00037306182,-6.7816051,8.1514235e-05
0.416,0.0063192866,0.12650552,0.0037804315,0.00065513929,-6.7821529,8.0433472e-05
0.4165,0.0078926804,0.12036833,0.0049368755,0.00098041743,-6.7826785,7.9127754e-05
0.417,0.0096242917,0.11375598,0.0061569009,0.0013102042,-6.7831902,7.739937e-05
0.4175,0.011303642,0.1069917,0.0073847528,0.0016043732,-6.7836913,7.5063641e-05
0.418,0.012770117,0.10034747,0.0085562318,0.0018296149,-6.7841809,7.1952642e-05
0.4185,0.013944638,0.09400194,0.0096054739,0.0019654579,-6.7846561,6.7933937e-05
0.419,0.014836929,0.088023771,0.010473121,0.002006732,-6.7851135,6.2935291e-05
0.4195,0.015528524,0.082383041,0.011113158,0.0019623972,-6.7855508,5.6965966e-05
0.42,0.01613862,0.076984954,0.011496625,0.0018516704,-6.7859676,5.0127819e-05
0.4205,0.016784228,0.071713794,0.011612052,0.0016988998,-6.7863652,4.2613129e-05
0.421,0.017546292,0.066473604,0.011463809,0.0015286304,-6.7867465,3.468973e-05
0.4215,0.018449983,0.061215132,0.011070002,0.0013619113,-6.787115,2.6676603e-05
0.422,0.019449026,0.055945154,0.010472053,0.0012259672,-6.787475,1.89016e-05
0.4225,0.02044403,0.050718531,0.0097270441,0.0011480948,-6.7878288,1.165835e-05
0.423,0.021323839,0.045618717,0.0088892756,0.0011397705,-6.788178,7.6068718e-06
0.4235,0.022035747,0.040732241,0.0079717662,0.0011555868,-6.7885174,7.2843234e-06
0.424,0.022447685,0.036135272,0.0070966607,0.0011693421,-6.7888356,8.7708616e-06
0.4245,0.022541476,0.03187317,0.0062729557,0.0011751605,-6.7891412,1.0009459e-05
0.425,0.022314573,0.027963699,0.0055144014,0.0011798405,-6.7894355,1.0924951e-05
0.4255,0.021784764,0.024403491,0.0048290819,0.0011883752,-6.7897198,1.1487837e-05
0.426,0.020982232,0.021175657,0.0042226838,0.0012061806,-6.7899947,1.1695787e-05
0.4265,0.019952169,0.018256265,0.0036913321,0.0012308001,-6.7902603,1.1561693e-05
0.427,0.018745715,0.015620161,0.0032256122,0.0012553246,-6.7905166,1.111426e-05
0.4275,0.017412143,0.013245638,0.0028136167,0.0012710557,-6.790764,1.0402345e-05
0.428,0.01599297,0.011117405,0.0024438518,0.0012698465,-6.7910034,9.4961956e-06
0.4285,0.014519351,0.0092273919,0.0021074367,0.0012455647,-6.7912353,8.4822947e-06
0.429,0.013002622,0.0075748847,0.0018041779,0.0011942857,-6.7914644,8.3939383e-06
0.4295,0.011349659,0.0061794096,0.0015718175,0.0011101377,-6.7917081,1.0760299e-05
0.43,0.0096258266,0.00504848,0.0013722651,0.00099682976,-6.7919397,1.8783986e-05
0.4305,0.0078638569,0.0041760172,0.0011968834,0.00086883149,-6.7921873,2.4727213e-05
0.431,0.006056773,0.0035456471,0.0010562837,0.00073018495,-6.7924689,2.7598673e-05
0.4315,0.0043885555,0.0031235124,0.00094522324,0.00059226006,-6.792719,2.7161494e-05
0.432,0.0029701496,0.0028634476,0.00084738907,0.00046873285,-6.7929439,2.408811e-05
0.4325,0.0018412561,0.002712109,0.00072719519,0.00035957587,-6.7931501,1.9559378e-05
0.433,0.0010015343,0.0026202566,0.0005696819,0.00026487216,-6.7933416,1.4822137e-05
0.4335,0.00043708253,0.0025562432,0.00039024097,0.00018463284,-6.7935214,1.085013e-05
0.434,0.00012781908,0.0025106106,0.0002221121,0.00011884007,-6.7936923,8.178357e-06
0.4345,5.1612374e-05,0.0024899671,9.9315019e-05,6.7483461e-05,-6.7938546,7.1936985e-06
0.435,0.00019372699,0.0025043494,3.5238544e-05,3.0561485e-05,-6.7940122,7.9750163e-06
0.4355,0.00054424778,0.0025625071,3.1714314e-05,8.0749205e-06,-6.7941665,8.4930734e-06
0.436,0.0010915843,0.0026752487,8.587322e-05,2.4072071e-08,-6.7943187,8.6503623e-06
0.4365,0.0018171635,0.0028595985,0.00019180904,6.4088135e-06,-6.79447,8.4287526e-06
0.437,0.0026939755,0.0031393103,0.00034210897,2.7229006e-05,-6.7946216,9.281778e-06
0.4375,0.0036893928,0.003541529,0.0005294473,6.2484607e-05,-6.7947741,1.0430454e-05
0.438,0.0047699156,0.0040920306,0.00074779742,0.00011217562,-6.7949278,1.1616575e-05
0.4385,0.0059050559,0.0048116355,0.00099295965,0.00017630205,-6.7950827,1.2807384e-05
0.439,0.0070688975,0.005714998,0.0012624345,0.0002548639,-6.7952384,1.3959417e-05
0.4395,0.0082394649,0.0068114675,0.0015549483,0.00034786116,-6.7953949,1.5017732e-05
0.44,0.0093969263,0.0081069579,0.0018699861,0.00045529384,-6.795552,1.5925142e-05
0.4405,0.010521728,0.0096058032,0.0022075209,0.00057716193,-6.7957099,1.6636513e-05
0.441,0.011593369,0.011312008,0.0025679036,0.00071346544,-6.7958686,1.713266e-05
0.4415,0.012590071,0.013229753,0.0029517423,0.00086420436,-6.7960283,1.7429451e-05
0.442,0.013489306,0.015363265,0.0033596125,0.0010293787,-6.7961889,1.7579757e-05
0.4425,0.014268969,0.017716253,0.0037915549,0.0012089885,-6.7963504,1.7668143e-05
0.443,0.014908908,0.020291104,0.0042464457,0.0014030336,-6.7965125,1.779999e-05
0.4435,0.01539251,0.023087983,0.0047213958,0.0016115142,-6.7966751,1.8087717e-05
0.444,0.015708039,0.026103987,0.0052113308,0.0018344302,-6.7968377,1.8636954e-05
0.4445,0.01584952,0.029332449,0.0057088561,0.0020717816,-6.7970001,1.9534964e-05
0.445,0.015817031,0.032762474,0.0062044494,0.0023235684,-6.7971617,2.0842711e-05
0.4455,0.015616421,0.036378746,0.0066869735,0.0025897907,-6.7973223,2.2591008e-05
0.446,0.015258547,0.040161605,0.0071444698,0.0028704483,-6.7974814,2.4780361e-05
0.4465,0.014758191,0.044087352,0.0075651578,0.0031655414,-6.7976386,2.7383648e-05
0.447,0.014132836,0.048128733,0.0079385394,0.0034750699,-6.7977937,3.0350601e-05
0.4475,0.013584582,0.052274466,0.0078961805,0.0034390713,-6.7980737,3.3598008e-05
0.448,0.013475227,0.056562945,0.0068814725,0.0024991701,-6.7984678,3.6676494e-05
0.4485,0.013423364,0.061010401,0.0057665172,0.0015167967,-6.7987644,3.9345876e-05
0.449,0.013041534,0.065579829,0.0050215019,0.00095095135,-6.7989957,4.1748243e-05
0.4495,0.012240593,0.070190742,0.0045849103,0.00073401143,-6.7991889,4.4175114e-05
0.45,0.011215654,0.074770195,0.0042476685,0.00065456094,-6.7993523,4.6757967e-05
0.4505,0.010098674,0.079259783,0.0039208343,0.0006232261,-6.7995045,4.9552576e-05
0.451,0.0089622208,0.083610217,0.0035684492,0.00060336033,-6.7996487,5.2543647e-05
0.4515,0.0078535839,0.087779171,0.0031736459,0.00057458227,-6.7997856,5.5629455e-05
0.452,0.0067980007,0.09173082,0.0027370804,0.00052912702,-6.7999166,5.8641079e-05
0.4525,0.0058047308,0.095435628,0.0022730593,0.00046731393,-6.8000428,6.1383304e-05
0.453,0.0048741418,0.098868413,0.0018049967,0.00039431968,-6.8001648,6.3679117e-05
0.4535,0.0040044338,0.10200534,0.0013597679,0.0003174933,-6.8002828,6.5403014e-05
0.454,0.0031963097,0.10482177,0.00096180452,0.00024390434,-6.8003966,6.6495785e-05
0.4545,0.0024548882,0.10729208,0.00062876434,0.00017865495,-6.8005066,6.6961222e-05
0.455,0.0017894242,0.10939112,0.00036984555,0.00012430595,-6.8006132,6.6850482e-05
0.4555,0.0012119109,0.11109615,0.00018649494,8.1245826e-05,-6.8007169,6.624179e-05
0.456,0.00073541542,0.11238846,7.446854e-05,4.8548263e-05,-6.8008185,6.5222191e-05
0.4565,0.00037256843,0.11325431,2.6172778e-05,2.4879816e-05,-6.8009184,6.3875361e-05
0.457,0.00013434772,0.11368515,3.2623463e-05,9.1913166e-06,-6.801017,6.2276397e-05
0.4575,2.918291e-05,0.11367747,8.4806496e-05,1.1029701e-06,-6.8011148,6.04921e-05
0.458,6.2368669e-05,0.11323253,0.00017448662,9.9751284e-07,-6.8012119,5.8584078e-05
0.4585,0.0002357449,0.11235608,0.00029458645,9.8726422e-06,-6.8013087,5.661196e-05
0.459,0.00054758286,0.11105805,0.00043924834,2.9016392e-05,-6.8014055,5.4634882e-05
0.4595,0.00098900679,0.1093555,0.00060664194,6.2686654e-05,-6.8015029,5.2691294e-05
0.46,0.0015511853,0.10726783,0.00079342773,0.00011246159,-6.8016009,5.0822996e-05
0.4605,0.0022268556,0.10481507,0.0009920236,0.00017433087,-6.8016997,4.9086739e-05
0.461,0.0030052725,0.1020198,0.0011952434,0.00024325142,-6.8017996,4.7537357e-05
0.4615,0.0038703813,0.098908502,0.0013988976,0.0003158448,-6.8019009,4.6213151e-05
0.462,0.0048012928,0.095512004,0.0016018177,0.00039070621,-6.8020038,4.5127744e-05
0.4625,0.0057742474,0.09186493,0.0018043266,0.00046728764,-6.8021085,4.4268983e-05
0.463,0.0067647739,0.088004689,0.0020066444,0.00054475273,-6.8022152,4.3603339e-05
0.4635,0.0077491593,0.083970397,0.0022080377,0.00062152398,-6.8023237,4.3083302e-05
0.464,0.0087050898,0.07980194,0.0024067521,0.00069550737,-6.8024342,4.2655357e-05
0.4645,0.0096118005,0.075539214,0.0026003691,0.00076461215,-6.8025464,4.2266757e-05
0.465,0.010450138,0.071221475,0.0027861954,0.00082718099,-6.8026603,4.1870227e-05
0.4655,0.011202676,0.066886791,0.0029615524,0.00088222535,-6.8027757,4.1426338e-05
0.466,0.011852067,0.062571866,0.0031258264,0.00093140462,-6.8028923,4.089953e-05
0.4665,0.01238667,0.058310942,0.0032751052,0.00097349496,-6.8030098,4.0265473e-05
0.467,0.012797964,0.054135327,0.003405055,0.0010070639,-6.803128,3.9510931e-05
0.4675,0.013080132,0.050073075,0.0035115824,0.0010309255,-6.8032465,3.8632502e-05
0.468,0.013229794,0.046148783,0.0035913051,0.0010444219,-6.803365,3.7634717e-05
0.4685,0.013245761,0.04238349,0.0036419411,0.0010476648,-6.8034832,3.6527693e-05
0.469,0.013127293,0.03879491,0.0036641359,0.0010433055,-6.8036006,3.5322605e-05
0.4695,0.012879802,0.035396977,0.0036556335,0.0010306157,-6.803717,3.4034137e-05
0.47,0.012511402,0.032199958,0.0036145929,0.0010087277,-6.8038321,3.2679743e-05
0.4705,0.012032272,0.029210683,0.0035400234,0.00097701079,-6.8039454,3.1278877e-05
0.471,0.011454076,0.026432851,0.0034320922,0.00093535056,-6.8040568,2.9851889e-05
0.4715,0.010789555,0.02386738,0.0032922154,0.00088425148,-6.804166,2.8418557e-05
0.472,0.01005228,0.021512772,0.0031229568,0.00082478659,-6.8042729,2.699651e-05
0.4725,0.0092564994,0.019365457,0.002927805,0.00075845746,-6.8043771,2.5599901e-05
0.473,0.0084170332,0.017420107,0.0027109107,0.000687028,-6.8044786,2.4238679e-05
0.4735,0.0075491402,0.015669938,0.0024768425,0.00061237474,-6.8045774,2.2918617e-05
0.474,0.0066683471,0.014106976,0.0022303963,0.00053637248,-6.8046733,2.1642046e-05
0.4745,0.0057902258,0.012722326,0.0019764639,0.0004608163,-6.8047664,2.0409105e-05
0.475,0.00493013,0.011506431,0.0017199525,0.0003873716,-6.8048567,1.9219198e-05
0.4755,0.0041029079,0.010449332,0.0014657377,0.00031754204,-6.8049443,1.8072384e-05
0.476,0.0033226124,0.0095409373,0.0012186292,0.00025264714,-6.8050293,1.6970488e-05
0.4765,0.0026022274,0.0087712799,0.00098333455,0.00019380507,-6.8051119,1.5917791e-05
0.477,0.0019534223,0.0081307817,0.00076441067,0.00014191945,-6.8051922,1.4921304e-05
0.4775,0.0013863447,0.0076105006,0.00056619841,9.7671666e-05,-6.8052704,1.3990658e-05
0.478,0.00090945269,0.0072023609,0.00039274167,6.1520696e-05,-6.8053467,1.3137699e-05
0.4785,0.00052938883,0.0068993618,0.00024769476,3.371221e-05,-6.8054215,1.2375893e-05
0.479,0.00025036194,0.0066958458,0.00013463661,1.4729893e-05,-6.8054951,1.1712048e-05
0.4795,7.570546e-05,0.0065876146,5.5602059e-05,3.9273645e-06,-6.8055676,1.1151966e-05
0.48,7.3906321e-06,0.0065718181,1.1527517e-05,2.8824823e-08,-6.8056394,1.0714189e-05
0.4805,4.3653248e-05,0.0066470579,4.2144547e-06,3.2219326e-06,-6.8057107,1.0422191e-05
0.481,0.00018049029,0.0068134435,3.4991056e-05,1.3981429e-05,-6.8057818,1.0297401e-05
0.4815,0.00041262196,0.0070726047,0.00010382149,3.2316817e-05,-6.805853,1.0354869e-05
0.482,0.00073373198,0.0074276417,0.00020913439,5.7673587e-05,-6.8059246,1.060172e-05
0.4825,0.0011363263,0.0078830036,0.00034811888,8.922156e-05,-6.8059968,1.1037656e-05
0.483,0.0016115881,0.0084443028,0.00051710307,0.00012615514,-6.8060698,1.1656587e-05
0.4835,0.0021494213,0.0091180761,0.00071179339,0.00016780607,-6.8061439,1.24485e-05
0.484,0.002738682,0.0099115131,0.0009273654,0.00021358117,-6.8062192,1.3400998e-05
0.4845,0.0033674914,0.010832167,0.0011585035,0.00026283785,-6.8062958,1.4500262e-05
0.485,0.0040235306,0.011887657,0.0013994811,0.000314796,-6.8063739,1.5731482e-05
0.4855,0.0046946833,0.013085415,0.0016439044,0.0003681022,-6.8064535,1.7078104e-05
0.486,0.005368825,0.014432406,0.0018853084,0.00042124216,-6.8065346,1.8521297e-05
0.4865,0.0060340903,0.01593488,0.0021172679,0.00047246968,-6.8066171,2.0039475e-05
0.487,0.0066774787,0.017597981,0.0023351076,0.00052138637,-6.806701,2.1613156e-05
0.4875,0.0072862546,0.019425434,0.0025348256,0.00056777733,-6.8067862,2.3225563e-05
0.488,0.0078484395,0.021419269,0.0027129078,0.00061137052,-6.8068726,2.4862524e-05
0.4885,0.0083532138,0.023579593,0.0028662085,0.00065168533,-6.80696,2.6511825e-05
0.489,0.0087911711,0.025904424,0.0029919424,0.00068800059,-6.8070482,2.8162313e-05
0.4895,0.0091544322,0.028389582,0.0030877701,0.00071941996,-6.807137,2.980308e-05
0.49,0.0094366639,0.031028626,0.0031519351,0.00074499151,-6.8072263,3.1422966e-05
0.4905,0.0096330516,0.033812837,0.0031834014,0.00076383856,-6.8073157,3.3010481e-05
0.491,0.0097402706,0.036731223,0.0031819505,0.00077526978,-6.8074051,3.4554132e-05
0.4915,0.0097564803,0.039770552,0.0031482154,0.00077885047,-6.8074941,3.6042981e-05
0.492,0.0096813484,0.042915416,0.0030836434,0.00077442952,-6.8075825,3.7467278e-05
0.4925,0.0095160955,0.046148318,0.0029903985,0.00076212782,-6.8076702,3.8818983e-05
0.493,0.0092635423,0.049449795,0.0028712231,0.00074229979,-6.8077568,4.0092082e-05
0.4935,0.0089281363,0.052798585,0.0027292837,0.0007154825,-6.8078421,4.1282664e-05
0.494,0.0085159403,0.056171823,0.0025680212,0.00068234516,-6.8079259,4.2388782e-05
0.4945,0.0080345695,0.059545289,0.0023910222,0.00064364746,-6.8080081,4.3410182e-05
0.495,0.0074930741,0.062893678,0.002201917,0.00060021081,-6.8080885,4.4347977e-05
0.4955,0.0069017691,0.066190908,0.0020043054,0.0005529017,-6.8081669,4.5204333e-05
0.496,0.0062720195,0.069410445,0.0018017052,0.00050262383,-6.8082433,4.5982214e-05
0.4965,0.0056169292,0.072525922,0.0015965584,0.00044933389,-6.8083176,4.6683406e-05
0.497,0.0049488119,0.075511206,0.0013925086,0.00039434885,-6.8083897,4.7310352e-05
0.4975,0.0042795554,0.078340489,0.0011937164,0.0003397047,-6.8084597,4.7867684e-05
0.498,0.0036217437,0.08098877,0.0010034155,0.00028673218,-6.8085275,4.8361439e-05
0.4985,0.0029880943,0.083432299,0.00082418003,0.0002363256,-6.8085933,4.879829e-05
0.499,0.0023909066,0.085648993,0.00065818422,0.00018918684,-6.8086571,4.9184759e-05
0.4995,0.0018416228,0.087618792,0.00050736412,0.00014596461,-6.808719,4.9526458e-05
0.5,0.0013505037,0.089323968,0.00037348864,0.00010730212,-6.8087793,4.9827531e-05
0.5005,0.00092639755,0.090749378,0.00025816656,7.3826665e-05,-6.808838,5.0090403e-05
0.501,0.00057657984,0.091882667,0.00016281716,4.6111593e-05,-6.8088954,5.0315842e-05
0.5015,0.00030664508,0.092714421,8.8627072e-05,2.4633306e-05,-6.8089517,5.0503221e-05
