t,slab_KE,slab_PE,cube_KE,bystander_KE,total,max_pen
1.221,0,0.023742137,5.9907755e-29,nan,-0.37705631,1.211881e-05
1.2215,0,0.023742137,7.8559585e-29,nan,-0.37705631,1.211881e-05
1.222,0,0.023742137,9.7309633e-29,nan,-0.37705631,1.211881e-05
1.2225,0,0.023742137,1.47651e-28,nan,-0.37705631,1.211881e-05
1.223,0,0.023742137,1.4034595e-28,nan,-0.37705631,1.211881e-05
1.2235,0,0.023742137,1.6136942e-28,nan,-0.37705631,1.211881e-05
1.224,0,0.023742137,1.5756328e-28,nan,-0.37705631,1.211881e-05
1.2245,0,0.023742137,1.5626985e-28,nan,-0.37705631,1.211881e-05
1.225,0,0.023742137,1.8148729e-28,nan,-0.37705631,1.211881e-05
1.2255,0,0.023742137,1.3832346e-28,nan,-0.37705631,1.211881e-05
1.226,0,0.023742137,1.6666837e-28,nan,-0.37705631,1.211881e-05
1.2265,0,0.023742137,1.535187e-28,nan,-0.37705631,1.211881e-05
1.227,0,0.023742137,1.4039189e-28,nan,-0.37705631,1.211881e-05
1.2275,0,0.023742137,9.6729374e-29,nan,-0.37705631,1.211881e-05
1.228,0,0.023742137,4.6874486e-29,nan,-0.37705631,1.211881e-05
1.2285,0,0.023742137,7.884371e-29,nan,-0.37705631,1.211881e-05
1.229,0,0.023742137,3.7693507e-29,nan,-0.37705631,1.211881e-05
1.2295,0,0.023742137,4.7360998e-29,nan,-0.37705631,1.211881e-05
1.23,0,0.023742137,4.4863978e-29,nan,-0.37705631,1.211881e-05
1.2305,0,0.023742137,1.0269817e-28,nan,-0.37705631,1.211881e-05
1.231,0,0.023742137,1.3909229e-28,nan,-0.37705631,1.211881e-05
1.2315,0,0.023742137,1.4750794e-28,nan,-0.37705631,1.211881e-05
1.232,0,0.023742137,1.9496586e-28,nan,-0.37705631,1.211881e-05
1.2325,0,0.023742137,2.1553248e-28,nan,-0.37705631,1.211881e-05
1.233,0,0.023742137,1.4195974e-28,nan,-0.37705631,1.211881e-05
1.2335,0,0.023742137,1.3468359e-28,nan,-0.37705631,1.211881e-05
1.234,0,0.023742137,1.8397658e-28,nan,-0.37705631,1.211881e-05
1.2345,0,0.023742137,9.3691741e-29,nan,-0.37705631,1.211881e-05
1.235,0,0.023742137,1.0145015e-28,nan,-0.37705631,1.211881e-05
1.2355,0,0.023742137,4.9818414e-29,nan,-0.37705631,1.211881e-05
1.236,0,0.023742137,3.6109944e-29,nan,-0.37705631,1.211881e-05
1.2365,0,0.023742137,4.8134473e-29,nan,-0.37705631,1.211881e-05
1.237,0,0.023742137,2.2489682e-29,nan,-0.37705631,1.211881e-05
1.2375,0,0.023742137,2.0070378e-29,nan,-0.37705631,1.211881e-05
1.238,0,0.023742137,4.4924579e-29,nan,-0.37705631,1.211881e-05
1.2385,0,0.023742137,3.4189732e-29,nan,-0.37705631,1.211881e-05
1.239,0,0.023742137,2.3178068e-29,nan,-0.37705631,1.211881e-05
1.2395,0,0.023742137,3.1656964e-29,nan,-0.37705631,1.211881e-05
1.24,0,0.023742137,3.6361573e-29,nan,-0.37705631,1.211881e-05
1.2405,0,0.023742137,5.0125999e-29,nan,-0.37705631,1.211881e-05
1.241,0,0.023742137,9.8229051e-29,nan,-0.37705631,1.211881e-05
1.2415,0,0.023742137,9.6013201e-29,nan,-0.37705631,1.211881e-05
1.242,0,0.023742137,1.0581913e-28,nan,-0.37705631,1.211881e-05
1.2425,0,0.023742137,1.5570539e-28,nan,-0.37705631,1.211881e-05
1.243,0,0.023742137,1.6191647e-28,nan,-0.37705631,1.211881e-05
1.2435,0,0.023742137,1.8149663e-28,nan,-0.37705631,1.211881e-05
1.244,0,0.023742137,2.1880833e-28,nan,-0.37705631,1.211881e-05
1.2445,0,0.023742137,2.1188668e-28,nan,-0.37705631,1.211881e-05
1.245,0,0.023742137,1.454104e-28,nan,-0.37705631,1.211881e-05
1.2455,0,0.023742137,1.4270629e-28,nan,-0.37705631,1.211881e-05
1.246,0,0.023742137,9.6120296e-29,nan,-0.37705631,1.211881e-05
1.2465,0,0.023742137,8.5668725e-29,nan,-0.37705631,1.211881e-05
1.247,0,0.023742137,6.3036075e-29,nan,-0.37705631,1.211881e-05
1.2475,0,0.023742137,9.4371965e-29,nan,-0.37705631,1.211881e-05
1.248,0,0.023742137,3.6740096e-29,nan,-0.37705631,1.211881e-05
1.2485,0,0.023742137,1.8651876e-29,nan,-0.37705631,1.211881e-05
1.249,0,0.023742137,4.7490789e-29,nan,-0.37705631,1.211881e-05
1.2495,0,0.023742137,8.1882341e-29,nan,-0.37705631,1.211881e-05
1.25,0,0.023742137,9.6802002e-29,nan,-0.37705631,1.211881e-05
1.2505,0,0.023742137,1.3864343e-28,nan,-0.37705631,1.211881e-05
1.251,0,0.023742137,1.4539494e-28,nan,-0.37705631,1.211881e-05
1.2515,0,0.023742137,1.9923e-28,nan,-0.37705631,1.211881e-05
1.252,0,0.023742137,1.8095913e-28,nan,-0.37705631,1.211881e-05
1.2525,0,0.023742137,1.8520952e-28,nan,-0.37705631,1.211881e-05
1.253,0,0.023742137,1.8734533e-28,nan,-0.37705631,1.211881e-05
1.2535,0,0.023742137,1.5839283e-28,nan,-0.37705631,1.211881e-05
1.254,0,0.023742137,1.3659824e-28,nan,-0.37705631,1.211881e-05
1.2545,0,0.023742137,1.5247782e-28,nan,-0.37705631,1.211881e-05
1.255,0,0.023742137,9.1017534e-29,nan,-0.37705631,1.211881e-05
1.2555,0,0.023742137,8.5043496e-29,nan,-0.37705631,1.211881e-05
