t,total,max_pen,KE_slab,KE_body1,KE_body2,KE_body3,KE_body4
0.047,74.978154,6.8102867e-07,0.0022171399,0.00018011775,0.00018248089,0.00018368692,89.630648
0.0475,68.010691,0.00087968729,0.47819392,0.00026836263,0.00025996888,0.00025718244,80.90824
0.048,60.489304,0.0021902897,5.0126298,0.00036360071,0.000354368,0.00035002631,61.072759
0.0485,55.108221,0.002512592,13.590817,0.00047327529,0.00046273311,0.00045777021,42.427016
0.049,51.077212,0.0022012511,20.330794,0.0005973853,0.00058553355,0.00057994904,29.549623
0.0495,48.016323,0.001685403,21.872389,0.0007359307,0.00072276965,0.00071656354,21.817505
0.05,45.662052,0.0012778072,20.021045,0.0008889116,0.00087444132,0.00086761368,17.196078
0.0505,43.769166,0.0011058906,17.91078,0.001056328,0.0010405484,0.0010330993,13.933006
0.051,42.148288,0.0011417498,16.928956,0.0012381798,0.001221091,0.0012130203,10.975466
0.0515,40.695078,0.0012794148,16.853543,0.001434467,0.0014160689,0.0014073767,8.0125264
0.052,39.367601,0.0014104171,17.108301,0.0016451896,0.0016254823,0.0016161686,5.252585
0.0525,38.148564,0.0014691995,17.382664,0.0018703476,0.0018493311,0.0018393958,3.0294685
0.053,37.02347,0.0014430765,17.615944,0.0021099411,0.0020876153,0.0020770585,1.5083331
0.0535,35.975291,0.0013572776,17.852088,0.00236397,0.0023403349,0.0023291566,0.63322157
0.054,34.986013,0.0012509541,18.141813,0.0026324343,0.0026074899,0.0025956901,0.23196794
0.0545,34.039732,0.0011570834,18.468997,0.002915334,0.0028890804,0.002876659,0.13197674
0.055,33.133408,0.001087459,18.72313,0.0032126691,0.0031851062,0.0031720634,0.21616998
0.0555,32.26753,0.0010335402,18.719127,0.0035244396,0.0034955675,0.0034819031,0.44215291
0.056,31.434881,0.00098418272,18.27336,0.0038506456,0.0038204642,0.0038061783,0.80466863
0.0565,30.636643,0.0009293665,17.308664,0.0041912869,0.0041597963,0.0041448889,1.2883994
0.057,29.873781,0.00086227706,15.856568,0.0045463637,0.0045135638,0.0044980349,1.8620736
0.0575,29.145894,0.00077967429,14.023592,0.0049158759,0.0048817667,0.0048656163,2.4822247
0.058,28.451277,0.00068119977,11.950997,0.0052998235,0.0052644051,0.0052476331,3.0997858
0.0585,27.787491,0.00056836657,9.7833549,0.0056982065,0.0056614789,0.0056440854,3.6664254
0.059,27.152104,0.00044375259,7.6521909,0.006111025,0.006072988,0.006054973,4.1392411
0.0595,26.543269,0.00031058881,5.6735991,0.0065382788,0.0064989326,0.0064802961,4.48388
0.06,25.959937,0.00017266529,3.9539972,0.0069799681,0.0069393126,0.0069200546,4.6766946
0.0605,25.401685,3.7617554e-05,2.5966092,0.0074360928,0.0073941281,0.0073742485,4.706329
0.061,24.891172,0,1.6528759,0.0079066529,0.0078633789,0.0078428778,4.6576496
0.0615,24.417082,0,1.2196778,0.0083916484,0.0083470652,0.0083259426,4.5740852
0.062,23.975845,0,1.3946936,0.0088910793,0.0088451868,0.0088234427,4.4739316
0.0625,23.561304,0,2.2183702,0.0094049456,0.0093577439,0.0093353783,4.3764232
0.063,23.165076,0,3.6580962,0.0099332474,0.0098847364,0.0098617492,4.2957284
0.0635,22.778681,0,5.6130193,0.010475985,0.010426164,0.010402556,4.2379841
0.064,22.395318,0,7.9341115,0.011033157,0.010982028,0.010957797,4.2014586
0.0645,22.010872,0,10.451084,0.011604765,0.011552326,0.011527475,4.1789966
0.065,21.624082,0,12.998521,0.012190809,0.012137061,0.012111587,4.1614454
0.0655,21.236057,0,15.436185,0.012791287,0.01273623,0.012710135,4.1408116
0.066,20.849402,0,17.66129,0.013406202,0.013349835,0.013323119,4.1122875
0.0665,20.467269,0,19.612784,0.014035551,0.013977876,0.013950538,4.0748393
0.067,20.092544,0,21.268914,0.014679336,0.014620351,0.014592392,4.0305437
0.0675,19.727283,0,22.639802,0.015337557,0.015277263,0.015248682,3.983179
0.068,19.372444,0,23.756745,0.016010213,0.015948609,0.015919407,3.9366692
0.0685,19.027889,0,24.659943,0.016697304,0.016634391,0.016604567,3.8938733
0.069,18.692583,0,25.386468,0.017398831,0.017334609,0.017304163,3.8559894
0.0695,18.364937,0,25.960345,0.018114793,0.018049262,0.018018195,3.8225967
0.07,16.982421,0.00067081885,24.783263,0.090764235,0.0033179417,0.0019083916,3.7921663
0.0705,15.474567,0.00088692112,22.365025,0.48720846,0.16276434,0.074065828,3.7627752
0.071,14.469538,0.00079573879,20.292874,0.82478509,0.64248739,0.51158681,3.7327627
0.0715,13.71215,0.00058689784,18.681049,0.9580828,1.1768988,1.2283677,3.701151
0.072,13.103146,0.00035532678,17.443908,1.0521146,1.5101923,1.7692961,3.6677613
0.0725,12.591392,0.00015241007,16.520012,1.1696663,1.6091205,1.8969972,3.6330667
0.073,12.185605,3.7085541e-05,15.683331,1.2279205,1.601869,1.8892706,3.5978879
0.0735,11.831128,0,14.758367,1.2205047,1.5939293,1.8810046,3.5630603
0.074,11.510314,4.4974442e-06,13.686409,1.2170141,1.5866535,1.8732661,3.5291786
0.0745,11.215214,3.3534721e-05,12.448448,1.2597,1.5798279,1.8658757,3.4964749
0.075,10.942216,2.884151e-05,11.119896,1.3024674,1.5730952,1.8585544,3.4648346
0.0755,10.687546,1.3127331e-06,9.7689015,1.2977702,1.5663585,1.851232,3.4339126
0.076,10.449841,0,8.3770551,1.2917349,1.5596304,1.8439203,3.4032898
0.0765,10.227959,0,6.9890528,1.285543,1.5529225,1.8366278,3.3726147
0.077,10.020946,0,5.6592573,1.2793822,1.5462332,1.8293528,3.3416903
0.0775,9.8272537,0,4.438187,1.2732906,1.5395592,1.8220927,3.3104943
0.078,9.6451055,0,3.3647635,1.2672348,1.5328995,1.814847,3.2791421
0.0785,9.4728194,0,2.4650309,1.2611942,1.526254,1.8076156,3.2478181
0.079,9.3088885,0,1.7538071,1.2551664,1.5196231,1.8003987,3.2167026
0.0795,9.1519008,0,1.2356114,1.2491531,1.5130066,1.7931962,3.1859179
0.08,9.0004865,0,0.904383,1.2431547,1.5064047,1.7860082,3.1555053
0.0805,8.8533992,0,0.74392804,1.237171,1.4998171,1.7788347,3.1254312
0.081,8.7096848,0,0.73089077,1.2312018,1.493244,1.7716755,3.0956155
0.0815,8.5688176,0,0.84020808,1.225247,1.4866853,1.7645309,3.0659659
0.082,8.4307059,0,1.0512768,1.2193066,1.480141,1.7574006,3.0364086
0.0825,8.2955546,0,1.3525294,1.2133807,1.4736112,1.7502848,3.0069056
0.083,8.1636384,0,1.7427705,1.2074691,1.4670958,1.7431834,2.9774572
0.0835,8.0350693,0,2.2288776,1.2015721,1.4605948,1.7360965,2.9480922
0.084,7.909633,0,2.8206885,1.1956894,1.4541083,1.7290239,2.9188521
0.0845,7.7867388,0,3.5247074,1.1898212,1.4476362,1.7219659,2.8897756
0.085,7.6654889,0,4.3384951,1.1839675,1.4411786,1.7149222,2.8608872
0.0855,7.5448397,0,5.2472805,1.1781281,1.4347354,1.707893,2.8321932
0.086,7.4238022,0,6.2235827,1.1723032,1.4283066,1.7008783,2.8036841
0.0865,7.3016233,0,7.2297424,1.1664928,1.4218923,1.6938779,2.7753412
0.087,7.177904,0,8.2225056,1.1606968,1.4154924,1.686892,2.7471445
0.0875,7.0526322,0,9.1583972,1.1549152,1.4091069,1.6799206,2.7190786
0.088,6.9261373,0,9.9986346,1.149148,1.4027359,1.6729635,2.6911366
0.0885,6.7989888,0,10.712666,1.1433953,1.3963793,1.666021,2.6633198
0.089,6.6718743,0,11.279906,1.137657,1.3900371,1.6590928,2.6356353
0.0895,6.5454846,0,11.689736,1.1319332,1.3837094,1.6521791,2.6080923
0.09,6.4204276,0,11.94015,1.1262238,1.3773961,1.6452798,2.580699
0.0905,6.2971804,0,12.035636,1.1205288,1.3710972,1.6383949,2.5534602
0.091,6.1760768,0,11.984853,1.1148482,1.3648128,1.6315245,2.5263767
0.0915,6.0573245,0,11.798563,1.1091821,1.3585428,1.6246685,2.4994459
0.092,5.9410389,0,11.488129,1.1035305,1.3522873,1.617827,2.4726636
0.0925,5.8272843,0,11.064678,1.0978932,1.3460462,1.6109999,2.4460253
0.093,5.71611,0,10.538899,1.0922704,1.3398195,1.6041872,2.4195281
0.0935,5.6075785,0,9.9213395,1.0866621,1.3336072,1.597389,2.3931707
0.094,5.5017787,0,9.2229818,1.0810681,1.3274094,1.5906052,2.3669535
0.0945,5.3988265,0,8.4558905,1.0754887,1.3212261,1.5838358,2.3408783
0.095,5.2988545,0,7.6337482,1.0699236,1.3150571,1.5770809,2.3149472
0.0955,5.2019935,0,6.7721485,1.064373,1.3089026,1.5703404,2.2891618
