t,total,max_pen,KE_slab,KE_body1,KE_body2,KE_body3,KE_body4,KE_body5,KE_body6,KE_body7,KE_body8
0.205,9.1142032,1.7667979e-08,8.1755212,0.057469122,0.048020122,0.049081952,0.049106248,0.049399098,0.088690166,0.08818349,1.7862549
0.2055,9.0895532,6.3881429e-09,7.8432354,0.056668639,0.046756755,0.047804601,0.047828579,0.047795331,0.090488237,0.089976444,1.7636179
0.206,9.0655509,4.0776766e-10,7.5033926,0.055265839,0.045510229,0.046544091,0.04656775,0.046218029,0.092304353,0.091787442,1.7411253
0.2065,8.9836251,2.2591092e-07,7.1329201,0.053816178,0.044280545,0.045300422,0.045323764,0.044667192,0.058692565,0.093616485,1.718777
0.207,8.808928,7.1657018e-06,6.7028725,0.052385491,0.043067701,0.044073595,0.044096618,0.04314282,0.027306977,0.027364353,1.696573
0.2075,8.7414263,4.6538686e-06,6.313269,0.050974568,0.041871699,0.042863609,0.042886314,0.041644913,0.0076226271,0.0016719118,1.6745135
0.208,8.6986222,3.0985135e-06,5.9264071,0.049583281,0.040692539,0.041670464,0.041692851,0.04017347,0.00089239104,0.00092937564,1.6525982
0.2085,8.6610342,2.4582243e-06,5.5376998,0.04821135,0.03953022,0.040494161,0.040516229,0.038728493,0.008839642,0.0059911781,1.6308274
0.209,8.6253724,1.7857888e-06,5.1519655,0.046858662,0.038384742,0.039334699,0.039356449,0.03730998,0.01870269,0.012724302,1.6092008
0.2095,8.5923212,1.1923931e-06,4.7763028,0.045525214,0.037256105,0.038192078,0.03821351,0.035917933,0.024922822,0.01851673,1.5877187
0.21,8.5626901,7.7449711e-07,4.416073,0.044211019,0.03614431,0.037066299,0.037087413,0.03455235,0.027540517,0.022723253,1.5663809
0.2105,8.5361452,5.3270728e-07,4.0727526,0.042916077,0.035049356,0.035957361,0.035978156,0.033213233,0.028488644,0.025727639,1.5451874
0.211,8.5117241,4.203857e-07,3.7445817,0.041640386,0.033971243,0.034865264,0.034885741,0.03190058,0.029234162,0.028064032,1.5241383
0.2115,8.4886083,3.7588737e-07,3.4286555,0.040383943,0.032909972,0.033790008,0.033810168,0.030614392,0.030255594,0.030015871,1.5032336
0.212,8.4664055,3.4389595e-07,3.1227104,0.039146748,0.031865542,0.032731594,0.032751435,0.029354669,0.031404846,0.031569151,1.4824732
0.2125,8.4450158,2.8744206e-07,2.8258035,0.0379288,0.030837953,0.031690021,0.031709544,0.028121411,0.032308267,0.03251332,1.4618571
0.213,8.424421,1.9117649e-07,2.5380995,0.036730099,0.029827206,0.03066529,0.030684495,0.026914618,0.032564081,0.032575694,1.4413854
0.2135,8.404591,5.2351628e-08,2.2603035,0.035550645,0.0288333,0.0296574,0.029676286,0.02573429,0.031788099,0.03166598,1.4210581
0.214,8.3855642,0,1.9917793,0.034390439,0.027856235,0.028666351,0.028684919,0.024580427,0.030731133,0.030607585,1.4008751
0.2145,8.3673446,0,1.7337638,0.03324948,0.026896011,0.027692143,0.027710393,0.023453029,0.029677695,0.029565475,1.3808365
0.215,8.3499058,0,1.488395,0.032127768,0.025952629,0.026734777,0.026752709,0.022352095,0.028644271,0.028540485,1.3609422
0.2155,8.3331982,0,1.257927,0.031025303,0.025026088,0.025794252,0.025811866,0.021277627,0.027634226,0.027533916,1.3411923
0.216,8.3171579,0,1.0444204,0.029942085,0.024116389,0.024870568,0.024887864,0.020229623,0.02664449,0.026545921,1.3215868
0.2165,8.3017126,0,0.84951068,0.028878115,0.023223531,0.023963726,0.023980704,0.019208085,0.025672992,0.02557618,1.3021256
0.217,8.286787,0,0.67430342,0.027833392,0.022347514,0.023073725,0.023090384,0.018213011,0.02471938,0.024624485,1.2828087
0.2175,8.2723103,0,0.51940803,0.026807916,0.021488338,0.022200566,0.022216906,0.017244403,0.023783801,0.023690805,1.2636362
0.218,8.2582221,2.5924374e-11,0.38507558,0.025801688,0.020646004,0.021344247,0.02136027,0.016302259,0.022849297,0.02279216,1.2446081
0.2185,8.2444745,2.4545949e-11,0.27137853,0.024814706,0.019820511,0.02050477,0.020520475,0.01538658,0.021923662,0.021920792,1.2257243
0.219,8.2310293,2.9742875e-13,0.17836593,0.023846972,0.01901186,0.019682134,0.019697521,0.014497366,0.021042808,0.021040767,1.2069848
0.2195,8.2178539,2.9920511e-14,0.10614973,0.022898485,0.018220049,0.01887634,0.018891408,0.013634617,0.020180353,0.020178431,1.1883898
0.22,8.2049162,9.8504538e-14,0.054911961,0.021969245,0.017445081,0.018087387,0.018102137,0.012798333,0.019335831,0.019334252,1.169939
0.2205,8.192181,2.1851965e-13,0.024852997,0.021059253,0.016686953,0.017315275,0.017329707,0.011988514,0.018509295,0.018508174,1.1516327
0.221,8.1796096,6.3876682e-13,0.016116986,0.020168508,0.015945667,0.016560005,0.016574118,0.01120516,0.017700714,0.017700231,1.1334706
0.2215,8.1671602,8.1720741e-13,0.028728707,0.01929701,0.015221222,0.015821576,0.015835371,0.01044827,0.01691022,0.01691029,1.115453
0.222,8.1547905,1.2925772e-13,0.062561862,0.018444759,0.014513618,0.015099988,0.015113465,0.0097178461,0.016137985,0.016138178,1.0975797
0.2225,8.1424596,1.6042723e-14,0.11734091,0.017611755,0.013822856,0.014395241,0.0144084,0.0090138867,0.015383848,0.015384057,1.0798507
0.223,8.1301289,0,0.19266485,0.016797999,0.013148934,0.013707336,0.013720177,0.0083363922,0.014647766,0.014647969,1.0622661
0.2235,8.1177629,0,0.28803619,0.01600349,0.012491855,0.013036272,0.013048795,0.0076853627,0.013929728,0.013929926,1.0448259
0.224,8.1053281,0,0.40288128,0.015228228,0.011851616,0.01238205,0.012394254,0.0070607981,0.013229734,0.013229928,1.02753
0.2245,8.0927925,0,0.53655602,0.014472213,0.011228219,0.011744669,0.011756555,0.0064626984,0.012547784,0.012547973,1.0103784
0.225,8.0801246,0,0.68833915,0.013735445,0.010621663,0.011124129,0.011135697,0.0058910636,0.011883879,0.011884063,0.99337123
0.2255,8.0672937,0,0.85742085,0.013017925,0.010031949,0.01052043,0.01053168,0.0053458937,0.011238018,0.011238197,0.9765084
0.226,8.0542701,0,1.0428955,0.012319652,0.0094590759,0.0099335728,0.0099445045,0.0048271888,0.010610202,0.010610375,0.95978993
0.2265,8.0410258,0,1.2437652,0.011640626,0.0089030441,0.0093635569,0.0093741704,0.0043349488,0.010000429,0.010000598,0.9432158
0.227,8.0275354,0,1.4589553,0.010980847,0.0083638536,0.0088103822,0.0088206776,0.0038691738,0.0094087012,0.0094088645,0.92678603
0.2275,8.0137769,0,1.6873403,0.010340316,0.0078415044,0.0082740489,0.0082840261,0.0034298636,0.0088350173,0.0088351756,0.91050062
0.228,7.9997315,0,1.9277732,0.0097190318,0.0073359965,0.0077545569,0.0077642159,0.0030170184,0.0082793777,0.008279531,0.89435956
0.2285,7.9853835,0,2.1791118,0.0091169948,0.00684733,0.0072519063,0.007261247,0.0026306381,0.0077417824,0.0077419306,0.87836285
0.229,7.9707197,0,2.4402368,0.008534205,0.0063755047,0.0067660969,0.0067751195,0.0022707228,0.0072222314,0.0072223745,0.8625105
0.2295,7.9557287,0,2.7100576,0.0079706625,0.0059205208,0.0062971289,0.0063058332,0.0019372723,0.0067207246,0.0067208627,0.8468025
0.23,7.9404,0,2.9875075,0.0074263671,0.0054823782,0.0058450021,0.0058533883,0.0016302868,0.0062372621,0.0062373951,0.83123885
0.2305,7.9247236,0,3.2715286,0.006901319,0.0050610769,0.0054097167,0.0054177847,0.0013497663,0.0057718439,0.0057719718,0.81581956
0.231,7.9086897,0,3.5610525,0.0063955181,0.004656617,0.0049912726,0.0049990224,0.0010957106,0.0053244699,0.0053245928,0.80054463
0.2315,7.8922889,0,3.8549813,0.0059089645,0.0042689983,0.0045896699,0.0045971015,0.00086811991,0.0048951402,0.004895258,0.78541405
0.232,7.8755122,0,4.1521711,0.005441658,0.003898221,0.0042049084,0.0042120218,0.00066699412,0.0044838548,0.0044839675,0.77042782
0.2325,7.8583518,0,4.4514243,0.0049935988,0.003544285,0.0038369883,0.0038437835,0.00049233326,0.0040906136,0.0040907213,0.75558595
0.233,7.8408017,0,4.7514892,0.0045647868,0.0032071903,0.0034859094,0.0034923865,0.00034413732,0.0037154167,0.0037155194,0.74088843
0.2335,7.822858,0,5.0510689,0.004155222,0.0028869369,0.0031516719,0.0031578308,0.00022240631,0.0033582641,0.0033583617,0.72633526
0.234,7.8045196,0,5.3488379,0.0037649044,0.0025835249,0.0028342758,0.0028401164,0.00012714023,0.0030191557,0.0030192483,0.71192645
0.2345,7.7857885,0,5.6434641,0.0033938341,0.0022969541,0.0025337209,0.0025392433,5.8339082e-05,0.0026980916,0.0026981791,0.69766199
0.235,7.7666697,0,5.9336346,0.003042011,0.0020272247,0.0022500073,0.0022552116,1.6002857e-05,0.0023950718,0.0023951542,0.68354189
0.2355,7.7471716,0,6.2180798,0.0027094351,0.0017743366,0.0019831351,0.0019880212,1.3155984e-07,0.0021100963,0.0021101736,0.66956614
0.236,7.727305,0,6.4955957,0.0023961064,0.0015382898,0.0017331042,0.0017376721,1.072519e-05,0.001843165,0.0018432373,0.65573475
0.2365,7.7070832,0,6.7650579,0.0021020249,0.0013190844,0.0014999146,0.0015041643,4.7783748e-05,0.001594278,0.0015943452,0.64204771
0.237,7.686521,0,7.0254285,0.0018271907,0.0011167202,0.0012835663,0.0012874978,0.00011130723,0.0013634352,0.0013634974,0.62850502
0.2375,7.6656342,0,7.2757526,0.0015716036,0.00093119736,0.0010840594,0.0010876727,0.00020129565,0.0011506367,0.0011506939,0.61510669
0.238,7.6444389,0,7.515148,0.0013352638,0.00076251585,0.00090139371,0.00090468882,0.00031774899,0.00095588253,0.00095593461,0.60185271
0.2385,7.6229514,0,7.742788,0.0011181712,0.00061067565,0.00073556938,0.0007385463,0.00046066725,0.0007791726,0.00077921961,0.58874309
0.239,7.6011876,0,7.9578832,0.00092032588,0.00047567676,0.00058658637,0.0005892451,0.00063005045,0.00062050693,0.00062054888,0.57577782
0.2395,7.5791637,0,8.1596645,0.00074172774,0.0003575192,0.00045444468,0.00045678521,0.00082589857,0.00047988553,0.00047992242,0.5629569
0.24,7.5568962,0,8.3473731,0.00058237681,0.00025620295,0.0003391443,0.00034116664,0.0010482116,0.0003573084,0.00035734023,0.55028034
0.2405,7.5344023,0,8.5202569,0.0004422731,0.00017172802,0.00024068525,0.00024238939,0.0012969896,0.00025277553,0.00025280231,0.53774813
0.241,7.5117009,0,8.6775766,0.00032141662,0.00010409441,0.00015906751,0.00016045346,0.0015722325,0.00016628694,0.00016630866,0.52536028
0.2415,7.4888123,0,8.8186193,0.00021980735,5.3302112e-05,9.4291083e-05,9.5358848e-05,0.0018739403,9.7842613e-05,9.7859272e-05,0.51311678
0.242,7.465759,0,8.9427163,0.00013744531,1.9351134e-05,4.6355977e-05,4.7105551e-05,0.0022021131,4.7442556e-05,4.7454157e-05,0.50101764
0.2425,7.4425655,0,9.049263,7.433048e-05,2.2414739e-06,1.526219e-05,1.5693571e-05,0.0025567508,1.5086768e-05,1.509331e-05,0.48906285
0.243,7.4192579,0,9.1377371,3.0462874e-05,1.9731311e-06,1.0097198e-06,1.1229092e-06,0.0029378534,7.752487e-07,7.767323e-07,0.47725241
0.2435,7.3958637,0,9.2077119,5.8424878e-06,1.8546106e-05,3.5985672e-06,3.3935646e-06,0.0033454209,4.5079982e-06,4.5044231e-06,0.46558633
0.244,7.3724111,0,9.2588635,4.6932161e-07,5.1960398e-05,2.3028732e-05,2.2505538e-05,0.0037794534,2.6285017e-05,2.6276383e-05,0.4540646
0.2445,7.3489286,0,9.2909717,1.4343375e-05,0.00010221601,5.9300215e-05,5.8458828e-05,0.0042399508,6.6106304e-05,6.6092611e-05,0.44268723
0.245,7.3254448,0,9.3039159,4.7464649e-05,0.00016931294,0.00011241301,0.00011125344,0.0047269131,0.00012397186,0.00012395311,0.43145421
0.2455,7.3019878,0,9.2976678,9.9833143e-05,0.00025325118,0.00018236713,0.00018088936,0.0052403404,0.00019988168,0.00019985787,0.42036554
0.246,7.2785851,0,9.2722823,0.00017144886,0.00035403074,0.00026916257,0.0002673666,0.0057802326,0.00029383578,0.00029380691,0.40942123
0.2465,7.2552637,0,9.2278907,0.00026231179,0.00047165162,0.00037279932,0.00037068516,0.0063465897,0.00040583414,0.00040580021,0.39862127
0.247,7.2320502,0,9.164695,0.00037242194,0.00060611382,0.00049327739,0.00049084504,0.0069394117,0.00053587677,0.00053583778,0.38796567
0.2475,7.2089708,0,9.0829666,0.00050177932,0.00075741733,0.00063059678,0.00062784624,0.0075586987,0.00068396367,0.00068391962,0.37745442
0.248,7.1860513,0,8.9830467,0.00065038391,0.00092556217,0.00078475748,0.00078168875,0.0082044506,0.00085009484,0.00085004573,0.36708752
0.2485,7.1633173,0,8.8653495,0.00081823573,0.0011105483,0.0009557595,0.00095237258,0.0088766674,0.0010342703,0.0010342161,0.35686498
0.249,7.1407943,0,8.7303654,0.0010053348,0.0013123758,0.0011436028,0.0011398977,0.0095753491,0.00123649,0.0012364308,0.3467868
0.2495,7.1185068,0,8.5786638,0.001211681,0.0015310446,0.0013482875,0.0013442642,0.010300496,0.001456754,0.0014566897,0.33685296
0.25,7.0964791,0,8.4108939,0.0014372745,0.0017665547,0.0015698135,0.001565472,0.011052107,0.0016950622,0.0016949929,0.32706349
0.2505,7.0747342,0,8.2277831,0.0016821152,0.0020189061,0.0018081808,0.0018035211,0.011830184,0.0019514147,0.0019513403,0.31741836
0.251,7.053294,0,8.0301329,0.0019462031,0.0022880988,0.0020633894,0.0020584115,0.012634725,0.0022258115,0.002225732,0.30791759
0.2515,7.032179,0,7.8188128,0.0022295382,0.0025741329,0.0023354393,0.0023301432,0.013465732,0.0025182525,0.002518168,0.29856118
0.252,7.0114081,0,7.594752,0.0025321206,0.0028770083,0.0026243306,0.0026187163,0.014323203,0.0028287379,0.0028286483,0.28934911
0.2525,6.9909988,0,7.3589318,0.0028539502,0.0031967249,0.0029300631,0.0029241307,0.015207139,0.0031572674,0.0031571728,0.28028141
0.253,6.9709664,0,7.1123768,0.003195027,0.003533283,0.003252637,0.0032463863,0.01611754,0.0035038413,0.0035037416,0.27135805
0.2535,6.951325,0,6.8561476,0.003555351,0.0038866823,0.0035920522,0.0035854833,0.017054407,0.0038684594,0.0038683547,0.26257905
0.254,6.9320867,0,6.5913347,0.0039349222,0.0042569229,0.0039483087,0.0039414217,0.018017738,0.0042511218,0.004251012,0.25394441
0.2545,6.9132623,0,6.319053,0.0043337407,0.0046440049,0.0043214065,0.0043142013,0.019007534,0.0046518285,0.0046517136,0.24545412
0.255,6.8948607,0,6.0404378,0.0047518063,0.0050479282,0.0047113457,0.0047038223,0.020023794,0.0050705794,0.0050704595,0.23710818
0.2555,6.8768894,0,5.7566405,0.0051891192,0.0054686928,0.0051181262,0.0051102845,0.02106652,0.0055073746,0.0055072496,0.2289066
0.256,6.8593541,0,5.4688258,0.0056456793,0.0059062987,0.0055417479,0.0055335881,0.022135711,0.0059622141,0.005962084,0.22084937
0.2565,6.8422591,0,5.1781668,0.0061214867,0.0063607459,0.005982211,0.005973733,0.023231367,0.0064350978,0.0064349627,0.2129365
0.257,6.8256069,0,4.8858414,0.0066165412,0.0068320344,0.0064395155,0.0064307193,0.024353487,0.0069260258,0.0069258857,0.20516798
0.2575,6.8093983,0,4.5930272,0.007130843,0.0073201643,0.0069136612,0.0069045468,0.025502073,0.0074349981,0.0074348529,0.19754381
0.258,6.7936323,0,4.3008957,0.007664392,0.0078251355,0.0074046483,0.0073952157,0.026677123,0.0079620146,0.0079618644,0.190064
0.2585,6.7783063,0,4.0106068,0.0082171882,0.008346948,0.0079124766,0.0079027259,0.027878639,0.0085070755,0.0085069201,0.18272854
0.259,6.7634158,0,3.7233029,0.0087892316,0.0088856018,0.0084371463,0.0084270774,0.029106619,0.0090701805,0.0090700201,0.17553744
0.2595,6.7489549,0,3.4401035,0.0093805223,0.0094410969,0.0089786573,0.0089682702,0.030361064,0.0096513299,0.0096511644,0.16849069
0.26,6.7349157,0,3.1621,0.0099910602,0.010013433,0.0095370096,0.0095263043,0.031641974,0.010250524,0.010250353,0.16158829
0.2605,6.7212891,0,2.8903516,0.010620845,0.010602611,0.010112203,0.01010118,0.032949349,0.010867761,0.010867586,0.15483025
0.261,6.7080644,0,2.6258818,0.011269878,0.01120863,0.010704238,0.010692897,0.034283189,0.011503044,0.011502863,0.14821656
0.2615,6.6952297,0,2.3696758,0.011938157,0.011831491,0.011313115,0.011301455,0.035643494,0.01215637,0.012156184,0.14174723
0.262,6.6827718,0,2.1226785,0.012625684,0.012471192,0.011938832,0.011926854,0.037030264,0.012827741,0.01282755,0.13542225
0.2625,6.670676,0,1.8857926,0.013332458,0.013127735,0.012581391,0.012569095,0.038443499,0.013517156,0.01351696,0.12924163
0.263,6.658927,0,1.659878,0.014058479,0.01380112,0.013240791,0.013228177,0.039883199,0.014224615,0.014224414,0.12320536
0.2635,6.647508,0,1.4457494,0.014803747,0.014491345,0.013917033,0.0139041,0.041349363,0.014950118,0.014949912,0.11731344
0.264,6.6364014,0,1.2441758,0.015568263,0.015198412,0.014610116,0.014596865,0.042841993,0.015693666,0.015693455,0.11156588
0.2645,6.6255886,0,1.0558778,0.016352026,0.015922321,0.01532004,0.015306471,0.044361087,0.016455258,0.016455042,0.10596267
0.265,6.6150498,0,0.88152623,0.017155036,0.01666307,0.016046805,0.016032918,0.045906647,0.017234894,0.017234673,0.10050382
0.2655,6.6047646,0,0.72173875,0.017977293,0.017420661,0.016790412,0.016776207,0.047478671,0.018032575,0.018032349,0.095189317
0.266,6.5947116,0,0.57707788,0.018818798,0.018195094,0.01755086,0.017536337,0.04907716,0.0188483,0.018848069,0.090019172
0.2665,6.5848686,0,0.44804791,0.01967955,0.018986367,0.01832815,0.018313308,0.050702115,0.019682069,0.019681833,0.08499338
0.267,6.5752127,0,0.3350924,0.020559548,0.019794482,0.019122281,0.019107121,0.052353534,0.020533882,0.020533641,0.080111943
0.2675,6.5657204,0,0.23859175,0.021458795,0.020619438,0.019933253,0.019917774,0.054031418,0.02140374,0.021403494,0.07537486
0.268,6.5563677,0,0.15886125,0.022377288,0.021461236,0.020761066,0.02074527,0.055735767,0.022291642,0.02229139,0.070782131
0.2685,6.5471301,0,0.09614958,0.023315029,0.022319875,0.021605721,0.021589606,0.057466581,0.023197588,0.023197332,0.066333756
0.269,6.537983,0,0.05063777,0.024272017,0.023195355,0.022467217,0.022450784,0.059223859,0.024121579,0.024121317,0.062029736
0.2695,6.5289014,0,0.022438629,0.025248252,0.024087676,0.023345554,0.023328803,0.061007603,0.025063613,0.025063347,0.057870069
0.27,6.5198603,0,0.011596557,0.026243734,0.024996839,0.024240733,0.024223664,0.062817812,0.026023692,0.026023421,0.053854757
0.2705,6.5108348,0,0.018087642,0.027258463,0.025922843,0.025152753,0.025135365,0.064654486,0.027001816,0.027001539,0.049983799
0.271,6.5018,0,0.041819939,0.02829244,0.026865689,0.026081614,0.026063909,0.066517624,0.027997983,0.027997701,0.046257195
0.2715,6.4927311,0,0.082633829,0.029345664,0.027825375,0.027027317,0.027009293,0.068407228,0.029012195,0.029011908,0.042674945
0.272,6.4836038,0,0.14030242,0.030418135,0.028801903,0.027989861,0.027971519,0.070323296,0.030044451,0.030044159,0.039237049
0.2725,6.474394,0,0.21453191,0.031509854,0.029795273,0.028969246,0.028950586,0.072265829,0.031094751,0.031094454,0.035943508
0.273,6.4650781,0,0.30496206,0.032620819,0.030805484,0.029965473,0.029946494,0.074234828,0.032163096,0.032162794,0.03279432
0.2735,6.4556329,0,0.41116659,0.033751032,0.031832536,0.03097854,0.030959244,0.076230291,0.033249485,0.033249178,0.029789487
0.274,6.446036,0,0.5326539,0.034900492,0.032876429,0.03200845,0.031988835,0.078252219,0.034353918,0.034353606,0.026929008
0.2745,6.4362656,0,0.66886798,0.036069199,0.033937164,0.0330552,0.033035267,0.080300612,0.035476395,0.035476078,0.024212883
0.275,6.4263006,0,0.81918969,0.037257154,0.03501474,0.034118792,0.034098541,0.08237547,0.036616917,0.036616595,0.021641112
0.2755,6.416121,0,0.9829386,0.038464355,0.036109157,0.035199225,0.035178656,0.084476793,0.037775483,0.037775156,0.019213696
0.276,6.4057077,0,1.1593753,0.039690804,0.037220416,0.0362965,0.036275612,0.086604581,0.038952093,0.038951761,0.016930633
0.2765,6.3950427,0,1.3477043,0.0409365,0.038348515,0.037410615,0.03738941,0.088758833,0.040146748,0.04014641,0.014791925
0.277,6.3841094,0,1.5470777,0.042201444,0.039493457,0.038541573,0.038520049,0.090939551,0.041359446,0.041359104,0.012797571
0.2775,6.3728922,0,1.7565991,0.043485634,0.040655239,0.039689371,0.039667529,0.093146734,0.042590189,0.042589842,0.010947571
0.278,6.3613772,0,1.9753282,0.044789072,0.041833863,0.040854011,0.040831851,0.095380381,0.043838977,0.043838624,0.0092419248
0.2785,6.3495518,0,2.2022858,0.046111757,0.043029328,0.042035492,0.042013013,0.097640494,0.045105808,0.045105451,0.007680633
0.279,6.3374048,0,2.4364593,0.047453689,0.044241635,0.043233814,0.043211018,0.099927071,0.046390684,0.046390321,0.0062636954
0.2795,6.324927,0,2.6768074,0.048814869,0.045470783,0.044448978,0.044425863,0.10224011,0.047693604,0.047693236,0.004991112
0.28,6.3121103,0,2.9222667,0.050195296,0.046716772,0.045680983,0.04565755,0.10457962,0.049014569,0.049014196,0.0038628827
0.2805,6.2989484,0,3.1717562,0.051594969,0.047979602,0.046929829,0.046906078,0.10694559,0.050353577,0.050353199,0.0028790075
0.281,6.2854369,0,3.4241838,0.053013891,0.049259274,0.048195517,0.048171448,0.10933803,0.05171063,0.051710247,0.0020394865
0.2815,6.2715727,0,3.678451,0.054452059,0.050555787,0.049478046,0.049453658,0.11175693,0.053085727,0.053085339,0.0013443197
0.282,6.2573545,0,3.9334582,0.055909474,0.051869142,0.050777416,0.05075271,0.1142023,0.054478869,0.054478476,0.000793507
0.2825,6.2427825,0,4.1881105,0.057386137,0.053199337,0.052093628,0.052068604,0.11667413,0.055890054,0.055889656,0.00038704846
0.283,6.2278586,0,4.4413216,0.058882047,0.054546374,0.053426681,0.053401339,0.11917243,0.057319284,0.057318881,0.00012494406
0.2835,6.2125863,0,4.6920191,0.060397204,0.055910253,0.054776575,0.054750915,0.12169719,0.058766559,0.05876615,7.1938142e-06
0.284,6.1969706,0,4.939149,0.061931609,0.057290972,0.056143311,0.056117332,0.12424842,0.060231877,0.060231464,3.3797719e-05
0.2845,6.1810179,0,5.1816796,0.06348526,0.058688533,0.057526888,0.057500591,0.12682611,0.06171524,0.061714822,0.00020475577
0.285,6.1647361,0,5.4186057,0.065058159,0.060102936,0.058927306,0.058900691,0.12943026,0.063216647,0.063216224,0.00052006798
0.2855,6.1481347,0,5.6489525,0.066650305,0.061534179,0.060344565,0.060317632,0.13206089,0.064736098,0.06473567,0.00097973433
0.286,6.1312243,0,5.8717788,0.068261699,0.062982264,0.061778666,0.061751415,0.13471797,0.066273594,0.06627316,0.0015837548
0.2865,6.114017,0,6.0861809,0.069892339,0.064447191,0.063229608,0.063202039,0.13740152,0.067829134,0.067828695,0.0023321295
0.287,6.0965259,0,6.2912953,0.071542227,0.065928958,0.064697392,0.064669504,0.14011154,0.069402718,0.069402274,0.0032248583
0.2875,5.9740344,6.3826037e-06,6.4605761,0.073211362,0.067427567,0.066182016,0.066153811,0.14284802,0.025615639,0.024124981,0.0042619412
0.288,5.9298666,4.097872e-06,6.6314606,0.074899744,0.068943017,0.067683483,0.067654958,0.14561097,0.0076884808,0.0055461659,0.0054433784
0.2885,5.8994111,2.9972194e-06,6.7896372,0.076607374,0.070475309,0.06920179,0.069172948,0.14840038,0.00025952238,0.00010540031,0.0067691696
0.289,5.8724683,2.4675097e-06,6.933252,0.07833425,0.072024442,0.070736939,0.070707778,0.15121625,0.0019406471,0.002004756,0.008239315
0.2895,5.7621052,1.8546655e-06,7.0352815,0.015772655,0.073590416,0.072288929,0.07225945,0.15405859,0.0064491912,0.0065832369,0.0098538146
0.29,5.7237467,1.2222065e-06,7.1456867,0.0024584623,0.075173232,0.07385776,0.073827963,0.1569274,0.010116062,0.010551888,0.011612668
0.2905,5.6931947,7.4348648e-07,7.2480992,0.0023950267,0.076772888,0.075443433,0.075413318,0.15982267,0.012103828,0.012843645,0.013515876
0.291,5.6653974,4.3117507e-07,7.3419004,0.0084406848,0.078389387,0.077045947,0.077015514,0.16274441,0.01294463,0.013745011,0.015563438
0.2915,5.6388458,2.5712113e-07,7.4263768,0.013647601,0.080022726,0.078665302,0.078634551,0.16569261,0.013289038,0.013890874,0.017755354
0.292,5.6134938,1.7568483e-07,7.4998877,0.015691742,0.081672907,0.080301499,0.080270429,0.16866727,0.013452714,0.013754839,0.020091625
0.2925,5.5893833,1.4019604e-07,7.5603455,0.015351295,0.083339929,0.081954537,0.081923149,0.1716684,0.013481948,0.013546913,0.022572249
0.293,5.5662783,1.1539169e-07,7.6058101,0.014099881,0.085023792,0.083624416,0.08359271,0.174696,0.013329339,0.013289855,0.025197228
0.2935,5.543877,8.2446517e-08,7.6348185,0.013133925,0.086724497,0.085311137,0.085279112,0.17775006,0.012954014,0.012921406,0.02796656
0.294,5.521918,3.6941064e-08,7.6474792,0.012405618,0.088442043,0.087014699,0.086982356,0.18083058,0.012345802,0.012371011,0.030880247
0.2945,5.5003195,1.9831109e-11,7.6443208,0.011740319,0.09017643,0.088735102,0.088702441,0.18393757,0.01167662,0.011723354,0.033938288
0.295,5.4790711,0,7.6262215,0.011077001,0.091927659,0.090472346,0.090439368,0.18707103,0.011036679,0.011082068,0.037140684
0.2955,5.4581493,0,7.5940747,0.010424197,0.093695729,0.092226432,0.092193135,0.19023095,0.010414126,0.010458622,0.040487433
0.296,5.4375094,0,7.5482901,0.009794521,0.09548064,0.093997359,0.093963744,0.19341733,0.0098097403,0.0098531787,0.043978536
0.2965,5.4171093,0,7.4887569,0.0091888662,0.097282393,0.095785128,0.095751195,0.19663018,0.0092236608,0.0092658369,0.047613994
0.297,5.3969268,0,7.4150314,0.0086040017,0.099100987,0.097589738,0.097555486,0.1998695,0.008655735,0.0086965851,0.051393806
0.2975,5.3769631,0,7.3266289,0.0080382143,0.10093642,0.099411189,0.099376619,0.20313528,0.0081058602,0.0081453897,0.055317972
0.298,5.3572373,0,7.2232898,0.0074914284,0.1027887,0.10124948,0.10121459,0.20642752,0.0075740191,0.0076122361,0.059386492
0.2985,5.329776,3.5390864e-07,7.0812936,0.022052137,0.10465782,0.10310462,0.10306941,0.20974623,0.0070602207,0.0070971244,0.063599366
0.299,5.2991411,1.3441853e-06,6.9170696,0.027103942,0.10654378,0.10497659,0.10494107,0.21309141,0.012769325,0.012934662,0.067956595
0.2995,5.275392,1.4598413e-06,6.742948,0.03125516,0.10844658,0.10686541,0.10682956,0.21646305,0.019269684,0.020311194,0.072458177
0.3,5.2547947,8.8211735e-07,6.5659882,0.03450802,0.11036622,0.10877106,0.1087349,0.21986115,0.024031976,0.024703696,0.077104114
0.3005,5.2352249,7.3704083e-07,6.3816915,0.036260815,0.1123027,0.11069356,0.11065708,0.22328572,0.029091857,0.028759857,0.081894405
0.301,5.216257,5.8214248e-07,6.1916409,0.036554597,0.11425603,0.1126329,0.11259611,0.22673675,0.033269191,0.032168779,0.08682905
0.3015,5.197828,4.1794663e-07,5.9967838,0.035759387,0.11622619,0.11458909,0.11455197,0.23021425,0.036016992,0.034628554,0.091908049
0.302,5.1799705,2.8210194e-07,5.7969952,0.034552013,0.1182132,0.11656211,0.11652467,0.23371822,0.037428814,0.036170422,0.097131402
0.3025,5.1626682,1.8416167e-07,5.5918049,0.033388566,0.12021705,0.11855197,0.11851422,0.23724865,0.0378915,0.036972869,0.10249911
