t,slab_KE,slab_PE,cube_KE,bystander_KE,total,max_pen
0.082,0.027562147,0.049504034,0.0064803026,nan,-0.33749224,1.0926186e-06
0.0825,0.029256799,0.042675264,0.0062836107,nan,-0.33794634,9.5668381e-07
0.083,0.030622262,0.0361323,0.0060511781,nan,-0.33839717,8.8124875e-07
0.0835,0.031522087,0.030014641,0.0058140973,nan,-0.33884523,8.5630503e-07
0.084,0.031846333,0.024449723,0.0055930024,nan,-0.33928913,8.751956e-07
0.0845,0.031535945,0.019527977,0.0053977401,nan,-0.33972603,9.1722648e-07
0.085,0.030593773,0.015289388,0.0052282471,nan,-0.34015242,9.616059e-07
0.0855,0.029081079,0.011723587,0.0050761405,nan,-0.34056506,9.917864e-07
0.086,0.027102375,0.0087812552,0.0049267592,nan,-0.34096163,9.9416202e-07
0.0865,0.024784134,0.0063916961,0.0047615936,nan,-0.34134117,9.5917171e-07
0.087,0.02225359,0.0044804687,0.0045611041,nan,-0.34170407,8.8193983e-07
0.0875,0.019622771,0.0029820824,0.0043078304,nan,-0.34205162,7.6242391e-07
0.088,0.016980468,0.0018451641,0.0039895093,nan,-0.34238558,6.0509008e-07
0.0885,0.014392152,0.0010303648,0.0036017415,nan,-0.34270757,4.1818301e-07
0.089,0.0119056,0.00050355243,0.0031496801,nan,-0.34301873,2.1269405e-07
0.0895,0.0095543687,0.00022791828,0.0026530193,nan,-0.34331947,2.3896883e-08
0.09,0.0073172593,0.00015674834,0.0021953076,nan,-0.34360811,0
0.0905,0.0052621313,0.00022977167,0.0017809049,nan,-0.34388459,0
0.091,0.003465533,0.00037997203,0.0014098139,nan,-0.34414938,0
0.0915,0.0019981241,0.00054374261,0.0010820319,nan,-0.34440363,0
0.092,0.00091490704,0.00067058581,0.00079755668,nan,-0.34464905,0
0.0925,0.0002487929,0.00072951342,0.00055638782,nan,-0.34488776,0
0.093,8.7688345e-06,0.00071084436,0.00035852521,nan,-0.34512189,0
0.0935,0.00018225028,0.00062378535,0.00020396888,nan,-0.34535338,0
0.094,0.00074000048,0.00049140479,9.2718813e-05,nan,-0.34558381,0
