t,E_total,dE_step,contact_E
0.1255,14.47907425,-2.468276e-02,0
0.126,14.45427135,-2.480289e-02,0
0.1265,14.42939729,-2.487406e-02,0
0.127,14.40450626,-2.489103e-02,0
0.1275,14.37964896,-2.485730e-02,0
0.128,14.35486478,-2.478418e-02,0
0.1285,14.33017546,-2.468932e-02,0
0.129,14.30558081,-2.459465e-02,0
0.1295,14.28105674,-2.452406e-02,0
0.13,14.25655576,-2.450098e-02,0
0.1305,14.23200962,-2.454614e-02,0
0.131,14.20733402,-2.467560e-02,0
0.1315,14.18243472,-2.489930e-02,0
0.132,14.15721447,-2.522025e-02,0
0.1325,14.13158016,-2.563431e-02,0
0.133,14.10544947,-2.613069e-02,0
0.1335,14.07875644,-2.669302e-02,0
0.134,14.05145554,-2.730090e-02,0
0.1345,14.02352381,-2.793173e-02,0
0.135,13.99496114,-2.856267e-02,0
0.1355,13.96578863,-2.917251e-02,0
0.136,13.93604531,-2.974332e-02,0
0.1365,13.90578364,-3.026166e-02,0
0.137,13.87506431,-3.071933e-02,0
0.1375,13.8439507,-3.111361e-02,0
0.138,13.81250375,-3.144696e-02,0
0.1385,13.78077745,-3.172630e-02,0
0.139,13.74881553,-3.196192e-02,0
0.1395,13.71664936,-3.216617e-02,0
0.14,13.68429737,-3.235199e-02,0
0.1405,13.65176581,-3.253156e-02,0
0.141,13.61905078,-3.271504e-02,0
0.1415,13.58614119,-3.290958e-02,0
0.142,13.55302247,-3.311872e-02,0
0.1425,13.5196804,-3.334207e-02,0
0.143,13.48610495,-3.357545e-02,0
0.1435,13.45229359,-3.381136e-02,0
0.144,13.41825387,-3.403972e-02,0
0.1445,13.38400496,-3.424891e-02,0
0.145,13.34957823,-3.442673e-02,0
0.1455,13.3150166,-3.456162e-02,0
0.146,13.28037306,-3.464354e-02,0
0.1465,13.24570825,-3.466481e-02,0
0.147,13.21108759,-3.462066e-02,0
0.1475,13.17657808,-3.450951e-02,0
0.148,13.14224515,-3.433293e-02,0
0.1485,13.10814979,-3.409535e-02,0
0.149,13.07434625,-3.380354e-02,0
0.1495,13.04088035,-3.346591e-02,0
0.15,13.00778864,-3.309171e-02,0
0.1505,12.97509837,-3.269027e-02,0
0.151,12.94282822,-3.227015e-02,0
0.1515,12.91098965,-3.183858e-02,0
0.152,12.87958872,-3.140093e-02,0
0.1525,12.84862827,-3.096045e-02,0
0.153,12.81811007,-3.051821e-02,0
0.1535,12.78803686,-3.007321e-02,0
0.154,12.75841412,-2.962274e-02,0
0.1545,12.7292513,-2.916282e-02,0
0.155,12.7005625,-2.868880e-02,0
0.1555,12.67236659,-2.819591e-02,0
0.156,12.6446867,-2.767990e-02,0
0.1565,12.61754916,-2.713753e-02,0
0.157,12.59098215,-2.656701e-02,0
0.1575,12.56501393,-2.596822e-02,0
0.158,12.53967111,-2.534282e-02,0
0.1585,12.5149769,-2.469422e-02,0
0.159,12.49094958,-2.402732e-02,0
0.1595,12.46760135,-2.334823e-02,0
0.16,12.44493757,-2.266379e-02,0
0.1605,12.42295642,-2.198115e-02,0
0.161,12.40164913,-2.130729e-02,0
0.1615,12.38100055,-2.064858e-02,0
0.162,12.36099008,-2.001047e-02,0
0.1625,12.34159288,-1.939720e-02,0
0.163,12.32278117,-1.881170e-02,0
0.1635,12.30452559,-1.825559e-02,0
0.164,12.28679634,-1.772925e-02,0
0.1645,12.26956426,-1.723208e-02,0
0.165,12.25280152,-1.676274e-02,0
0.1655,12.23648202,-1.631949e-02,0
0.166,12.22058153,-1.590050e-02,0
0.1665,12.20507737,-1.550416e-02,0
0.167,12.18994801,-1.512936e-02,0
0.1675,12.17517236,-1.477565e-02,0
0.168,12.16072899,-1.444337e-02,0
0.1685,12.14659534,-1.413365e-02,0
0.169,12.13274698,-1.384836e-02,0
0.1695,12.11915704,-1.358994e-02,0
0.17,12.10579578,-1.336125e-02,0
0.1705,12.0926305,-1.316529e-02,0
0.171,12.07962555,-1.300495e-02,0
0.1715,12.06674274,-1.288281e-02,0
0.172,12.05394185,-1.280089e-02,0
0.1725,12.04118132,-1.276052e-02,0
0.173,12.02841911,-1.276221e-02,0
0.1735,12.01561349,-1.280562e-02,0
0.174,12.0027239,-1.288960e-02,0
0.1745,11.98971164,-1.301225e-02,0
0.175,11.97654052,-1.317112e-02,0
0.1755,11.96317722,-1.336330e-02,0
0.176,11.94959154,-1.358568e-02,0
0.1765,11.93575645,-1.383509e-02,0
0.177,11.92164793,-1.410852e-02,0
0.1775,11.90724469,-1.440324e-02,0
0.178,11.89252778,-1.471690e-02,0
0.1785,11.87748018,-1.504761e-02,0
0.179,11.86208625,-1.539392e-02,0
0.1795,11.84633142,-1.575483e-02,0
0.18,11.83020178,-1.612964e-02,0
0.1805,11.81368387,-1.651791e-02,0
0.181,11.79676457,-1.691929e-02,0
0.1815,11.77943116,-1.733341e-02,0
0.182,11.76167143,-1.775973e-02,0
0.1825,11.74347399,-1.819745e-02,0
0.183,11.72482858,-1.864541e-02,0
0.1835,11.7057265,-1.910208e-02,0
0.184,11.68616101,-1.956549e-02,0
0.1845,11.6661277,-2.003331e-02,0
0.185,11.64562484,-2.050287e-02,0
0.1855,11.62465358,-2.097126e-02,0
0.186,11.60321816,-2.143542e-02,0
0.1865,11.58132589,-2.189226e-02,0
0.187,11.55898713,-2.233876e-02,0
0.1875,11.53621506,-2.277207e-02,0
0.188,11.51302546,-2.318960e-02,0
0.1885,11.4894364,-2.358905e-02,0
0.189,11.46546791,-2.396850e-02,0
0.1895,11.44114157,-2.432634e-02,0
0.19,11.41648025,-2.466131e-02,0
0.1905,11.3915078,-2.497245e-02,0
0.191,11.36624878,-2.525902e-02,0
0.1915,11.34072835,-2.552044e-02,0
0.192,11.31497211,-2.575624e-02,0
0.1925,11.28900613,-2.596598e-02,0
0.193,11.23391997,-5.508616e-02,0.0035385707
0.1935,11.17252105,-6.139892e-02,0.025321783
0.194,11.12398551,-4.853555e-02,0.024519915
0.1945,11.08481444,-3.917107e-02,0.013077656
0.195,11.05031902,-3.449542e-02,0.0049372632
0.1955,11.01694484,-3.337418e-02,0.0013455577
0.196,10.98430003,-3.264482e-02,0.00018645766
0.1965,10.95319819,-3.110184e-02,0
0.197,10.92407626,-2.912193e-02,0
0.1975,10.89599454,-2.808173e-02,0
0.198,10.86838304,-2.761150e-02,0
0.1985,10.84108732,-2.729572e-02,0
0.199,10.81413239,-2.695493e-02,0
0.1995,10.78754306,-2.658933e-02,0
0.2,10.7613155,-2.622756e-02,0
0.2005,10.73544317,-2.587233e-02,0
0.201,10.70880132,-2.664185e-02,5.9102798e-05
0.2015,10.68098774,-2.781357e-02,0.0014314312
0.202,10.65471167,-2.627607e-02,0.0013869719
0.2025,10.62959509,-2.511659e-02,0.00061860163
0.203,10.60529055,-2.430454e-02,0.00016193247
0.2035,10.58155066,-2.373989e-02,2.1904673e-05
0.204,10.55834747,-2.320319e-02,1.2171338e-07
0.2045,10.53574599,-2.260149e-02,0
0.205,10.51370957,-2.203641e-02,0
0.2055,10.49219759,-2.151198e-02,0
0.206,10.47119249,-2.100509e-02,0
0.2065,10.45069602,-2.049648e-02,0
0.207,10.4307127,-1.998331e-02,0
0.2075,10.41124279,-1.946991e-02,0
0.208,10.39228328,-1.895951e-02,0
0.2085,10.37383052,-1.845276e-02,0
0.209,10.3558814,-1.794912e-02,0
0.2095,10.33843305,-1.744835e-02,0
0.21,10.32148194,-1.695111e-02,0
0.2105,10.30502292,-1.645901e-02,0
0.211,10.28904874,-1.597418e-02,0
0.2115,10.27354991,-1.549884e-02,0
0.212,10.258515,-1.503491e-02,0
0.2125,10.24393103,-1.458397e-02,0
0.213,10.22978365,-1.414738e-02,0
0.2135,10.21605716,-1.372649e-02,0
0.214,10.20273439,-1.332277e-02,0
0.2145,10.18979654,-1.293786e-02,0
0.215,10.1772231,-1.257344e-02,0
0.2155,10.16499204,-1.223107e-02,0
0.216,10.15307997,-1.191206e-02,0
0.2165,10.14146252,-1.161746e-02,0
0.217,10.1301145,-1.134802e-02,0
0.2175,10.11901016,-1.110434e-02,0
0.218,10.10812322,-1.088694e-02,0
0.2185,10.05883654,-4.928668e-02,0.011428763
0.219,10.02414822,-3.468832e-02,0.018382076
0.2195,9.999827426,-2.432079e-02,0.011748636
0.22,9.981614325,-1.821310e-02,0.0052301231
0.2205,9.965150717,-1.646361e-02,0.0018066267
0.221,9.936259064,-2.889165e-02,0.0015048072
0.2215,9.876434257,-5.982481e-02,0.022115945
0.222,9.848980084,-2.745417e-02,0.019353857
0.2225,9.83083607,-1.814401e-02,0.010632116
0.223,9.815949515,-1.488655e-02,0.0048570765
0.2235,9.80250282,-1.344669e-02,0.0019497694
0.224,9.789363716,-1.313910e-02,0.00073737336
0.2245,9.776241777,-1.312194e-02,0.00024828803
0.225,9.763185326,-1.305645e-02,4.9724006e-05
0.2255,9.750216914,-1.296841e-02,8.0900146e-07
0.226,9.737370405,-1.284651e-02,2.6461706e-07
0.2265,9.72444138,-1.292903e-02,1.6040612e-07
0.227,9.711336918,-1.310446e-02,9.6036962e-08
0.2275,9.698021775,-1.331514e-02,2.4412599e-08
0.228,9.684475062,-1.354671e-02,4.5821802e-12
0.2285,9.670673898,-1.380116e-02,0
0.229,9.656594438,-1.407946e-02,0
0.2295,9.64221504,-1.437940e-02,0
0.23,9.627517098,-1.469794e-02,0
0.2305,9.612485006,-1.503209e-02,0
0.231,9.597106251,-1.537876e-02,0
0.2315,9.58137155,-1.573470e-02,0
0.232,9.565274756,-1.609679e-02,0
0.2325,9.54881244,-1.646232e-02,0
0.233,9.531983317,-1.682912e-02,0
0.2335,9.514787707,-1.719561e-02,0
0.234,9.497227206,-1.756050e-02,0
0.2345,9.479304616,-1.792259e-02,0
0.235,9.461024074,-1.828054e-02,0
0.2355,9.442391263,-1.863281e-02,0
0.236,9.423413581,-1.897768e-02,0
0.2365,9.404100224,-1.931336e-02,0
0.237,9.384462173,-1.963805e-02,0
0.2375,9.364512159,-1.995001e-02,0
0.238,9.344264633,-2.024753e-02,0
0.2385,9.323735755,-2.052888e-02,0
0.239,9.302943389,-2.079237e-02,0
0.2395,9.281907033,-2.103636e-02,0
0.24,9.260647652,-2.125938e-02,0
0.2405,9.239187398,-2.146025e-02,0
0.241,9.217549238,-2.163816e-02,0
0.2415,9.195756567,-2.179267e-02,0
0.242,9.173832861,-2.192371e-02,0
0.2425,9.151801436,-2.203142e-02,0
0.243,9.129685344,-2.211609e-02,0
0.2435,9.107507387,-2.217796e-02,0
0.244,9.085290228,-2.221716e-02,0
0.2445,9.063056542,-2.223369e-02,0
0.245,9.040829166,-2.222738e-02,0
0.2455,9.018631208,-2.219796e-02,0
0.246,8.996486111,-2.214510e-02,0
0.2465,8.974417656,-2.206846e-02,0
0.247,8.952449916,-2.196774e-02,0
0.2475,8.930607177,-2.184274e-02,0
0.248,8.90891382,-2.169336e-02,0
0.2485,8.88739417,-2.151965e-02,0
0.249,8.866072312,-2.132186e-02,0
0.2495,8.84497188,-2.110043e-02,0
0.25,8.824115816,-2.085606e-02,0
0.2505,8.803526123,-2.058969e-02,0
0.251,8.783223631,-2.030249e-02,0
0.2515,8.763227798,-1.999583e-02,0
0.252,8.743556566,-1.967123e-02,0
0.2525,8.724226285,-1.933028e-02,0
0.253,8.705251702,-1.897458e-02,0
0.2535,8.686646001,-1.860570e-02,0
0.254,8.668420879,-1.822512e-02,0
0.2545,8.650586621,-1.783426e-02,0
0.255,8.633152163,-1.743446e-02,0
0.2555,8.616125116,-1.702705e-02,0
0.256,8.599511741,-1.661337e-02,0
0.2565,8.583316896,-1.619485e-02,0
0.257,8.567543941,-1.577296e-02,0
0.2575,8.552194641,-1.534930e-02,0
0.258,8.537269072,-1.492557e-02,0
0.2585,8.522765548,-1.450352e-02,0
0.259,8.508680582,-1.408497e-02,0
0.2595,8.495008882,-1.367170e-02,0
0.26,8.481743375,-1.326551e-02,0
0.2605,8.460839769,-2.090361e-02,0.0033946265
0.261,8.44157548,-1.926429e-02,0.0091642688
0.2615,8.424259243,-1.731624e-02,0.011595016
0.262,8.408883491,-1.537575e-02,0.010514492
0.2625,8.394909782,-1.397371e-02,0.0079733381
0.263,8.381691222,-1.321856e-02,0.0053121548
0.2635,8.368944566,-1.274666e-02,0.0031284139
0.264,8.356671725,-1.227284e-02,0.0016200402
0.2645,8.344922349,-1.174938e-02,0.00073912441
0.265,8.333684483,-1.123787e-02,0.00030664187
0.2655,8.322893313,-1.079117e-02,0.00012781154
0.266,8.312472141,-1.042117e-02,6.4905398e-05
0.2665,8.302357971,-1.011417e-02,4.7821575e-05
0.267,8.292504981,-9.852990e-03,4.8870907e-05
0.2675,8.282876726,-9.628255e-03,5.6864315e-05
0.268,8.273438567,-9.438159e-03,6.5197859e-05
0.2685,8.264155456,-9.283111e-03,7.0156781e-05
0.269,8.254993811,-9.161645e-03,7.1459319e-05
0.2695,8.245923712,-9.070099e-03,7.1372707e-05
0.27,8.236918968,-9.004744e-03,7.2944172e-05
0.2705,8.227955262,-8.963707e-03,7.8752969e-05
0.271,8.219008087,-8.947175e-03,9.0471877e-05
0.2715,8.210051912,-8.956174e-03,0.00010865992
0.272,8.201060739,-8.991174e-03,0.00013239601
0.2725,8.192009235,-9.051503e-03,0.00015900957
0.273,8.182873541,-9.135695e-03,0.00018442154
0.2735,8.173631314,-9.242227e-03,0.00020424325
0.274,8.164261261,-9.370053e-03,0.00021519835
0.2745,8.154742601,-9.518660e-03,0.0002161616
0.275,8.145054851,-9.687749e-03,0.00020833449
0.2755,8.135177988,-9.876863e-03,0.00019457966
0.276,8.125092829,-1.008516e-02,0.00017834352
0.2765,8.114781425,-1.031140e-02,0.00016268275
0.277,8.104227312,-1.055411e-02,0.00014971043
0.2775,8.093415615,-1.081170e-02,0.00014048709
0.278,8.08233303,-1.108258e-02,0.00013518998
0.2785,8.070967768,-1.136526e-02,0.0001333666
0.279,8.059309488,-1.165828e-02,0.00013416244
0.2795,8.047349244,-1.196024e-02,0.00013650877
0.28,8.035079448,-1.226980e-02,0.00013929892
0.2805,8.022493856,-1.258559e-02,0.00014156552
0.281,8.009587563,-1.290629e-02,0.00014263507
0.2815,7.995750175,-1.383739e-02,0.00014435312
0.282,7.951472985,-4.427719e-02,0.015492937
0.2825,7.91838519,-3.308779e-02,0.02023314
0.283,7.89284339,-2.554180e-02,0.012601496
0.2835,7.87184053,-2.100286e-02,0.0055681562
0.284,7.85203038,-1.981015e-02,0.0020126173
0.2845,7.832363874,-1.966651e-02,0.00061457861
0.285,7.813223475,-1.914040e-02,0.00017836293
0.2855,7.794881704,-1.834177e-02,0.00011177243
0.286,7.777214914,-1.766679e-02,0.00011587671
0.2865,7.759684654,-1.753026e-02,0.00012257354
0.287,7.742052191,-1.763246e-02,0.00012932964
0.2875,7.724282619,-1.776957e-02,0.00013337084
0.288,7.706391911,-1.789071e-02,0.00013255675
0.2885,7.688380792,-1.801112e-02,0.00012617404
0.289,7.670239788,-1.814100e-02,0.0001152164
0.2895,7.651965566,-1.827422e-02,0.00010197159
0.29,7.633565808,-1.839976e-02,8.9155405e-05
0.2905,7.615055954,-1.850985e-02,7.908041e-05
0.291,7.596454483,-1.860147e-02,7.3241729e-05
0.2915,7.577779721,-1.867476e-02,7.234696e-05
0.292,7.559048733,-1.873099e-02,7.650433e-05
0.2925,7.540277909,-1.877082e-02,8.5245363e-05
0.293,7.521484341,-1.879357e-02,9.7300865e-05
0.2935,7.50265042,-1.883392e-02,0.00011735581
