step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,gain,damping_scale,eta,alpha_cap,cap_engagements,dE_modal,dE_rigid_loss,jump_gain,jump_max_height,last_max_v_lift,last_max_v_hp,jump_engagements,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
53,0.44166666666666665,0.0007702687341108405,0.0007529386066943387,0.0012190815941148048,0.00038000317411701997,0.0006703262611362815,0.0029998366098894043,0.006122128718926409,0.00015907070145721762,0.05384146775972699,0.0,0.00016007891871754501,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.685574084385165e-07,0.0,12.0,0.01,0.0,0.0,560,0.020379304885864258,-0.0539553128182888,0.007856299169361591,0.009563642553985119,0.0031793115194886923,0.07003962993621826
54,0.45,0.00041615860635661127,-0.0025064675739621765,0.0006116497712237166,0.0012973184006878082,0.0012184043552257657,0.0030099899795162856,0.0028286491838222455,0.00029535173407467297,0.038137380019701184,0.0,0.00029732480767188647,2.505462408065796,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.8058522525345117e-05,0.0,12.0,0.01,0.0,0.0,560,0.019710393622517586,-0.038870569318532944,0.007779489737004042,0.010080891661345959,-0.023123322054743767,0.059979554265737534
55,0.4583333333333333,0.0019059814453854683,-0.0006393128132801524,0.0008561041485381633,0.0011253293980884144,0.0007888930575550199,0.003016564088329244,0.006264666267061137,0.0002751183351153193,0.04512036014406397,0.0,0.0002760809696693878,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-3.926229967358974e-07,0.0,12.0,0.01,0.442944691807002,0.04742305433519553,572,0.020085889846086502,0.08582352846860886,0.007723779417574406,0.010653335601091385,-0.008335411548614502,0.07175623625516891
56,0.4666666666666667,0.0003673621867839832,0.0015234302103398348,0.00104448623472649,0.0007957328040782888,0.0006200943069472189,0.0030217315408871373,0.006752742976815734,0.00023108172861629876,0.049837287857831786,0.0,0.00023180850515271072,0.7644366025924683,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-7.666108419928774e-06,0.0,12.0,0.01,0.442944691807002,0.04733231201101014,588,0.0205216147005558,0.03277301788330078,0.007752161007374525,0.011145088821649551,0.03310114145278931,0.04571020230650902
57,0.475,0.0006705269061633434,0.0011462724439445862,0.000771359411108952,0.0010624590940138629,0.00040338454278077894,0.003025093078743644,0.006675710933974389,0.0002674418144854219,0.04282791170299557,0.0,0.0002682091993410574,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.0871991547919263e-07,0.0,12.0,0.01,0.0,0.0,598,0.020440194755792618,-0.0480186901986599,0.007987462915480137,0.011362530291080475,0.021114347502589226,0.007016658317297697
58,0.48333333333333334,0.0019271756165708633,-0.0017762862638924291,0.00120173295647527,0.0008377548573148322,0.0004650673567652811,0.003028968640050021,0.005219345806518557,0.00023723618748789976,0.053456375678968174,0.0,0.00023813490280433298,1.565330982208252,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.6118162032951588e-05,0.0,12.0,0.01,0.0,0.0,598,0.019845321774482727,-0.083481065928936,0.008049760945141315,0.011204274371266365,-0.00653028441593051,-0.044270750135183334
59,0.49166666666666664,0.003369719265173735,-0.001526960074843841,0.0003304924531008385,0.0019303910673643854,0.0006479508422161141,0.003034368230401822,0.00713801094119694,0.00036137102305805366,0.028034872211975266,0.0,0.0003609061524023611,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.0526431411380863e-06,0.0,12.0,0.01,0.4102567380575622,0.03418806150479685,606,0.01990334875881672,0.11426567286252975,0.007978711277246475,0.01055572833865881,0.006911158096045256,-0.11019229143857956
60,0.5,0.00090213346206507,0.0014685134578607954,0.0018236887742078618,0.00030443230142683823,0.0007424972505049689,0.0030405557074893634,0.007539323703049929,0.00014254105056418922,0.06585307812178852,0.0,0.00014341120033349185,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.113569469813041e-05,0.0,12.0,0.01,0.442944691807002,0.06200200835430058,622,0.020518843084573746,0.05729198083281517,0.008023220114409924,0.010031583718955517,0.00949323084205389,-0.052387114614248276
61,0.5083333333333333,0.0002248812480680987,0.00204189754604548,0.00028738033256516204,0.0018340291393739313,0.00016781627096851983,0.003041954176414101,0.007430142442466774,0.0003523588711842771,0.026140985264716813,0.0,0.0003522239706103389,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-5.128628534226479e-08,0.0,12.0,0.01,0.0,0.0,634,0.02063808962702751,-0.02394676022231579,0.008040384389460087,0.009779552929103374,-0.007125734817236662,-0.03621160611510277
62,0.5166666666666666,0.0028746507130326202,-0.0007364584998115919,0.0018442833164011778,0.0002737547853234574,0.0006819339514579787,0.0030476369593429174,0.007303867274288582,0.00013539409952926902,0.066223462879676,0.0,0.00013623483169168543,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.607128859861106e-07,0.0,12.0,0.01,0.0,0.0,634,0.020077046006917953,-0.10560034960508347,0.007909919135272503,0.009371035732328892,-0.008912086486816406,-0.06257236003875732
63,0.525,0.002631442934747669,-0.0026235189413074426,1.8441919898052465e-05,0.0025293630218548705,0.0009376195736580303,0.0030554504557900675,0.005611179390983217,0.0004126027656193077,0.006623643495912676,0.0,0.0004158981029304656,16.056455612182617,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.2027105197176882e-05,0.0,12.0,0.01,0.19624081112284736,0.016353400926903947,638,0.019695555791258812,0.10223864763975143,0.007829992100596428,0.009127804078161716,-0.0015485285548493266,0.029799340292811394
64,0.5333333333333333,0.001362562398378589,0.00010399638671614009,0.0022529685599667485,2.0914669999084618e-05,0.0014019485354776265,0.003067133360252381,0.006807575375312944,2.255315976971744e-05,0.07319190543648879,0.0,2.3588399914277775e-05,3.2270729541778564,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-5.8853425119126303e-05,0.0,12.0,0.01,0.442944691807002,0.06888162589079844,654,0.0202501080930233,0.07336019724607468,0.0077831316739320755,0.009326270781457424,-0.012211202643811703,0.02105712704360485
65,0.5416666666666666,5.387350793673676e-05,0.0019953994821868817,1.3667571477705296e-05,0.002155119306038918,0.00035640816547640136,0.0030701034282980175,0.00728816329593826,0.00038164853624038624,0.005701530290393127,0.0,0.00038305455765594575,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.713157017470615e-07,0.0,12.0,0.01,0.0,0.0,668,0.02063516341149807,0.012356041930615902,0.007705015130341053,0.009459570981562138,-0.00493884040042758,0.0085526704788208
66,0.55,0.0012110175953002843,0.0007397997989198172,0.0021504365198364212,1.4762321235671305e-05,0.0008072165807720095,0.0030768302331377843,0.007192846468429978,1.8407148629253458e-05,0.07150878023324324,0.0,1.9443692288469867e-05,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-3.3997841034734064e-07,0.0,12.0,0.01,0.0,0.0,668,0.020376473665237427,-0.06934404373168945,0.00772497383877635,0.009710224345326424,0.00418245792388916,0.03180742263793945
67,0.5583333333333333,6.211696962469689e-05,-0.0029943193453252337,3.4004849779673625e-05,0.0023211497025560604,0.0006706826124131528,0.0030824192549078937,0.002505371431543091,0.00039328114981569364,0.008989788766216332,0.0,0.0003983268020063094,1.898702621459961,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,9.353554332840186e-06,0.0,12.0,0.01,0.09743155915746601,0.008119296596455501,670,0.01961229182779789,-0.014183520339429379,0.007726435549557209,0.009998115710914135,0.016069114208221436,0.048725005239248276
68,0.5666666666666667,0.0017389494765743954,0.0007981491639157737,0.0020493451342327973,0.0002148127195906884,0.0011909727442272308,0.003092344027776454,0.00789360052209011,0.00011663026655906462,0.06980710418901637,0.0,0.00011954642449256322,1.7764933109283447,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.3059453900718414e-05,0.0,12.0,0.01,0.442944691807002,0.06514734373863316,686,0.02038128674030304,0.08226155489683151,0.007795973215252161,0.01034750696271658,-0.001412629964761436,0.032662153244018555
69,0.575,0.00015138904059997215,0.0031072130490671823,0.00020859477061100783,0.0019283406686921346,0.00045730923968407297,0.0030961549381071543,0.008491692467077452,0.0003614154124077893,0.022271220636186088,0.0,0.0003610273724335898,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.992429859778988e-07,0.0,12.0,0.01,0.2137466043357944,0.017812217027982868,702,0.020848974585533142,0.023410318419337273,0.007978962734341621,0.010471449233591557,0.02835809998214245,-0.0030684468802064657
70,0.5833333333333334,0.0008613515903947978,0.0022932756966557335,0.00191572592835524,0.00021853147719343318,0.0007511832739569177,0.003102414798723462,0.008391299491322666,0.00011943317830970013,0.06749348234027615,0.0,0.0001217138093957549,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-3.106012740981129e-07,0.0,12.0,0.01,0.0,0.0,704,0.020682521164417267,-0.05826830491423607,0.008132347837090492,0.010369372554123402,0.007197260390967131,-0.00733137084171176
71,0.5916666666666667,0.004910895786952715,-0.001868097873626279,0.00023091531604203154,0.001899209869668557,0.00027681499285855195,0.0031047215903306164,0.00827764468936764,0.00035864681475118547,0.023432468097790995,0.0,0.0003578531164009168,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-8.695744561568186e-08,0.0,12.0,0.01,0.0,0.0,704,0.0198352113366127,-0.13997912406921387,0.00815032422542572,0.010242958553135395,0.0072938199155032635,-0.024703143164515495
72,0.6,0.0006310645667547481,-0.0008553659698348513,0.0014249227243805058,0.000810123364619881,0.0017684011494140282,0.003119458266575733,0.0051302029524960165,0.0002334917253763969,0.05821200399028198,0.0,0.00023169774352195497,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.0089297459514937e-06,0.0,12.0,0.01,0.442944691807002,0.06191675842566934,720,0.020043659955263138,0.049628015607595444,0.008137261494994164,0.010058089159429073,-0.007528066169470549,-0.0004255771345924586
73,0.6083333333333333,0.0004976431666913214,0.0014115529436264165,0.0007026049167445406,0.001168192555509684,0.00043460891078280444,0.0031230800074989232,0.006903073590070885,0.00028124972813588705,0.04087593981212018,0.0,0.00028230580250188314,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.8325897483495533e-06,0.0,12.0,0.01,0.4279063350819272,0.03565886125682727,736,0.020506784319877625,0.04407047852873802,0.008110887371003628,0.009988518431782722,-0.010229944251477718,-0.01851796917617321
74,0.6166666666666667,0.0003626932660074368,0.0014265430575348416,0.0011499745675901856,0.0007190306249616631,0.00045524988913536166,0.0031268737565750514,0.0067851152726691785,0.00022072689314433852,0.052292372162147105,0.0,0.00022023507364569018,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.6876796292788522e-07,0.0,12.0,0.01,0.0,0.0,742,0.020513243973255157,-0.037508007138967514,0.008009999990463257,0.009749049320816994,-0.01237392332404852,-0.01790463738143444
75,0.625,0.0035681027296097,-0.0018993533426318338,0.000735997294765212,0.0011294401570850609,0.0002881156966476915,0.003129274720713782,0.0066634615595419205,0.0002765667156985516,0.04183499717762946,0.0,0.00027764602872838994,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.0978210015924819e-07,0.0,12.0,0.01,0.0,0.0,742,0.019838936626911163,-0.11921881884336472,0.007828372530639172,0.009555164724588394,-0.032578110694885254,-0.030802486464381218
76,0.6333333333333333,0.002574901813526519,-0.0011944488606071121,0.000584843445560333,0.0015391908049481682,0.00524438805384829,0.0031729779544958513,0.00667746515792376,0.0003218240920584031,0.03728825093961774,0.0,0.0003198027401830254,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.2126069383968106e-06,0.0,12.0,0.01,0.442944691807002,0.044123388382954105,753,0.01998586393892765,0.10093330591917038,0.007578255143016577,0.009483692236244678,0.0006017088307999074,0.024055836722254753
77,0.6416666666666666,0.00013361713547361813,0.0011920973014198223,0.0015508584456787485,0.0005530998280852589,0.0013781527038862998,0.0031844625603615704,0.006614135271019018,0.00019315507595385977,0.060724942609679804,0.0,0.00019433561858840905,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-7.368299493664895e-07,0.0,12.0,0.01,0.442944691807002,0.05384676144495286,769,0.020465292036533356,0.019229648634791374,0.008168024942278862,0.009606488049030304,0.06940841674804688,0.003998279571533203
78,0.65,0.0001974904630925129,0.0015590581860970684,0.0005609686298315463,0.0014116863190498162,0.00042426697894447206,0.003187998118519441,0.006917201716590385,0.0003087095103434954,0.036523115103496165,0.0,0.00030701474446755394,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.9289684880121417e-07,0.0,12.0,0.01,0.0,0.0,779,0.02053654007613659,-0.02435445599257946,0.008636469021439552,0.009494603611528873,0.042357441037893295,-0.03104567341506481
79,0.6583333333333333,0.0028540864160510253,-0.001208146717015656,0.001426333050117955,0.0005415495958122018,0.0006557025279731484,0.0031934623062525504,0.006807284651218076,0.00019114070627844175,0.058237469230775586,0.0,0.00019245403893338679,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.3551789169818163e-07,0.0,12.0,0.01,0.0,0.0,779,0.01997208036482334,-0.10602235049009323,0.00902093481272459,0.009140106849372387,0.04504680261015892,-0.023556945845484734
80,0.6666666666666666,0.0046384465659377455,-0.0018867748854104452,0.00011788528198904079,0.0021882780306625316,0.004155121709172158,0.0032280883204956518,0.008285923313674524,0.00038426144863022195,0.016741610808220248,0.0,0.00038520490149136815,23.577594757080078,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-5.316173631672149e-05,0.0,12.0,0.01,0.35855788376378084,0.029879823646981735,786,0.019827330484986305,0.12656092643737793,0.009407521225512028,0.009393071755766869,0.05105852708220482,0.04044770821928978
81,0.675,0.0019038573109597485,0.0021793888378534446,0.002015056115367193,7.624527369915339e-05,0.0015698827809751082,0.0032411706770037775,0.009415718214883316,7.113644712236294e-05,0.06921915203170048,0.0,7.070431562362644e-05,0.8669285178184509,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.3129778972293532e-05,0.0,12.0,0.01,0.442944691807002,0.0629553744490859,802,0.0206498634070158,0.08595585078001022,0.009753764607012272,0.009691879153251648,0.030882952734827995,0.027925370261073112
82,0.6833333333333333,5.3852480652947076e-05,0.0041800112065505214,7.137152766170989e-05,0.001980640391704844,0.00022937838139237674,0.0032430821635153805,0.009528957770085403,0.000366352118305546,0.013028453391771387,0.0,0.0003660850787987137,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.1344230909943881e-07,0.0,12.0,0.01,0.0,0.0,816,0.021055158227682114,0.011183022521436214,0.009912151843309402,0.009791417978703976,0.017700791358947754,-0.0042307376861572266
83,0.6916666666666667,0.0012649036781355088,0.0028682754892967624,0.001986628652235656,6.187998682644357e-05,0.0007901832480506785,0.003249667023915803,0.009431354830410174,6.449708751971507e-05,0.06873111607269754,0.0,6.435454036564577e-05,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-3.3744896597767e-07,0.0,12.0,0.01,0.0,0.0,816,0.02078660950064659,-0.07052779197692871,0.010005445219576359,0.009810169227421284,0.002785920863971114,-0.003696083789691329
84,0.7,0.002839587455554082,-0.0007729469070564976,8.784684396681278e-06,0.0021647781936001407,0.0004547530686236937,0.003253456632821,0.007493660059315406,0.00038238716111989703,0.004569427984275412,0.0,0.00038154062976978004,0.3116602897644043,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-9.304475392362538e-07,0.0,12.0,0.01,0.13008990424386432,0.01084082535365536,819,0.020044971257448196,-0.04912733659148216,0.010039509274065495,0.009705018252134323,0.010995267890393734,0.004225373268127441
85,0.7083333333333334,0.0009443346017921514,-7.133146099560183e-05,0.0016089076469338354,5.099692155511233e-05,0.002123112480395501,0.003271149236824296,0.005804056946109793,4.7450787856113595e-05,0.061855057138267056,0.0,5.066188251191475e-05,2.13116455078125,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.9191611445365502e-05,0.0,12.0,0.01,0.442944691807002,0.06402766374658865,835,0.020183706656098366,0.0610041581094265,0.010064368136227131,0.010110706090927124,-0.00933766271919012,0.050232406705617905
86,0.7166666666666667,4.644652446359185e-05,0.0017046281829122432,3.365817248349185e-05,0.0014778319099169666,0.00026222226910791726,0.0032733344224001953,0.0065358992121764894,0.0003151185482141827,0.008945953433936069,0.0,0.00031591030081971455,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.83773980786807e-07,0.0,12.0,0.01,0.0852567362678947,0.007104728022324558,851,0.02054421231150627,0.012524127028882504,0.009899676777422428,0.010431960225105286,-0.019698141142725945,0.02573668770492077
87,0.725,0.0012030819238347899,0.0004349069485086928,0.0014626084623019253,4.5293908606104595e-05,0.0007736726859384048,0.0032797816947830153,0.006425672938034527,4.7860635872331846e-05,0.05897487775702889,0.0,5.017093515299554e-05,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-3.030705973689884e-07,0.0,12.0,0.01,0.0,0.0,854,0.02028709277510643,-0.06912946701049805,0.009671487845480442,0.01048583909869194,-0.03674625977873802,-0.012325643561780453
88,0.7333333333333333,0.00013344619370907846,-0.002611325029877948,0.00015558239270965958,0.0016845067410684285,0.00042151414531527067,0.0032832943126606426,0.002645504610269861,0.00033677870160909383,0.019232614857177536,0.0,0.000335305808142485,2.328523635864258,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.0449016563087755e-05,0.0,12.0,0.01,0.0,0.0,854,0.01967277191579342,-0.02120017819106579,0.00931157823652029,0.010173207148909569,-0.045402642339468,-0.06213068589568138
89,0.7416666666666667,0.0006251709606326088,-0.00042005666162632624,0.0014423137079653846,0.0004098118330612336,0.0007421842843148865,0.0032894791816966,0.005346719021729501,0.00016445233572213246,0.058564481911054414,0.0,0.00016257471408630565,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.4277007080050995e-06,0.0,12.0,0.01,0.442944691807002,0.058861609524490176,869,0.020130803808569908,0.04806160554289818,0.008928967639803886,0.009426805190742016,-0.052449699491262436,-0.022602079436182976
90,0.75,0.00029170719729472357,0.0014293335498422365,0.00034194281766238114,0.0012276135085939567,0.0002819275808623301,0.003291828578203786,0.006582425651597084,0.0002871832001465953,0.028515745298304536,0.0,0.0002853953766635654,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.5446522964613603e-07,0.0,12.0,0.01,0.24618047070697807,0.020515039225581507,885,0.020514849573373795,0.031102893874049187,0.008453450165688992,0.009201929904520512,-0.059137340635061264,-0.034346580505371094
91,0.7583333333333333,0.0006931692254552264,0.0008874556300342059,0.0012067139117798733,0.00036092684742063813,0.0005221977963036943,0.003296180226506317,0.00644444584119626,0.00015407076223068901,0.05356703228949595,0.0,0.0001522010709429282,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.818632809789597e-07,0.0,12.0,0.01,0.0,0.0,891,0.020412486046552658,-0.05057930573821068,0.008048047311604023,0.008796225301921368,-0.035231709480285645,-0.06343603134155273
92,0.7666666666666666,0.0002813255288995093,-0.002533310976147654,0.000588116519400866,0.0012483825749115796,0.0004363522273429912,0.0032998164950675084,0.00288433014213181,0.0002891928217226486,0.03739627994548123,0.0,0.0002909371233038862,16.77108383178711,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,0.00011585803006687427,0.0,12.0,0.01,0.0,0.0,891,0.019717086106538773,-0.03284811973571777,0.0076964544132351875,0.008947412483394146,-0.035066306591033936,0.023360250517725945
93,0.775,0.0011931142358507535,-0.0009457224222952521,0.0008586147549493189,0.0010475820717460885,0.00047002195911178385,0.0033037333447267733,0.005457321984977682,0.00026494716441839055,0.04518432148256756,0.0,0.000265572217370175,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-5.107665650499419e-07,0.0,12.0,0.01,0.442944691807002,0.046412979335846885,903,0.0200397577136755,0.06898999214172363,0.007731251884251833,0.00901219341903925,0.010028778575360775,-0.00946104433387518
94,0.7833333333333333,0.0005873431095955151,0.0010715531591903396,0.0008855222297963353,0.0007490317018544567,0.00033457645815600576,0.0033065214818780732,0.00659997168231472,0.00022393119763701816,0.04588770367542332,0.0,0.0002253742727135088,0.3319001793861389,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-4.379114280107614e-06,0.0,12.0,0.01,0.442944691807002,0.04123840264810652,919,0.020450778305530548,0.048329826444387436,0.007785230875015259,0.00898307841271162,0.004196763038635254,-0.0032222268637269735
95,0.7916666666666666,0.00027873129302209584,0.001277155674003994,0.0007269399836615178,0.0009044469394569808,0.00037264899914756595,0.003309626890204303,0.006496900780348891,0.00024676155883790273,0.04157541020173289,0.0,0.00024658468329353514,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.3832217277435707e-07,0.0,12.0,0.01,0.0,0.0,927,0.020494205877184868,-0.03305196762084961,0.0077591813169419765,0.008858063258230686,-0.012199579738080502,-0.02772331051528454
96,0.8,0.003304058728660506,-0.001870986055548305,0.0009147796168887667,0.0007130668976225198,0.0003487693850167672,0.0033125333017461093,0.006373452489369597,0.0002187506141053076,0.04663932834153523,0.0,0.00021992411039668965,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.6165128477073007e-07,0.0,12.0,0.01,0.0,0.0,927,0.019857285544276237,-0.11470555514097214,0.007659431081265211,0.00846754852682352,-0.01442491915076971,-0.06554245948791504
97,0.8083333333333333,0.0033374633706134203,-0.0015307487508170329,0.0002519310789946902,0.0017172372291890767,0.0009113449397795993,0.0033201278429109394,0.007096010770891094,0.0003390631335344205,0.024473223806547675,0.0,0.0003357708625037039,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-3.715643474026288e-06,0.0,12.0,0.01,0.3746983866065242,0.031224865550543685,938,0.019933633506298065,0.11503099650144577,0.007569431327283382,0.007859292440116405,-0.006115436088293791,-0.04861592873930931
98,0.8166666666666667,0.00031257542708269467,0.0014202508139535765,0.001715378318101161,0.00023971116772740305,0.0009687233288230633,0.0033282005373177982,0.007016116264182633,0.00012539370020003555,0.06386770575216237,0.0,0.00012609857935370403,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-6.821539861065311e-07,0.0,12.0,0.01,0.442944691807002,0.05763092721725395,954,0.020533034577965736,0.033631324768066406,0.007655233144760132,0.007996473461389542,0.02407282404601574,0.07662176340818405
99,0.825,0.000603606108988844,0.0010565116537380945,0.0002228891730724585,0.0017273054325847924,0.00023892930777065656,0.003330191614882554,0.006940503983266743,0.0003408796137587547,0.02302080231525803,0.0,0.0003382383572837849,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.2220175235892923e-07,0.0,12.0,0.01,0.0,0.0,967,0.020451301708817482,-0.04813670739531517,0.007818803191184998,0.008590509183704853,0.017018616199493408,0.06378471851348877
100,0.8333333333333334,0.0010713105177722207,-0.0017572820364385863,0.0019518610828472632,0.0002569505933150777,0.000803587194920969,0.0033368881748402288,0.004859728332336204,0.00012947522660815546,0.06812811135567447,0.0,0.00013148254588324308,4.8171868324279785,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,7.071162538036923e-05,0.0,12.0,0.01,0.0,0.0,967,0.01987229473888874,-0.0652170181274414,0.007948554120957851,0.008995630778372288,0.013913511298596859,0.0328981876373291
101,0.8416666666666667,0.002974302956501377,-0.0024999237859044243,4.108668139908652e-05,0.0025322879278300687,0.001747432508390065,0.003351450112410146,0.0063992038922362545,0.00041309051605142194,0.00988471835234225,0.0,0.00041577913572088117,19.01742935180664,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.1799892445839722e-05,0.0,12.0,0.01,0.21722513001239815,0.018102094167699846,972,0.019718879833817482,0.10646580904722214,0.008070300333201885,0.009074870496988297,0.015192030929028988,-0.013951062224805355
102,0.85,0.0010947456401366584,0.0006377497831005581,0.0023569208775085317,1.8469860206111273e-05,0.0014768591193321228,0.0033637572717379136,0.007471643432689773,2.629612846473873e-05,0.0748631443983568,0.0,2.8189094686203377e-05,2.6342456340789795,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.5835828263637457e-05,0.0,12.0,0.01,0.442944691807002,0.07434488579042256,988,0.020360346883535385,0.06480216979980469,0.008188348263502121,0.00877899769693613,0.008484721183776855,-0.029268262907862663
103,0.8583333333333333,0.00010283836721105447,0.0017252360549401473,1.6811270065102716e-05,0.002314559630295096,0.00038797784443656133,0.0033669904204415516,0.007526435742952952,0.0003952710387145777,0.006322730659028331,0.0,0.0003979301318570427,0.007135897874832153,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.033914329017123e-07,0.0,12.0,0.01,0.0,0.0,1003,0.020581768825650215,-0.009956358931958675,0.00825151801109314,0.00874460767954588,0.00252127624116838,-0.003941059112548828
104,0.8666666666666667,0.0014270919249206174,-0.00029175006652996146,0.002397479088727219,1.0583123596096885e-05,0.0011583751230065534,0.0033766435464666063,0.006920047617180578,2.233041089811897e-05,0.07550495301792465,0.0,2.3481858082197573e-05,0.6143858432769775,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,7.30109701612032e-06,0.0,12.0,0.01,0.0,0.0,1003,0.020171646028757095,-0.07536648958921432,0.008268835954368114,0.008618547581136227,-0.0036871430929750204,-0.027712581679224968
105,0.875,3.3358792465533314e-05,-0.00321484443413839,2.8435763752920457e-05,0.0027406315576378624,0.0012074446067801214,0.0033867055848564405,0.0029742872645743667,0.0004289427132452018,0.008220457187032787,0.0,0.0004334982859279685,3.955097198486328,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.0166547484806443e-05,0.0,12.0,0.01,0.06670269556805919,0.005558557964004932,1006,0.019578028470277786,-0.009938477538526058,0.00823400728404522,0.008420955389738083,-0.0017094610957428813,-0.0012570618418976665
106,0.8833333333333333,0.0010182289442243625,0.0005311680152658353,0.00259245975646583,0.00017472544798487338,0.0018434051612885591,0.003402067294533845,0.007718649458474747,0.00010655347115852153,0.07851745204711277,0.0,0.00010890560097297481,0.0,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-9.646002758663397e-07,0.0,12.0,0.01,0.442944691807002,0.07601032068231087,1022,0.02034272998571396,0.06244897469878197,0.008203833363950253,0.008352281525731087,-0.006401538383215666,-0.017797350883483887
