step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,gain,damping_scale,eta,alpha_cap,cap_engagements,dE_modal,dE_rigid_loss,jump_gain,jump_max_height,last_max_v_lift,last_max_v_hp,jump_engagements,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
53,0.44166666666666665,0.0004319509527530603,-0.6527392378816009,0.0008030362506704156,0.0007837029349940059,0.00028243021193091733,0.007117578299542306,-0.6436029694436411,0.0002304553167023121,0.04369828188747982,0.0,0.00023089743192220954,2.088775396347046,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.629132496520764e-05,0.0,1.0,0.01,0.0,0.0,0,0.019774924963712692,0.04152774438261986,0.007444610353559256,0.007433170918375254,-0.002487301593646407,0.014128088019788265
54,0.45,0.00042145638213554327,-0.6506496997138812,0.0006738461258398294,0.0006092079813340321,0.0002363884186399038,0.007119548203030972,-0.6418256410215408,0.00020321232389136496,0.04002921950580669,0.0,0.00020324202586440094,0.40664955973625183,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-5.093303816908548e-06,0.0,1.0,0.01,0.0,0.0,0,0.020198261365294456,0.040994878858327866,0.007577701937407255,0.007566605694591999,0.015867948532104492,0.015428065322339535
55,0.4583333333333333,0.0003202899872501505,-0.6505906023164141,0.0006011294298020688,0.0006742765820164483,0.0002113321766559778,0.007121309304503105,-0.6418735970128423,0.00021379305515586782,0.03780774702377237,0.0,0.00021381250768630155,0.23047323524951935,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.3815379838054594e-06,0.0,1.0,0.01,0.0,0.0,0,0.02020920440554619,-0.03577708825469017,0.0076302397064864635,0.007624603807926178,-0.004669725429266691,-0.003131031757220626
56,0.4666666666666667,0.0005122177969288634,-0.652658014391698,0.0008517710304507801,0.0006844269850822521,0.00029971665701985297,0.007123806943311604,-0.6434857916359246,0.00021535625941414995,0.04500476808510295,0.0,0.0002158393778078426,1.8896760940551758,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.5620253359706765e-05,0.0,1.0,0.01,0.0,0.0,0,0.01978961192071438,-0.04522561654448509,0.007555037271231413,0.007509980816394091,-0.010181664489209652,-0.015248357318341732
57,0.475,0.0002102630981262746,-0.6530006639241334,0.00041499430938968625,0.001201625387930325,0.00014569841336609422,0.007125021096756321,-0.6440487600319307,0.00028536547931292327,0.031413617459693025,0.0,0.00028598631193857584,2.2923102378845215,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.984091750388919e-05,0.0,1.0,0.01,0.0,0.0,0,0.019721226766705513,0.028957126662135124,0.007504337467253208,0.0074134767055511475,-0.00199735164642334,-0.007297396194189787
58,0.48333333333333334,0.0006076860003920217,-0.6509966372196889,0.0010115903884994751,0.00025495570050289556,0.00035524095754898926,0.00712798143806923,-0.6419944236922251,0.00013144063409017482,0.04904550330829958,0.0,0.0001312625812768122,0.742168664932251,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.100009246257183e-05,0.0,1.0,0.01,0.0,0.0,0,0.020128093659877777,0.049234624952077866,0.007544702384620905,0.007543236017227173,0.017782151699066162,0.01706063747406006
59,0.49166666666666664,0.00011641431320125666,-0.6503778408910241,0.0002507563314952026,0.0009851845826634696,8.808106245067828e-05,0.0071287154469229855,-0.6418967702167412,0.00025843556834708863,0.024418713429496523,0.0,0.00025849241012432874,0.06012850999832153,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.15716992250101e-07,0.0,1.0,0.01,0.0,0.0,0,0.020252468064427376,-0.021561382338404655,0.007639617193490267,0.007626504171639681,0.0029495356138795614,0.0010031461715698242
60,0.5,0.000664237400931453,-0.6522852121157432,0.001141405191856477,0.00028079320912453127,0.00040060190255828787,0.007132053796110972,-0.6430667225177198,0.000137928476711409,0.05209748749833286,0.0,0.00013822617785521008,1.5642569065093994,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.388929993477995e-05,0.0,1.0,0.01,0.0,0.0,0,0.01986527442932129,-0.05150556191802025,0.007560146041214466,0.007539075333625078,-0.01390457060188055,-0.013673006556928158
61,0.5083333333333333,5.449996614464544e-05,-0.6531614535380714,0.0001225274103310132,0.0015012001223532428,4.3196242268489664e-05,0.007132413764796543,-0.644350812274446,0.00031898493457860024,0.01706921119473228,0.0,0.0003195456230076151,2.358731269836426,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.0149316825462228e-05,0.0,1.0,0.01,0.0,0.0,0,0.01968848519027233,0.014669894240796566,0.007468222640454769,0.007445673458278179,-0.00701934052631259,-0.006894170772284269
62,0.5166666666666666,0.0007153883525799861,-0.6513899957934023,0.001231826628924402,3.683341534392952e-05,0.0004321588777948375,0.007136015088778166,-0.6422699323077758,4.986519633964013e-05,0.05412173028990583,0.0,4.959519573002836e-05,1.0586997270584106,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.707517742958499e-05,0.0,1.0,0.01,0.0,0.0,0,0.02004845067858696,0.053436752408742905,0.007516704499721527,0.007515989243984222,0.016483068466186523,0.017241239547729492
63,0.525,1.138037652857569e-05,-0.6502759585258412,3.781189891300531e-05,0.0011613682680115234,1.3436342534090665e-05,0.007136127058299284,-0.6419292709240888,0.00028060034912142496,0.009482233322664629,0.0,0.0002805796362699744,0.027267271652817726,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,4.63190872449816e-08,0.0,1.0,0.01,0.0,0.0,0,0.02027370221912861,-0.006701945792883635,0.007608822546899319,0.007610995788127184,0.0033482906874269247,0.00335365510545671
64,0.5333333333333333,0.0007225153420850977,-0.6518828755306871,0.0012750427144236386,4.292044235611778e-05,0.00044734613882448706,0.007139854942789488,-0.6427025420890328,5.385075111626115e-05,0.05506290704439161,0.0,5.412203721876955e-05,1.2463442087173462,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.972947219058309e-05,0.0,1.0,0.01,0.0,0.0,0,0.019947296008467674,-0.05373358353972435,0.007545365020632744,0.007554279174655676,-0.011995731852948666,-0.010729729197919369
65,0.5416666666666666,3.58747898536266e-07,-0.6532098453460587,1.3883722021364e-06,0.0016003647425651805,6.776193880313575e-07,0.0071398605896177214,-0.6444678728937753,0.00032936207892551113,0.0018169753421030462,0.0,0.00032988763374351183,2.368251085281372,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,5.548823729278115e-07,0.0,1.0,0.01,0.0,0.0,0,0.019678393378853798,-0.0002038478705799207,0.007460431195795536,0.007476064842194319,-0.006687640678137541,-0.005650519859045744
66,0.55,0.0007206306601195563,-0.6517992410921585,0.0012704066550242273,1.8341175795793012e-05,0.000445777414489484,0.007143575401405134,-0.6426462871998139,3.51211814390437e-05,0.054962722011956566,0.0,3.5414728506304323e-05,1.3552721738815308,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.2110804164575523e-05,0.0,1.0,0.01,0.0,0.0,0,0.019965549930930138,0.05363702401518822,0.007489579729735851,0.007489757612347603,0.015935897827148438,0.016550123691558838
67,0.5583333333333333,1.6937331825211586e-05,-0.6502832157884119,1.418378196667879e-05,0.0011495632282502504,5.2046983721446825e-06,0.007143618773891569,-0.6419589126724782,0.0002791742712828354,0.005807546021213299,0.0,0.00027915166919980565,0.050627872347831726,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.384203042087591e-07,0.0,1.0,0.01,0.0,0.0,0,0.020272310823202133,0.008128881454467773,0.007605861872434616,0.007605139631778002,0.008212924003601074,0.008033215999603271
68,0.5666666666666667,0.0006729799852645926,-0.6514778530636663,0.0012163380758934467,1.3678545431926522e-05,0.0004268447132827741,0.007147175813168925,-0.6424276806439074,3.0352152718659313e-05,0.05378039041801221,0.0,3.0123700562079247e-05,0.9205014109611511,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.4064846418015368e-05,0.0,1.0,0.01,0.0,0.0,0,0.020029455423355103,-0.05185246095061302,0.007571554277092218,0.007569487206637859,-0.012508927844464779,-0.012474953196942806
69,0.575,5.47888624702022e-05,-0.6531469313841406,7.342247755471478e-05,0.0014757976556706094,2.602346731052657e-05,0.007147392675396513,-0.6443955297130485,0.00031628336919616864,0.013213301234762484,0.0,0.0003168167792010125,2.3010623455047607,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.069498879783604e-05,0.0,1.0,0.01,0.0,0.0,0,0.019691141322255135,-0.014730690978467464,0.007474079728126526,0.007470271550118923,-0.009009539149701595,-0.009111463092267513
70,0.5833333333333334,0.0006226062425893911,-0.6521932215720742,0.001120317934372465,0.000202014138753151,0.00039327976983571044,0.00715067000681181,-0.6430976132495473,0.00011698443865752892,0.05161399806116552,0.0,0.000117335574365087,1.6527595520019531,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.510146286867831e-05,0.0,1.0,0.01,0.0,0.0,0,0.01988566294312477,0.04983901605010033,0.007466394454240799,0.007469419855624437,0.01681119203567505,0.01762568950653076
71,0.5916666666666667,0.00012174883121308363,-0.650400350935394,0.00017230249734403167,0.0009582675215909684,6.0745390058066306e-05,0.0071511762183956275,-0.6419968558668502,0.00025489205853880244,0.02024149442263271,0.0,0.0002548625919760224,0.1676323264837265,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.18944987347676e-06,0.0,1.0,0.01,0.0,0.0,0,0.020248621702194214,0.022008417174220085,0.0075934650376439095,0.007598372176289558,0.010764597915112972,0.010579525493085384
72,0.6,0.0005314515613852479,-0.6511023115499038,0.000987715243558422,0.00017301891326351222,0.00034674730421565853,0.007154065779264091,-0.6422560600524325,0.00010829650261921424,0.04846326172399178,0.0,0.00010813541524256419,0.6154283881187439,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,8.360927955637903e-06,0.0,1.0,0.01,0.0,0.0,0,0.020105533301830292,-0.04608749970793724,0.007588537875562906,0.0076010157354176044,-0.010217427276074886,-0.007388591300696135
73,0.6083333333333333,0.0001933541199207269,-0.6529760579955625,0.0003025046897985444,0.0011679771510260694,0.00010642152211015225,0.007154952625281675,-0.6441572694095354,0.0002813677780423668,0.02682024885392086,0.0,0.00028188336382441,2.1484360694885254,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.8419982352950058e-05,0.0,1.0,0.01,0.0,0.0,0,0.01972520723938942,-0.027784107252955437,0.007498508784919977,0.007522908039391041,-0.008771717548370361,-0.007738172542303801
74,0.6166666666666667,0.0004495794726459487,-0.6525401825581072,0.0008311397348971626,0.0005304745934379557,0.00029185816724485586,0.007157384776675382,-0.6435716039804509,0.0001896084340784212,0.04445635037792437,0.0,0.00019003857825437528,1.9202680587768555,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.4745547379834663e-05,0.0,1.0,0.01,0.0,0.0,0,0.01981477066874504,0.04238605126738548,0.0074579715728759766,0.007493451703339815,-0.001456439378671348,6.258487246668665e-06
75,0.625,0.0002883562383791236,-0.6506164412994264,0.00045147781472296204,0.0006517024449781359,0.00015870997618764904,0.007158707359810279,-0.6420661974415359,0.0002102033874726923,0.03276536442851871,0.0,0.00021014445748628656,0.3683304488658905,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-3.896491745929761e-06,0.0,1.0,0.01,0.0,0.0,0,0.02020500972867012,0.03390312194824219,0.007577374577522278,0.007570147980004549,0.013669430278241634,0.013093649409711361
76,0.6333333333333333,0.0003417094839828793,-0.6507857243823912,0.0006602018425749526,0.0004477153460455249,0.00023191912128462473,0.007160640019154317,-0.6421754576906336,0.00017422654749456754,0.039621886453510405,0.0,0.0001741455262387728,0.37310343980789185,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,3.999248080644759e-06,0.0,1.0,0.01,0.0,0.0,0,0.020169904455542564,-0.03695010766386986,0.007606892846524715,0.007599921897053719,-0.007626413833349943,-0.007398426067084074
77,0.6416666666666666,0.00036884696256458743,-0.652718999845963,0.0006084125533977993,0.0007659502869105303,0.00021374794264053984,0.007162421252009655,-0.6438133687910805,0.00022784879329853505,0.038036086499856306,0.0,0.00022830910744762965,1.9292775392532349,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.2529022200326945e-05,0.0,1.0,0.01,0.0,0.0,0,0.01977744698524475,-0.03838061913847923,0.007527453824877739,0.007510725408792496,-0.0102844825014472,-0.010540186427533627
78,0.65,0.0002545949900678299,-0.6528192818556307,0.0004895210145419965,0.0009054682079661574,0.00017203184699119962,0.007163854850734582,-0.6440058427923201,0.0002477332625807263,0.03411791437955913,0.0,0.00024822799183681516,2.1222195625305176,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.0430177776292052e-05,0.0,1.0,0.01,0.0,0.0,0,0.019758030772209167,0.03188610076904297,0.007479942869395018,0.007455372251570225,-0.0019544363021850586,-0.0026392934378236532
79,0.6583333333333333,0.0004614138545325993,-0.6509118603357207,0.0007591628411978841,0.00032759583649771904,0.0002666021840695983,0.007166076535601828,-0.6421976112678905,0.00014903035374743347,0.0424877935972282,0.0,0.00014890238568502856,0.6337874531745911,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-8.327342711440637e-06,0.0,1.0,0.01,0.0,0.0,0,0.020145289599895477,0.04290461167693138,0.00754911731928587,0.0075476039201021194,0.01514285709708929,0.014801322482526302
80,0.6666666666666666,0.00015935419555411504,-0.6505493090053881,0.0003301391570749177,0.0007367588136930012,0.00011609292812774638,0.007167043976669559,-0.6421560128623965,0.00022350069531975103,0.02801852930029778,0.0,0.00022346251345263472,0.20165371894836426,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.4841007772920575e-06,0.0,1.0,0.01,0.0,0.0,0,0.02021799609065056,-0.02523779682815075,0.007610944099724293,0.007606592494994402,-0.0021091103553771973,-0.0024461743887513876
81,0.675,0.0005242948360269107,-0.6523953094763076,0.00089305270873857,0.00037895734527510275,0.00031351475746823476,0.007169656599648461,-0.6434293479866187,0.00016025452202566684,0.04608242256683639,0.0,0.00016064259137511206,1.6631001234054565,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.2899276443695245e-05,0.0,1.0,0.01,0.0,0.0,0,0.01984342746436596,-0.045758482068777084,0.0075178262777626514,0.007521497085690498,-0.01358181145042181,-0.011536180041730404
82,0.6833333333333333,9.326685494433933e-05,-0.6530111986652808,0.00019379268615037735,0.0012182358614405177,6.823599855288899e-05,0.007170225232969735,-0.6443356780297758,0.00028735877873520277,0.021466711955512675,0.0,0.0002878802640713394,2.2469937801361084,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.2888842612551092e-05,0.0,1.0,0.01,0.0,0.0,0,0.019719360396265984,0.019261835142970085,0.007434722036123276,0.007454953622072935,-0.006127953063696623,-0.004120767116546631
83,0.6916666666666667,0.0005876688699801018,-0.6512620143126324,0.0009992576918774344,8.611582497500747e-05,0.00035073493827699696,0.007173148024122044,-0.6424158239016778,7.639029104388785e-05,0.04874561278324412,0.0,7.619732294719682e-05,0.929824948310852,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.3707234183621452e-05,0.0,1.0,0.01,0.0,0.0,0,0.02007438614964485,0.04842996224761009,0.007524428889155388,0.007523922249674797,0.01562744379043579,0.015744566917419434
84,0.7,3.567374902503732e-05,-0.650409671534188,8.953979976339532e-05,0.000942867148875682,3.164347287216096e-05,0.007173411719729312,-0.6421681791167946,0.0002528366747431178,0.014591658649784931,0.0,0.00025281371141054224,0.11557263880968094,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,3.976163597935699e-07,0.0,1.0,0.01,0.0,0.0,0,0.02024662122130394,-0.011934041045606136,0.0075985766015946865,0.007603286299854517,0.0005382299423217773,0.0011730192927643657
85,0.7083333333333334,0.000612728040693116,-0.6520286726552853,0.0010695925842034927,0.00010432980053385047,0.00037535618739226677,0.007176539687957581,-0.6430654825418972,8.405305073218475e-05,0.05043197079557957,0.0,8.437382483895334e-05,1.3738789558410645,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.0111740245326365e-05,0.0,1.0,0.01,0.0,0.0,0,0.019917799159884453,-0.04948138818144798,0.007537738885730505,0.007539171725511551,-0.011132954619824886,-0.010996161960065365
86,0.7166666666666667,7.932512546764708e-06,-0.653098050625585,2.3795887903244498e-05,0.0013810913711387127,8.540113105243188e-06,0.007176610855566791,-0.6445086199984296,0.0003059657891020202,0.007522251011916835,0.0,0.0003064993275929388,2.297624349594116,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-3.5028770845673633e-06,0.0,1.0,0.01,0.0,0.0,0,0.01970120519399643,0.005536078941076994,0.0074659595265984535,0.007468554191291332,-0.005140006076544523,-0.00492900563403964
87,0.725,0.0006307621948975437,-0.6516391801874712,0.001100270335641073,1.5571516079266062e-07,0.000386086064224798,0.007179828239435331,-0.6427281637023365,1.914360594937745e-06,0.0511501082648375,0.0,2.180341810287078e-06,1.234439730644226,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.8747252254339326e-05,0.0,1.0,0.01,0.0,0.0,0,0.019997982308268547,0.05017518624663353,0.0074997940100729465,0.007499524857848883,0.016149580478668213,0.01621842384338379
88,0.7333333333333333,1.1279399193220662e-06,-0.650373289610222,9.924555145267317e-08,0.0010009796444902213,1.8583230594245117e-07,0.00717982978803788,-0.6421912529922231,0.00026051061622394935,0.000485790702166034,0.0,0.0002604897744664905,0.11708363890647888,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-6.729319835543056e-08,0.0,1.0,0.01,0.0,0.0,0,0.02025410905480385,0.001952648046426475,0.007597179152071476,0.007597631774842739,0.004701017867773771,0.004795789252966642
89,0.7416666666666667,0.0006078045148614948,-0.6516495291424775,0.0010876155413442376,4.970392163188556e-07,0.0003815857158249415,0.007183009669003088,-0.6427706023780523,5.271974543909652e-06,0.05085509670076738,0.0,5.503655091584656e-06,1.0643510818481445,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.5402294161978927e-05,0.0,1.0,0.01,0.0,0.0,0,0.019994711503386497,-0.049284692853689194,0.007558083161711693,0.007557328324764967,-0.010519622825086117,-0.010173617862164974
90,0.75,1.7311367972470315e-05,-0.6530813632202893,1.851672498437438e-05,0.0013516532945210345,6.601923727679729e-06,0.007183064685034152,-0.6445108171477772,0.00030268680795925146,0.00663557719203428,0.0,0.00030321048055599863,2.262706995010376,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,6.028635763263585e-06,0.0,1.0,0.01,0.0,0.0,0,0.019704408943653107,-0.008246898651123047,0.007476671598851681,0.007477679289877415,-0.006896852981299162,-0.00661432696506381
91,0.7583333333333333,0.0005808313558126671,-0.6520140483806469,0.0010352703769218909,9.389912826483676e-05,0.00036321599381554436,0.007186091484982615,-0.6431179560346649,7.972785581492766e-05,0.04961624282638638,0.0,8.005023283657613e-05,1.5187972784042358,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.2187569167946833e-05,0.0,1.0,0.01,0.0,0.0,0,0.01992202177643776,0.04814743623137474,0.007477637846022844,0.007475161459296942,0.01598149538040161,0.01518398430198431
92,0.7666666666666666,5.903212337397236e-05,-0.6504412807369,7.586376766456155e-05,0.0008963004186419653,2.6681363372221633e-05,0.007186313829677384,-0.6422237705975421,0.000246511441188287,0.013431182066430344,0.0,0.0002464746175475312,0.19478005170822144,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-9.075383934664975e-07,0.0,1.0,0.01,0.0,0.0,0,0.02024044096469879,0.015317200683057308,0.007590018678456545,0.007585441693663597,0.008288025856018066,0.007714032661169767
93,0.775,0.0005148451711481941,-0.6512871714554821,0.0009456092968896567,7.258661881949249e-05,0.00033171542652983,0.0071890781248984655,-0.6425650522437263,7.012082139012994e-05,0.047419028746833645,0.0,6.993089219104883e-05,0.7736771702766418,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.0268745057739588e-05,0.0,1.0,0.01,0.0,0.0,0,0.020068274810910225,-0.045365091413259506,0.007578074466437101,0.007568522822111845,-0.007178484927862883,-0.008900463581085205
94,0.7833333333333333,0.00011091388109884346,-0.6529637855806947,0.00016668106659600734,0.0011429820341801388,5.850128990699148e-05,0.00718956563564769,-0.644353642963172,0.0002783382442437025,0.019908565467422472,0.0,0.00027884849450941795,2.1553053855895996,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.402597060365992e-05,0.0,1.0,0.01,0.0,0.0,0,0.019728166982531548,-0.02102494053542614,0.007488480303436518,0.007487164344638586,-0.009132920764386654,-0.0078025455586612225
95,0.7916666666666666,0.0004538575136848048,-0.6523586470001936,0.0008278436242200575,0.0003376816073756195,0.0002904186976908329,0.00719198579146178,-0.6435472784634515,0.00015126329919397662,0.044368114426982304,0.0,0.00015165924842415042,1.7819018363952637,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.317782613885425e-05,0.0,1.0,0.01,0.0,0.0,0,0.01985219679772854,0.042564865201711655,0.007454512175172567,0.007455328945070505,0.015890300273895264,-0.00080198043724522
96,0.8,0.00018593072337796444,-0.6506054484654777,0.0002818991351827138,0.0006658155700924797,9.889867751894126e-05,0.007192809947107771,-0.6422789930897168,0.00021246328382881194,0.025890690721120192,0.0,0.00021241233219069115,0.3508654534816742,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.9288293967258015e-06,0.0,1.0,0.01,0.0,0.0,0,0.020207220688462257,0.027222631499171257,0.007580736186355352,0.0075698052532970905,0.011717676185071468,0.010272859595716
97,0.8083333333333333,0.00036303533618086434,-0.6509681433495227,0.0006893269176352598,0.0002746798563260951,0.0002418048883864984,0.007194824987844325,-0.6424462762515362,0.00013645746549955677,0.04048642250980836,0.0,0.0001363443005080646,0.5203662514686584,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,5.786193782993153e-06,0.0,1.0,0.01,0.0,0.0,0,0.020133038982748985,-0.03809451684355736,0.007596186827868223,0.007578134071081877,-0.005749761592596769,-0.006906687747687101
98,0.8166666666666667,0.0002547084861303471,-0.6527559788483055,0.0004127027506367602,0.0008171065386547685,0.00014477011493625467,0.007196031405468794,-0.6440754296674149,0.00023533145756771083,0.03132675835049635,0.0,0.00023580033773063075,1.9689828157424927,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.9183852486854202e-05,0.0,1.0,0.01,0.0,0.0,0,0.019770141690969467,-0.031893253326416016,0.007518654689192772,0.007496149744838476,-0.008753836154937744,-0.009168683551251888
99,0.825,0.0002872808101889473,-0.6526448930113669,0.0005421141979155524,0.0006584731182539272,0.0001901442219462998,0.00719761594065168,-0.6439594089443568,0.00021124830143396726,0.03590394522737285,0.0,0.0002117120360655808,1.9927297830581665,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-2.0388704896095577e-05,0.0,1.0,0.01,0.0,0.0,0,0.019793637096881866,0.03387808799743652,0.007478219922631979,0.007451790850609541,-0.0013768671778962016,-0.0019043682841584086
100,0.8333333333333334,0.0003387213705176583,-0.6508512197758164,0.0005470746144381916,0.0003846121702541371,0.00019189014143251585,0.007199215025163618,-0.6423815965954429,0.00016147520552561433,0.03606783231699339,0.0,0.00016136333616710008,0.5781934261322021,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-6.446943974896201e-06,0.0,1.0,0.01,0.0,0.0,0,0.02015743963420391,0.036749836057424545,0.007566557265818119,0.007551461458206177,0.015597938559949398,0.012464224360883236
101,0.8416666666666667,0.00019756358902377641,-0.6507150189599349,0.0003956947680652254,0.0005267441271510638,0.00013878361784396313,0.0072003715553123175,-0.6423946449203826,0.00018897484253128425,0.030674458097851527,0.0,0.00018890713351477255,0.3374902606010437,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.7448974000901646e-06,0.0,1.0,0.01,0.0,0.0,0,0.02018429897725582,-0.028102396056056023,0.0076235090382397175,0.007585350424051285,-0.0017639993457123637,-0.004190504550933838
102,0.85,0.0004008615028459184,-0.6524755761013459,0.0006754415369425468,0.00046444686950128356,0.0002369070778114004,0.0072023457809607455,-0.6437324804110953,0.00017741190170291054,0.04007657901137472,0.0,0.00017781780759212697,1.7400020360946655,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,2.100502286652003e-05,0.0,1.0,0.01,0.0,0.0,0,0.019826680421829224,-0.04002213105559349,0.00756832305341959,0.0075092799961566925,-0.007481574546545744,-0.010069011710584164
103,0.8583333333333333,0.0001310184270770449,-0.6528535268506828,0.0002615840344600212,0.0009626407882695387,9.174810863564156e-05,0.007203110348532709,-0.6442951732523434,0.00025543373391992495,0.024940341051750487,0.0,0.0002559283347921951,2.1370925903320312,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.46225756896426e-05,0.0,1.0,0.01,0.0,0.0,0,0.019750520586967468,0.022873876616358757,0.007534499280154705,0.00745366932824254,-0.00038981434772722423,-0.003150701289996505
104,0.8666666666666667,0.000468277606589046,-0.651157476306553,0.0007869560239008267,0.00014131243128840564,0.00027602349175460445,0.007205410544297331,-0.6425555197004773,9.786398716417165e-05,0.04325856497226452,0.0,9.768998143794078e-05,0.834357500076294,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,-1.0958461479331025e-05,0.0,1.0,0.01,0.0,0.0,0,0.020095344632864,0.04324435815215111,0.007546621840447187,0.007537134923040867,0.0011041760444641113,0.014740525744855404
105,0.875,6.627936570088705e-05,-0.6505469797578967,0.00014868593034881005,0.0007405644322992189,5.215986454310729e-05,0.00720584520983519,-0.6423856048197126,0.0002240738936201882,0.018803195827815,0.0,0.00022401963039451596,0.2221730798482895,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.0560595664280007e-06,0.0,1.0,0.01,0.0,0.0,0,0.020218543708324432,-0.016268491744995117,0.007608442567288876,0.007601819466799498,0.004853903781622648,-0.0002726912498474121
106,0.8833333333333333,0.0005051006657111093,-0.6521487533371523,0.000872985507741281,0.0001765854301202378,0.0003061959197468187,0.007208396842499747,-0.64338568489108,0.0001093696765217922,0.045561743825385075,0.0,0.00010971854190844972,1.4785100221633911,2.294688119416087e-09,1.6126592901455662e-07,0,1.0,1.0,nan,1.0,0,1.9796315030757e-05,0.0,1.0,0.01,0.0,0.0,0,0.019893087446689606,-0.044896598905324936,0.007555886637419462,0.007544067222625017,-0.01883089356124401,-0.009706913493573666
