step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
206,1.7166666666666666,2.93989390632642e-11,-0.001975499325164596,8.12838602863435e-11,0.00035429388640397896,3.259955357403177e-11,0.00020897163195221778,-0.0014122336961256,0.00015429834165447962,1.3901536874422438e-05,0.00684038747567055,0.00015601674695337275,1.2314525842666626,0.0198481734842062,-1.072883515007561e-05,0.007453718222677708,0.00745371775701642,-1.788139229574881e-06,-8.940696147874405e-07
207,1.7249999999999999,2.988774718555274e-11,-0.0019760692916465945,7.907533088194013e-11,0.00035482902650753166,3.8860428884780336e-11,0.0002089716322760547,-0.00141226852389993,0.0001544159882476975,1.3702592658547044e-05,0.0029501937931291095,0.00015613424548745422,1.2303318977355957,0.019848058000206947,-1.072883515007561e-05,0.007453682366758585,0.007453681901097298,-1.788139229574881e-06,-1.788139229574881e-06
208,1.7333333333333334,2.9955648283165114e-11,-0.001976630121854136,8.091161916081826e-11,0.00035535776607787295,2.931491597167358e-11,0.00020897163252034566,-0.0014123006123886504,0.0001545320212528738,1.387414473531312e-05,0.0053874797431583766,0.00015625030235053445,1.2313213348388672,0.019847944378852844,-1.072883515007561e-05,0.00745364697650075,0.007453645579516888,-1.788139229574881e-06,-1.788139229574881e-06
209,1.7416666666666667,2.967330207500329e-11,-0.0019771729764416837,8.002213500991497e-11,0.00035588173239774705,3.1381878968863414e-11,0.00020897163278186132,-0.0014123195015666383,0.00015464684047962707,1.3800357612001936e-05,0.0052911222010087865,0.00015636522325811712,1.2307536602020264,0.01984783448278904,-1.072883515007561e-05,0.007453607860952616,0.007453606929630041,-1.788139229574881e-06,-1.788139229574881e-06
210,1.75,1.3699928145524916e-11,-0.0019777245333306515,7.592934156589703e-11,0.0003563971809376488,3.072066605173903e-11,0.00020897163303786688,-0.0014123556297258662,0.00015475984896146536,1.3430193251624354e-05,0.0026497009692593187,0.0001564781693882465,1.230419397354126,0.019847722724080086,-7.152556918299524e-06,0.007453573402017355,0.00745357247069478,-1.788139229574881e-06,-1.788139229574881e-06
211,1.7583333333333333,1.3489170928076952e-11,-0.0019782669539451622,7.966198062221688e-11,0.0003569076952674779,4.0454105192831715e-11,0.00020897163337498442,-0.0014123875321515485,0.00015487156476323065,1.3752600754029635e-05,0.005486214130419404,0.00015658998588415445,1.2294303178787231,0.01984761282801628,-7.152556918299524e-06,0.007453538943082094,0.00745353801175952,-1.788139229574881e-06,-1.788139229574881e-06
212,1.7666666666666666,1.3225666715384579e-11,-0.0019788001697631573,7.720546155418627e-11,0.00035741184136191294,4.3893383302508866e-11,0.0002089716337407626,-0.0014124166042293533,0.00015498186079482686,1.3561211370941723e-05,0.0035125529837528543,0.0001567003024139964,1.2301374673843384,0.019847504794597626,-7.152556918299524e-06,0.007453505415469408,0.007453504018485546,-1.788139229574881e-06,-2.6822087875189027e-06
213,1.775,2.8926991026493586e-11,-0.0019793242264660098,6.99683362409338e-11,0.0003579091302088131,2.916083507465962e-11,0.00020897163398376955,-0.0014124433633780997,0.00015509061484494688,1.2905661580654893e-05,0.008194602856943593,0.0001568090398918164,1.2293369770050049,0.01984739862382412,-1.072883515007561e-05,0.007453471887856722,0.00745347049087286,-1.788139229574881e-06,-1.788139229574881e-06
214,1.7833333333333332,2.985017257012674e-11,-0.0019798390783723465,6.738755946788983e-11,0.00035840088315262437,2.5501640493891542e-11,0.00020897163419628323,-0.0014124664637857067,0.00015519801577826886,1.2656445692931853e-05,0.009132180678615952,0.00015691652057440246,1.2311705350875854,0.019847294315695763,-1.072883515007561e-05,0.007453438825905323,0.007453437894582748,-1.788139229574881e-06,-1.788139229574881e-06
215,1.7916666666666667,1.3057092080768467e-11,-0.001980344748322854,6.762090171335932e-11,0.00035888766876250366,2.7196102526993103e-11,0.00020897163442291743,-0.0014124853644594394,0.0001553042276219469,1.267236454532594e-05,0.002798968559157674,0.00015702283472065088,1.2298749685287476,0.019847191870212555,-7.152556918299524e-06,0.007453406695276499,0.007453405298292637,-1.788139229574881e-06,-1.788139229574881e-06
216,1.8,2.9884659874838364e-11,-0.0019808504182733614,6.226350366209644e-11,0.0003593664099194896,2.864038871221771e-11,0.00020897163466158732,-0.0014125122815441208,0.00015540876872778507,1.2170492097296884e-05,0.008205650627186681,0.00015712728109123833,1.2309811115264893,0.019847089424729347,-1.072883515007561e-05,0.0074533745646476746,0.007453372702002525,-1.788139229574881e-06,-1.788139229574881e-06
217,1.8083333333333333,1.3281631351696756e-11,-0.00198134690626804,6.562034980881801e-11,0.000359840631191365,3.4047814936747754e-11,0.0002089716349453191,-0.0014125345612293746,0.00015551211574670794,1.2478003945909129e-05,0.004542692421610929,0.00015723072388263318,1.2311556339263916,0.01984698884189129,-7.152556918299524e-06,0.00745334243401885,0.007453341037034988,-1.788139229574881e-06,-1.788139229574881e-06
218,1.8166666666666667,2.8966716207137266e-11,-0.001981843302899974,5.638919264076534e-11,0.0003603076746074883,3.537507558310165e-11,0.0002089716352401114,-0.0014125639076964652,0.00015561396173859043,1.1568482457500227e-05,0.008288018306275518,0.00015733247423893864,1.2292494773864746,0.01984688825905323,-1.072883515007561e-05,0.007453311700373888,0.007453309837728739,-1.788139229574881e-06,-1.788139229574881e-06
219,1.825,1.3562252259581662e-11,-0.0019823214041423073,5.611837349332381e-11,0.00036077073549850314,3.3006132366903774e-11,0.0002089716355151625,-0.0014125789634480159,0.00015571468619090823,1.1561279582314172e-05,0.009887757943671442,0.00015743337211573957,1.230879783630371,0.01984679140150547,-7.152556918299524e-06,0.007453280966728926,0.0074532791040837765,-1.788139229574881e-06,-1.788139229574881e-06
220,1.8333333333333333,1.3235544763168883e-11,-0.001982799482543955,5.7444853813497237e-11,0.0003612253757207416,2.818628360145432e-11,0.00020897163575004822,-0.0014126024003927665,0.0001558137206111359,1.169716623334618e-05,0.007287260532506971,0.00015753229996152667,1.2301000356674194,0.01984669454395771,-7.152556918299524e-06,0.007453250233083963,0.0074532488361001015,-1.788139229574881e-06,-2.6822087875189027e-06
221,1.8416666666666666,1.3276528593012722e-11,-0.0019832775381049164,5.3854476437449936e-11,0.0003616744176835865,2.9873285378015813e-11,0.00020897163599899226,-0.0014126314172913325,0.0001559114779384229,1.1318521737232952e-05,0.004417514328186557,0.00015762993950181966,1.2289503812789917,0.01984659768640995,-7.152556918299524e-06,0.007453219965100288,0.0074532185681164265,-1.788139229574881e-06,-1.788139229574881e-06
222,1.8499999999999999,2.923822055567438e-11,-0.0019837281391611346,5.327404220393938e-11,0.00036211756356445673,2.353808732068812e-11,0.000208971636195143,-0.0014126388568892721,0.00015600786275022226,1.1258555681355848e-05,0.003725554495744161,0.00015772625265010577,1.2313226461410522,0.019846506416797638,-1.072883515007561e-05,0.007453190162777901,0.007453188765794039,-1.788139229574881e-06,-8.940696147874405e-07
223,1.8583333333333334,1.3479628837696946e-11,-0.001984196944244208,5.5190349851318816e-11,0.00036255693960232194,2.0573277024589218e-11,0.00020897163636658696,-0.0014126682996053208,0.00015610317265241108,1.1460263836012786e-05,0.003908665969000679,0.00015782176217091491,1.2290613651275635,0.019846411421895027,-7.152556918299524e-06,0.007453161291778088,0.007453159429132938,-1.788139229574881e-06,-1.788139229574881e-06
224,1.8666666666666667,1.2932542395620366e-11,-0.0019846474310969957,5.028821744096803e-11,0.00036298938262320095,2.0098217756938463e-11,0.0002089716365340721,-0.001412686348718963,0.00015619709856948792,1.0935017246416874e-05,0.007289918581583978,0.00015791562673590052,1.2289073467254639,0.019846320152282715,-7.152556918299524e-06,0.0074531324207782745,0.007453131023794413,-8.940696147874405e-07,-8.940696147874405e-07
225,1.875,1.3255233945559294e-11,-0.001985097895109097,4.90700412234157e-11,0.00036341619740994406,2.367976428335689e-11,0.00020897163673140349,-0.001412709998642474,0.0001562897309020166,1.0804915248969187e-05,0.0031598232684261224,0.0001580082363833378,1.2279413938522339,0.019846228882670403,-7.152556918299524e-06,0.007453104015439749,0.007453102618455887,-8.940696147874405e-07,-2.6822087875189027e-06
226,1.8833333333333333,1.328493718115811e-11,-0.0019855300637315982,5.409986252908548e-11,0.00036383869877689584,3.579257011580959e-11,0.0002089716370296749,-0.0014127196605402275,0.00015638128715008654,1.13273661513015e-05,0.006875963684869825,0.00015809986957737422,1.2290178537368774,0.01984614133834839,-7.152556918299524e-06,0.00745307607576251,0.007453074213117361,-1.788139229574881e-06,-2.6822087875189027e-06
227,1.8916666666666666,1.328963236230281e-11,-0.001985962186672727,4.9036631606395257e-11,0.00036425617576504746,1.89568603228451e-11,0.00020897163718764874,-0.0014127343113937672,0.00015647170119587685,1.0792958742799936e-05,0.004514728165067246,0.00015819037346015533,1.2304002046585083,0.019846053794026375,-7.152556918299524e-06,0.007453048136085272,0.00745304673910141,-1.788139229574881e-06,-1.788139229574881e-06
228,1.9,2.921009349392754e-11,-0.0019863942639324838,4.65017618280369e-11,0.0003646676435242582,3.569347960750101e-11,0.0002089716374850944,-0.0014127549072112762,0.00015656082959533333,1.0532001324080534e-05,0.007127897843448527,0.00015827949796144188,1.2286456823349,0.01984596624970436,-1.072883515007561e-05,0.007453021127730608,0.007453019265085459,-1.788139229574881e-06,-1.788139229574881e-06
229,1.9083333333333332,2.9236558868302195e-11,-0.0019868172049177834,4.722550889609355e-11,0.0003650736095329416,1.9595804194170167e-11,0.00020897163764839276,-0.0014127718812743811,0.00015664875804808872,1.06033416449497e-05,0.003139377726820383,0.0001583673593373841,1.230268955230713,0.019845880568027496,-1.072883515007561e-05,0.007452993653714657,0.007452992256730795,-1.788139229574881e-06,-1.788139229574881e-06
230,1.9166666666666667,1.3382473274871763e-11,-0.0019872401002217106,4.2723939533229976e-11,0.00036547637486070595,1.9634040665987536e-11,0.00020897163781200977,-0.0014127920314425824,0.00015673578424424682,1.0075628038220096e-05,0.011433435875532182,0.00015845453384432686,1.227780818939209,0.01984579488635063,-7.152556918299524e-06,0.00745296711102128,0.007452965248376131,-1.788139229574881e-06,-8.940696147874405e-07
231,1.925,1.3225670503003946e-11,-0.0019876537907291226,4.5756673366618504e-11,0.0003658734661903253,2.0589065768990544e-11,0.0002089716379835853,-0.0014128086275728682,0.00015682163894965943,1.0437067346728558e-05,0.005833198943837898,0.00015854040388038265,1.2276064157485962,0.019845711067318916,-7.152556918299524e-06,0.007452941033989191,0.007452939171344042,-1.788139229574881e-06,-1.788139229574881e-06
232,1.9333333333333333,1.2867673891356211e-11,-0.0019880674812365346,4.544457628054777e-11,0.0003662637223528544,2.658708438133922e-11,0.00020897163820514435,-0.0014128320623662852,0.00015690605788119187,1.038338173552113e-05,0.011716491301739178,0.00015862473441970501,1.2275919914245605,0.0198456272482872,-7.152556918299524e-06,0.0074529144912958145,0.00745291355997324,-8.940696147874405e-07,-1.788139229574881e-06
233,1.9416666666666667,3.6117700936440796e-12,-0.0019884628763543466,4.618617460213524e-11,0.0003666504707630008,3.528697687534141e-11,0.0002089716384992025,-0.0014128407172941985,0.00015698957714420651,1.0465239189122616e-05,0.007839855586474305,0.0001587082745321556,1.2282906770706177,0.019845547154545784,-3.576278459149762e-06,0.007452888879925013,0.007452887482941151,-8.940696147874405e-07,-1.788139229574881e-06
234,1.95,1.3165663978617048e-11,-0.0019888582029501,3.8577766288427786e-11,0.00036703264442099177,1.8982527541710173e-11,0.00020897163865739023,-0.0014128538681282875,0.0001570720361720916,9.569377615446676e-06,0.002485975625435255,0.00015879079078159325,1.2282906770706177,0.019845467060804367,-7.152556918299524e-06,0.007452863734215498,0.007452862337231636,-1.788139229574881e-06,-1.788139229574881e-06
235,1.9583333333333333,1.2895818862144519e-11,-0.001989253483864481,3.6227440235016e-11,0.0003674084823997531,2.0876525116357025e-11,0.00020897163883136128,-0.0014128733135101072,0.00015715321988501215,9.272152711029938e-06,0.00819455062063002,0.00015887186165230904,1.2288004159927368,0.01984538696706295,-7.152556918299524e-06,0.007452839054167271,0.007452837657183409,-1.788139229574881e-06,-8.940696147874405e-07
236,1.9666666666666666,3.3421916901979333e-12,-0.0019896396285044053,3.69077691783383e-11,0.0003677815270448044,1.3954635142583241e-11,0.0002089716389476499,-0.00141288642226199,0.00015723356384005115,9.36693119981817e-06,0.009269055691142647,0.00015895235038033127,1.229008436203003,0.019845308735966682,-3.576278459149762e-06,0.007452814374119043,0.007452812977135181,-1.788139229574881e-06,-1.788139229574881e-06
237,1.9749999999999999,1.291713865779854e-11,-0.0019900166140291863,3.6431610304205315e-11,0.00036814901569316586,2.91746923525141e-11,0.00020897163919077235,-0.001412895909796499,0.0001573127742914802,9.325011033846554e-06,0.006480649143828186,0.000159031569387246,1.228149652481079,0.019845232367515564,-7.152556918299524e-06,0.007452790159732103,0.007452788297086954,-1.788139229574881e-06,-1.788139229574881e-06
238,1.9833333333333334,1.4035354023706674e-11,-0.001990393553872595,3.629417758044353e-11,0.000368512222782275,3.49579735482275e-11,0.0002089716394820888,-0.0014129096412786994,0.00015739102404998363,9.309487391882347e-06,0.008431770894074654,0.0001591098154731018,1.2299796342849731,0.019845155999064445,-7.152556918299524e-06,0.007452765945345163,0.007452764548361301,-1.788139229574881e-06,-1.788139229574881e-06
239,1.9916666666666667,1.2883612022808886e-11,-0.0019907704937160036,3.8567065356749196e-11,0.00036886911603380796,2.0712619018039638e-11,0.00020897163965469395,-0.0014129296865768243,0.00015746796298504934,9.570530110254917e-06,0.00869006373925138,0.00015918665704510018,1.2275093793869019,0.019845079630613327,-7.152556918299524e-06,0.007452742196619511,0.007452740333974361,-1.788139229574881e-06,-8.940696147874405e-07
