step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,gain,damping_scale,eta,alpha_cap,cap_engagements,dE_modal,dE_rigid_loss,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
57,0.475,6.60043592800539e-05,-0.00012649062167667058,3.718283929922315e-05,0.000190931916950031,1.307231961766123e-05,0.0005052827223642394,0.0006729112162168769,0.0002275545132145206,0.01880606023066483,0.0,0.00022749880920463485,0.20384114980697632,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,2.7063331266662777e-07,0.0,0.02022193744778633,-0.016232728958129883,0.007621961645781994,0.007605483755469322,0.0013223289279267192,0.0008440017118118703
58,0.48333333333333334,0.0005251209469126102,-0.0017499167831037214,0.00022757224981692701,4.488375987130448e-05,7.984476384268832e-05,0.0005059480953962618,-0.00044639173110661793,0.00011022133938242528,0.04652500280493659,0.0,0.0001106237116644241,1.468698501586914,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,5.560496716562244e-06,0.0,0.019892223179340363,-0.045801397413015366,0.007576555013656616,0.00752494391053915,-0.00833362340927124,-0.013004242442548275
59,0.49166666666666664,2.439226398474703e-05,-0.0026164848322402707,1.4402894850519981e-05,0.00030998969618921114,5.079893052947581e-06,0.0005059904278383698,-0.001761709549377423,0.00028985059673918495,0.011704467736437562,0.0,0.0002904466369469247,2.2222237586975098,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-1.7378274838262793e-06,0.0,0.019716884940862656,0.009806155227124691,0.007529475726187229,0.007438812404870987,-0.0022995469626039267,-0.006909369956701994
60,0.5,0.000559097387033817,-0.0011353926677377915,0.00024188309831575834,1.3433441521353232e-06,8.48649119567742e-05,0.0005066976354380096,0.00017362879720192876,1.8768772184751512e-05,0.04796555744081113,0.0,1.8509117285187254e-05,1.1367586851119995,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-4.497251154238338e-06,0.0,0.02001812309026718,0.047256942838430405,0.00753404526039958,0.007505986839532852,0.001451074960641563,0.015143751166760921
61,0.5083333333333333,1.461749997955023e-06,-5.253069837391584e-05,2.089759599949988e-06,0.0002181799156677769,7.629912510353659e-07,0.0005067039936984349,0.000675904720590201,0.00024325075652287907,0.004458362704324833,0.0,0.00024321127135823434,0.16807420551776886,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,3.0350645733245255e-08,0.0,0.020237259566783905,-0.002135038375854492,0.007613793481141329,0.007589287590235472,0.009011327289044857,0.002627670532092452
62,0.5166666666666666,0.0005517745106609735,-0.0013617901426395422,0.0002450104695510593,3.272532515432456e-06,8.595905773912474e-05,0.0005074203191795943,-5.431231073248265e-05,2.9549537774735236e-05,0.048274646242423586,0.0,2.9869434608592978e-05,1.1530108451843262,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,4.421571188476539e-06,0.0,0.0199709665030241,-0.04694223031401634,0.007595033850520849,0.007545010186731815,-0.014822780154645443,-0.010000168345868587
63,0.525,5.420172259990009e-06,-0.0026339526809407423,8.388409589434266e-07,0.00031747969321172176,3.185404056224127e-07,0.0005074229736829745,-0.0018027910008271125,0.0002933326973950875,0.0028246578685864705,0.0,0.0002939376262422474,2.2152702808380127,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,9.213799894877651e-07,0.0,0.01971348188817501,-0.004391670227050781,0.007480281870812178,0.007472188211977482,-0.0106582036241889,-0.005864202510565519
64,0.5333333333333333,0.0005366980982110309,-0.001525168816873806,0.0002374969279756468,1.4212692029475329e-05,8.332122358253703e-05,0.000508117317212829,-0.00022864378144482383,6.190914779525322e-05,0.04752868591888936,0.0,6.228769119565358e-05,1.439687967300415,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-5.571524509418542e-06,0.0,0.01993936486542225,0.046280618757009506,0.007488000672310591,0.007481347303837538,0.016013681888580322,0.013919769786298275
65,0.5416666666666666,3.521640110514601e-05,-9.492378843762184e-05,1.0306003407507992e-05,0.0002030017982478279,3.6347686897189935e-06,0.00050814760695191,0.00066174802127477,0.00023463658898313297,0.009900828298200093,0.0,0.00023458760796022255,0.23436219990253448,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-2.32234455827576e-07,0.0,0.020228849723935127,0.011816023848950863,0.00759734446182847,0.007582437712699175,0.007509290706366301,0.006608068477362394
66,0.55,0.00048021366641495204,-0.0009840169339561857,0.00021956925341420414,8.97226627617386e-06,7.702578860150386e-05,0.0005087894885235891,0.00023352774067273346,4.925666880262626e-05,0.045699616454549036,0.0,4.904878311766749e-05,0.8510869145393372,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,3.036229748488398e-06,0.0,0.020047906786203384,-0.04380941018462181,0.007584697566926479,0.007563116494566202,-0.007867813110351562,-0.00860452651977539
67,0.5583333333333333,7.944144688636588e-05,-0.002533990189631472,2.9277394337523794e-05,0.0002749382926397224,1.0282820104174614e-05,0.000508875178691124,-0.0016414578770767355,0.0002729694406198344,0.016687563683900935,0.0,0.0002735406701133479,2.115661144256592,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,3.2469840526302236e-06,0.0,0.0197333674877882,-0.017795562744140625,0.007515003439038992,0.007486877962946892,-0.006406902801245451,-0.007148980628699064
68,0.5666666666666667,0.00042602717469072645,-0.001886170520855116,0.00019349551766511378,6.944742512272419e-05,6.787721016695712e-05,0.000509440822109182,-0.0006877595812673694,0.00013712249386351139,0.04290048825262329,0.0,0.00013756925410732154,1.7087295055389404,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-5.9077962462263794e-06,0.0,0.019865956157445908,0.04126309975981712,0.0074927727691829205,0.007457574363797903,8.940695806813892e-06,-0.0008091329946182668
69,0.575,0.0001485665205041511,-0.00024605012476723847,5.549044359242211e-05,0.00015222815586306374,1.947703197337527e-05,0.0005096031307089601,0.0006198381259013586,0.00020318368536235062,0.022973975408614098,0.0,0.0002031066904514758,0.3756387233734131,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-7.724602682653535e-07,0.0,0.020198147743940353,0.024307964369654655,0.0075810737907886505,0.007587839383631945,0.011971591971814632,0.011768638156354427
70,0.5833333333333334,0.0003406697290212527,-0.0006457231888901463,0.0001610743560284226,5.240330683739967e-05,5.650274431714615e-05,0.000510073986911603,0.0004184981899085316,0.0001191993295097788,0.039141722308633414,0.0,0.00011905015186495531,0.5865615010261536,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,1.7594837736168638e-06,0.0,0.020116174593567848,-0.03690003976225853,0.007605497259646654,0.0076124523766338825,-0.004551708232611418,-0.004374682903289795
71,0.5916666666666667,0.00021368553419086344,-0.002329407831223684,8.651388799543793e-05,0.00019734247286329128,3.0349295191531443e-05,0.0005103268977048658,-0.0013215390384692257,0.0002312488033032922,0.028685980611116407,0.0,0.00023177843188274997,1.9437928199768066,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,4.812225528220374e-06,0.0,0.019774088636040688,-0.029218195006251335,0.007546350359916687,0.0075543103739619255,-0.006349682342261076,-0.006230771075934172
72,0.6,0.0002680796440090928,-0.0021837508570756786,0.0001257732591577094,0.00014817794999434717,4.4117813041041235e-05,0.0005106945461468745,-0.0011310254577676544,0.0002003606109719761,0.03458763810398755,0.0,0.0002008718141326905,1.9290353059768677,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-5.271392502724113e-06,0.0,0.019804229959845543,0.03273367881774902,0.007523788139224052,0.0075323013588786125,0.00048369166324846447,0.0005498528480529785
73,0.6083333333333333,0.0002955759722886015,-0.0004929376594377701,0.00011901312859150435,8.560486245882707e-05,4.1749974227665455e-05,0.0005110424625987716,0.0005182987664999345,0.0001523591872911944,0.03364529206010651,0.0,0.00015223430513363663,0.5974016189575195,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-1.7546521985447878e-06,0.0,0.020148536190390587,0.03433585166931152,0.007548198569566011,0.007548484951257706,0.010978280566632748,0.013108848594129086
74,0.6166666666666667,0.0001807911504677188,-0.00038147796614840853,9.029888849173225e-05,0.00011207839467946373,3.16752025885475e-05,0.0005113064226203429,0.0005129968901108491,0.00017434020102901116,0.029306771425917075,0.0,0.00017425050801048853,0.39098283648490906,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,8.490812774643915e-07,0.0,0.020170005038380623,-0.02688288502395153,0.007600555662065744,0.007621611934155226,-0.0008806585683487356,0.0019177793292328715
75,0.625,0.00035684769257551775,-0.0020518825995856915,0.00015021882016604896,0.00010981603331998073,5.2692552546428855e-05,0.0005117455272248965,-0.0009232545262992477,0.00017248032685357963,0.037799761330804975,0.0,0.0001729367398144744,1.7124885320663452,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,5.3989310567910094e-06,0.0,0.01983145996928215,-0.03770827874541283,0.007487484719604254,0.007534049451351166,-0.016227364540100098,-0.01392513420432806
76,0.6333333333333333,0.00011663943473866405,-0.002413140530384148,5.77579647438422e-05,0.00022391553211923218,2.0263177365326242e-05,0.0005119143870362743,-0.0015029132117461352,0.00024632624078754116,0.02343864776887879,0.0,0.00024688541776309746,2.088639974594116,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-3.7083855284460263e-06,0.0,0.019759364426136017,0.02154707722365856,0.007423173636198044,0.00744281942024827,0.004355907440185547,-0.007647871505469084
77,0.6416666666666666,0.0004221299782172913,-0.0008076614609342091,0.0001771066635085624,2.7978880883514737e-05,6.212137382589953e-05,0.00051243206515149,0.0003319861268266494,8.706769386487267e-05,0.041043485932128844,0.0,8.686226093501827e-05,0.8692460656166077,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-2.9867010331507612e-06,0.0,0.020084787160158157,0.041044946759939194,0.00752786872908473,0.007527330424636602,0.01349866297096014,0.013274251483380795
78,0.65,5.424279812446479e-05,-0.00021222576379124284,3.0851917107603334e-05,0.0001630043428255453,1.0820641954760078e-05,0.0005125222371677797,0.0005483955314341503,0.000210253360419352,0.017130414099593202,0.0,0.00021019057890460285,0.27399274706840515,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,3.318242859354139e-07,0.0,0.02020505629479885,-0.014719962142407894,0.0075844707898795605,0.007583176717162132,-0.0007393955602310598,-0.0007805227651260793
79,0.6583333333333333,0.00045465866536066406,-0.0017146005141902734,0.00019728490800957968,3.866788807291673e-05,6.919557918996207e-05,0.0005130988669943627,-0.0005108901857527503,0.00010229451328075761,0.04331852898946193,0.0,0.00010267663431100889,1.4425344467163086,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,5.080643648469618e-06,0.0,0.019899969920516014,-0.042618509382009506,0.007523807231336832,0.007523023057729006,-0.009977816604077816,-0.009948312304913998
80,0.6666666666666666,1.94538598029419e-05,-0.002530918574159036,1.16367842770016e-05,0.00027197303150915445,4.081385037265361e-06,0.0005131328785363399,-0.0017147220200335977,0.00027148948254310425,0.010520666541939535,0.0,0.0002720659136428975,2.1551625728607178,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-1.4962630396375166e-06,0.0,0.019734809175133705,0.008761882781982422,0.007460539694875479,0.007459795102477074,-0.004456937313079834,-0.004507004749029875
81,0.675,0.0004839662164599252,-0.0011612036937503167,0.00020910314069392616,7.312227674572735e-07,7.334936406487528e-05,0.0005137441232368806,4.634100940787252e-05,1.3614801032925761e-05,0.04459715911130641,0.0,1.3346610633488432e-05,1.1542117595672607,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-4.232503209947598e-06,0.0,0.02001309022307396,0.043948885053396225,0.007505650166422129,0.007511449977755547,0.013640820048749447,0.01510083582252264
82,0.6833333333333333,7.6629754804318e-07,-0.00014481545292120636,1.4996606944182714e-06,0.00018540099060939923,5.280285356268564e-07,0.0005137485234746774,0.0005566000194053317,0.00022423371366743077,0.00377678554751499,0.0,0.0002241867584203371,0.2426215261220932,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,3.273470043863242e-08,0.0,0.020218705758452415,-0.0016057490138337016,0.007579104043543339,0.0075979153625667095,0.0022047758102416992,0.003754198318347335
83,0.6916666666666667,0.00047510718148535865,-0.0013529020779188745,0.00021136125611977233,2.794445260102973e-06,7.41350327925845e-05,0.0005143663154146156,-0.00014927287963902502,2.7276041600808804e-05,0.04483730022698644,0.0,2.7579950134940236e-05,1.1461918354034424,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,4.093122944720691e-06,0.0,0.01997319795191288,-0.04356979951262474,0.007532728370279074,0.007565374951809645,-0.010080634616315365,-0.008443593978881836
84,0.7,5.144803558297316e-06,-0.0025414899974484017,9.296017440469363e-07,0.00027728209652035557,3.2745475678940213e-07,0.0005143690442042555,-0.0017437644514214463,0.00027412865788861246,0.0029735521658085027,0.0,0.0002747084049559437,2.1399996280670166,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,8.909376078899555e-07,0.0,0.01973222941160202,-0.004423856735229492,0.00745799345895648,0.007504794280976057,-0.0063398475758731365,-0.004678666125983
85,0.7083333333333334,0.00046185304352542027,-0.001522024568019437,0.00020441981868126027,1.3932456862798384e-05,7.170513271208297e-05,0.0005149665869768562,-0.00032685266197310186,6.129350038763322e-05,0.04409487877373045,0.0,6.166754738253199e-05,1.434220790863037,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-5.157428157246058e-06,0.0,0.0199399683624506,0.042951103299856186,0.007481108419597149,0.00749199278652668,0.013642608188092709,0.00024765729904174805
86,0.7166666666666667,3.22860872484755e-05,-0.00018742964082677123,9.566225108954268e-06,0.00017149392089441936,3.360357748525389e-06,0.0005149945899580938,0.0005409111823831718,0.00021565953681748737,0.009538866878090184,0.0,0.0002155925690401757,0.30568835139274597,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-2.926836628184854e-07,0.0,0.020210325717926025,0.011326073668897152,0.00757391843944788,0.007572314236313105,0.0059142704121768475,0.005402862560003996
87,0.725,0.00041179158861230506,-0.0010027951756613352,0.0001885017639505914,7.757632325291447e-06,6.61158726884345e-05,0.0005155455555638308,0.00012080136479068347,4.578903321736551e-05,0.042343277794368514,0.0,4.557988512383221e-05,0.8665979504585266,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,2.8779935710615317e-06,0.0,0.020044522359967232,-0.04056572541594505,0.00755344470962882,0.007549973204731941,-0.008393526077270508,-0.00863581895828247
88,0.7333333333333333,7.112546944825578e-05,-0.002448774718808012,2.6333310060255035e-05,0.0002393009418684669,9.239907959241882e-06,0.0005156225547968245,-0.0015963924426342097,0.00025465898543593636,0.015826301600030512,0.0,0.0002552083442153005,2.046889543533325,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,2.971985374640928e-06,0.0,0.01975124143064022,-0.016829967498779297,0.00747830281034112,0.007473502773791552,-0.007220506202429533,-0.007436871062964201
89,0.7416666666666667,0.0003652179585142728,-0.0018579175514057298,0.00016559295299736328,6.334799675178217e-05,5.809453221161601e-05,0.0005161066758985879,-0.0007476519672437237,0.00013096020167997243,0.03968694159425931,0.0,0.00013138504911926476,1.6782739162445068,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-5.360241948783263e-06,0.0,0.01987198367714882,0.03817319497466087,0.007461527828127146,0.007462070789188147,0.013495086692273617,0.012786983512341976
90,0.75,0.00013116173539205866,-0.00033087056592386434,4.92591821084363e-05,0.00012746226371993498,1.728012603707579e-05,0.0005162506769488968,0.0004932632922454624,0.0001859215805087402,0.02164564020994005,0.0,0.00018582311326262503,0.4385356903076172,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-8.4915353978644e-07,0.0,0.02018129453063011,0.022870300337672234,0.007564852014183998,0.00756011763587594,0.008831620216369629,0.008136928081512451
91,0.7583333333333333,0.00029025114312424157,-0.0006917230060212337,0.0001374738416096766,4.5039966630119705e-05,4.822208686567221e-05,0.0005166525276727774,0.0002976944730155815,0.00011050438554567275,0.036160696273176904,0.0,0.000110338157265303,0.6271430850028992,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,1.74718451871191e-06,0.0,0.020107679069042206,-0.034056901931762695,0.007569570094347,0.007560117170214653,-0.006272792350500822,-0.006862878333777189
92,0.7666666666666666,0.00018781239279662488,-0.0022596250354433457,7.618636343074129e-05,0.00017125410232618908,2.6724632782989483e-05,0.0005168752329459689,-0.0013074969439438213,0.00021541507491268437,0.0269194017989577,0.0,0.0002159314602722573,1.8876999616622925,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,4.382312688902941e-06,0.0,0.019789541140198708,-0.02737998776137829,0.007495795842260122,0.007482301443815231,-0.008228123188018799,-0.008744001388549805
93,0.775,0.00022810606561618962,-0.0021388542450852715,0.00010689462671656617,0.00013236177334044984,3.750054241364871e-05,0.0005171877374660827,-0.0011543040419459832,0.00018936137422147833,0.03188634439955676,0.0,0.00018985679787702028,1.8839586973190308,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-4.763500771149342e-06,0.0,0.019814971834421158,0.03018021397292614,0.007454414386302233,0.0074428110383450985,-0.0020393729209899902,0.009540616534650326
94,0.7833333333333333,0.0002587007682732451,-0.0005604084752853983,0.00010427759001658126,7.045955906639796e-05,3.65818509257863e-05,0.0005174925862237975,0.0003905220282946236,0.00013822309639227451,0.03149359504255102,0.0,0.00013807981154477798,0.6463320255279541,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-1.7449401127928997e-06,0.0,0.020134733989834785,0.032122135162353516,0.007557353470474482,0.007543998304754496,0.012500881217420101,0.010829865001142025
95,0.7916666666666666,0.00015240582391683348,-0.0004462094528256006,7.631834553490453e-05,9.598389644077921e-05,2.6773253570940056e-05,0.000517715696670222,0.00039621430973713865,0.00016133725489692882,0.026942713677097704,0.0,0.0001612326325452225,0.44313856959342957,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,8.980484099733945e-07,0.0,0.020157311111688614,-0.02467632107436657,0.007598953787237406,0.007572902366518974,-0.0022020936012268066,-0.0037246940191835165
96,0.8,0.0003103201127368522,-0.0019928772500837242,0.00013110562603322614,9.501437830834926e-05,4.598964746558496e-05,0.0005180989437324352,-0.0009383381892728613,0.00016042750141395703,0.035313231463258606,0.0,0.00016087989237826745,1.6704649925231934,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,4.922755060381845e-06,0.0,0.019843218848109245,-0.03520846366882324,0.007543213665485382,0.007505395915359259,-0.007511972915381193,-0.008975564502179623
97,0.8083333333333333,9.743063568184797e-05,-0.0023382161591090286,4.847341368636799e-05,0.00019799168523417678,1.700591213032715e-05,0.0005182406596668547,-0.0014760797648397813,0.0002316235956196187,0.02147230030904951,0.0,0.0002321665840465565,2.0240020751953125,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-3.290348304703253e-06,0.0,0.01977371610701084,0.019719598814845085,0.007504219654947519,0.007454115431755781,-0.0016120075015351176,-0.0031855700071901083
98,0.8166666666666667,0.000366869927875408,-0.0008544658183939777,0.0001540227003199509,2.2067314057496454e-05,5.4026572360605275e-05,0.000518690881103193,0.00020718500496207071,7.731569243662264e-05,0.03827535602365357,0.0,7.71120037137491e-05,0.8961572647094727,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-2.8703054423016372e-06,0.0,0.020075276494026184,0.03825544938445091,0.007527895737439394,0.007524152752012014,0.014748572371900082,0.012210308574140072
99,0.825,4.474791509268662e-05,-0.00028886339209322094,2.5560441181691012e-05,0.00013900343410406783,8.969481377333546e-06,0.0005187656267813375,0.00043921402506656194,0.0001941582623869426,0.015592325753986419,0.0,0.00019407322484489662,0.3371603786945343,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,3.732045754004207e-07,0.0,0.02018934115767479,-0.013364552520215511,0.007601348217576742,0.007575374096632004,0.0005990266217850149,-0.0007554888143204153
100,0.8333333333333334,0.0003938297802076209,-0.0016780679558990545,0.00017105120101032693,3.33818957206621e-05,5.999788377830764e-05,0.0005192656091461567,-0.0005605394698142881,9.503221531991928e-05,0.04033572230151863,0.0,9.54205301711353e-05,1.4214117527008057,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,4.662946213893727e-06,0.0,0.019907047972083092,-0.03966450318694115,0.0075648133642971516,0.0075190141797065735,-0.00987768080085516,-0.009369849227368832
101,0.8416666666666667,1.5623229729307594e-05,-0.002447362524865197,9.370682205681006e-06,0.00023884985428447082,3.290760485594833e-06,0.0005192930321502033,-0.0016642257264955348,0.000254414509406583,0.009440876055671293,0.0,0.00025497873828963944,2.0886383056640625,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-1.2921142009680864e-06,0.0,0.019751470535993576,0.007835626602172852,0.007499153725802898,0.007458532229065895,-0.004840492736548185,-0.004479288589209318
102,0.85,0.00041839011693425756,-0.0011838651261879152,0.00018083185156311107,3.424118364484868e-07,6.343062015616589e-05,0.0005198216206515046,-6.447912520259351e-05,8.960359632933961e-06,0.041472889857816095,0.0,8.696551276913405e-06,1.1644177436828613,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-3.9602377769941215e-06,0.0,0.020008554682135582,0.040858980268239975,0.007505718152970076,0.0075029293075203896,0.014561711810529232,0.012798606418073177
103,0.8583333333333333,4.5860979232604775e-07,-0.00023007836384978373,1.0589382172704406e-06,0.00015734307426953714,3.7550693393686047e-07,0.0005198247498759541,0.000448607008305304,0.0002065706888891311,0.0031736735421109188,0.0,0.0002065044861329958,0.30810460448265076,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,3.104803534279346e-08,0.0,0.020201459527015686,-0.0011622904567047954,0.007589840330183506,0.007573516573756933,0.00393301248550415,0.0023826954420655966
104,0.8666666666666667,0.0004094503512381878,-0.00134362942172494,0.00018233237874115137,2.412789684289728e-06,6.395622402530892e-05,0.0005203577184094983,-0.00022907618365181266,2.5307796320169964e-05,0.04164459888912423,0.0,2.561951489162546e-05,1.144629716873169,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,3.8072194282939885e-06,0.0,0.01997511088848114,-0.04044770821928978,0.007561899721622467,0.007533954922109842,-0.0076246256940066814,-0.00899344589561224
105,0.875,5.0872110550498565e-06,-0.0024556156185111056,1.0063223965402594e-06,0.00024239799096903095,3.5482331770796264e-07,0.0005203606752704792,-0.0016867634188200053,0.0002562989758402546,0.0030938231707252754,0.0,0.0002568654420737543,2.074216365814209,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,8.572870752024723e-07,0.0,0.019749630242586136,-0.004416704177856445,0.007506529334932566,0.007466927170753479,-0.00424504280090332,-0.005723833572119474
106,0.8833333333333333,0.00039725265276193946,-0.001518414848822171,0.00017592522120559465,1.360994508965756e-05,6.170969919784697e-05,0.0005208749227637946,-0.00041075210700118494,6.057997358230093e-05,0.04090636445190405,0.0,6.095263088678491e-05,1.4238226413726807,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-4.741185564711059e-06,0.0,0.01994066685438156,0.03983616456389427,0.0074952635914087296,0.007481581065803766,0.0003308057493995875,0.012086926959455013
107,0.8916666666666666,2.957789817289132e-05,-0.0002719530160194282,8.86128631947002e-06,0.0001446396533065123,3.1119233072452806e-06,0.0005209008554580216,0.000432026677237467,0.00019805518940279018,0.00918068578134044,0.0,0.00019796766163977317,0.3694522976875305,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-3.3784042636589057e-07,0.0,0.020193137228488922,0.010836123488843441,0.007575272116810083,0.007566601037979126,0.0064292545430362225,0.005388557445257902
108,0.9,0.00035296707427955547,-0.0010184248059410623,0.0001618024378118809,6.670032078161711e-06,5.6749925842797056e-05,0.0005213737715067116,2.4388509735247255e-05,4.244305217529202e-05,0.03923009446007426,0.0,4.222752806230101e-05,0.8847070336341858,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,2.729280318842771e-06,0.0,0.02004125341773033,-0.03755449876189232,0.0075638494454324245,0.0075478157959878445,-0.006967484485358,-0.007784664165228605
109,0.9083333333333333,6.355131308748899e-05,-0.002366181244550275,2.3666299800769923e-05,0.00020846585736668244,8.301975343006596e-06,0.00052144295463457,-0.0015490548196607638,0.000237680126338792,0.015003479031278641,0.0,0.00023821171394602415,1.9850223064422607,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,2.7244663714041787e-06,0.0,0.019767815247178078,-0.015910863876342773,0.007500629872083664,0.007477656938135624,-0.005983113776892424,-0.006862878333777189
110,0.9166666666666666,0.00031227572741395843,-0.001829125153471718,0.0001417829510973821,5.780538789441702e-05,4.972925662480855e-05,0.0005218573651064434,-0.0007954037219595171,0.00012509209788007537,0.036723056140748424,0.0,0.00012551839792722074,1.6528449058532715,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-4.878223405346431e-06,0.0,0.019877705723047256,0.03531932830810547,0.007476567756384611,0.007461827248334885,-0.0005838274373672903,0.010306834243237972
111,0.9249999999999999,0.00011612391099144992,-0.00040810145820770617,4.367910961297479e-05,0.00010649105227546475,1.5320435017599907e-05,0.0005219850353982567,0.00038017765007043996,0.0001699377448391532,0.020382794812492833,0.0,0.00016981694448120387,0.5005924701690674,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,-9.054380770110739e-07,0.0,0.020165685564279556,0.021518466994166374,0.007556385360658169,0.007554946932941675,0.00820934772491455,0.00800102949142456
112,0.9333333333333333,0.00024713109962163363,-0.0007316114321239314,0.00011731372186864753,3.8582586712623707e-05,4.1146025185124875e-05,0.0005223279189414661,0.0001937438950204395,0.00010227226488646889,0.03340420910040346,0.0,0.00010210101820670724,0.6648108959197998,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,1.7135771094098232e-06,0.0,0.020099645480513573,-0.031424760818481445,0.0075610484927892685,0.007558777928352356,-0.0058507914654910564,-0.005879401694983244
113,0.9416666666666667,0.00016485230186983016,-0.0021893809720063603,6.703629570555608e-05,0.0001487916677817175,2.351195362447946e-05,0.0005225238518883367,-0.0012861768547609204,0.00020078529582577177,0.025251186403003195,0.0,0.00020127979908497092,1.8350903987884521,9.178752477664348e-09,6.450637160582265e-07,0,4.0,1.0,nan,1.0,0,3.988762223098918e-06,0.0,0.01980382762849331,-0.025652645155787468,0.007491938769817352,0.00748960068449378,-0.007798969279974699,-0.007814168930053711
