step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,gain,damping_scale,eta,alpha_cap,cap_engagements,dE_modal,dE_rigid_loss,jump_gain,jump_max_height,last_max_v_lift,last_max_v_hp,jump_engagements,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
107,0.8916666666666666,1.0506953645348447e-05,-0.6529837915549613,2.8047938056310276e-05,0.0011758985606296682,9.890842869779404e-06,0.008242452916353785,-0.6435268851862761,0.0002589096924175574,0.007489718026242413,0.0,0.00028289043375888536,2.1878113746643066,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-4.529459154526544e-06,0.0,1.0,0.01,0.0,0.0,0,0.019724246114492416,0.00641584349796176,0.007494140416383743,0.007465722039341927,-0.003900825744494796,-0.0045409793965518475
108,0.9,0.000513841889757491,-0.6516397508163331,0.0008923039798073418,1.8907390836660875e-07,0.0003130820645871193,0.008245061933558678,-0.6419883539393012,1.8952551974067017e-06,0.04224462048136642,0.0,2.3627643644534027e-06,1.2142210006713867,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-1.9159145228776417e-05,0.0,1.0,0.01,0.0,0.0,0,0.019997846335172653,0.04528283700346947,0.007501473184674978,0.007499809376895428,0.015520154498517513,0.01452863123267889
109,0.9083333333333333,4.998902430326068e-07,-0.6505176926992229,4.08210830204218e-07,0.0007837486028495599,2.3706845005468914e-07,0.008245063909129095,-0.641487972086171,0.0002114044811876583,0.0009035605460667459,0.0,0.0002304718597073577,0.22744998335838318,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-9.142242359439119e-08,0.0,1.0,0.01,0.0,0.0,0,0.020224833860993385,0.0011909006861969829,0.007595451548695564,0.007582881022244692,0.004433691501617432,0.003601312404498458
110,0.9166666666666666,0.0004943047702818949,-0.651680146465553,0.0008846894898146538,2.0934296995088622e-06,0.00031041408379648517,0.008247650693160732,-0.6420514080825962,1.0628037955946377e-05,0.04206398673009143,0.0,1.186823548934793e-05,1.080414056777954,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,1.643757955780518e-05,0.0,1.0,0.01,0.0,0.0,0,0.019988514482975006,-0.04444598779082298,0.007566363085061312,0.00754454405978322,-0.008558928966522217,-0.009453891776502132
111,0.9249999999999999,1.4562047817322773e-05,-0.6529723957884684,1.6092782480541747e-05,0.0011573790428173695,5.76750674423552e-06,0.008247698755716935,-0.6435366631596363,0.0002568641927007022,0.0056732323203869854,0.0,0.0002806592088913154,2.1501033306121826,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,6.124570217208667e-06,0.0,1.0,0.01,0.0,0.0,0,0.019726421684026718,-0.007574557792395353,0.007502935826778412,0.007471699267625809,-0.0051194424740970135,-0.006170868407934904
112,0.9333333333333333,0.000469358666604662,-0.6520216780377646,0.0008363359259275423,9.788752728411242e-05,0.00029348858057136134,0.008250144493888363,-0.6423679514240598,7.464855332327006e-05,0.04089831111250298,0.0,8.17776798502993e-05,1.4967581033706665,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-2.2722048002499955e-05,0.0,1.0,0.01,0.0,0.0,0,0.019920354709029198,0.04329800233244896,0.007488842122256756,0.007475115358829498,0.0003129243559669703,0.013794600032269955
113,0.9416666666666667,5.477961469233454e-05,-0.6505876181579289,7.160493595956686e-05,0.0006881396627587685,2.5274745990699967e-05,0.00825035511677162,-0.6415227388277466,0.00019809207505116824,0.01196703271154273,0.0,0.00021591986016181446,0.3077256381511688,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-1.6098537988187183e-06,0.0,1.0,0.01,0.0,0.0,0,0.020210647955536842,0.014734267257153988,0.007598645985126495,0.0075726816430687904,0.0103569021448493,0.006889700423926115
114,0.95,0.00040633594534657675,-0.651310878991345,0.0007499678407355321,6.22615596199915e-05,0.00026319204601087955,0.00825254838382171,-0.6418397652618212,5.95593919487819e-05,0.038729003104534775,0.0,6.473377823127401e-05,0.789299488067627,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,1.0903229412087675e-05,0.0,1.0,0.01,0.0,0.0,0,0.020063214004039764,-0.04030108079314232,0.0076112593524158,0.007558084558695555,-0.004956721793860197,-0.007999241352081299
115,0.9583333333333334,0.00010439610246679818,-0.6528429611604056,0.00016040177341295557,0.0009500707526707659,5.64228347392788e-05,0.008253018574111204,-0.643375073957744,0.00023272457446125842,0.017910989554625705,0.0,0.00025429942573183275,2.03361439704895,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,1.4882568046252964e-05,0.0,1.0,0.01,0.0,0.0,0,0.019752122461795807,-0.020413396880030632,0.007562063634395599,0.007481324020773172,-0.004361271858215332,-0.007626413833349943
116,0.9666666666666667,0.0003480035280496365,-0.6523636856098752,0.000636519063425979,0.0003468908287582037,0.00022341959868064833,0.008254880404100209,-0.6427773917855413,0.00014060350999418896,0.03567965984776141,0.0,0.00015376230474142643,1.755758285522461,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-2.306278942683284e-05,0.0,1.0,0.01,0.0,0.0,0,0.01985016278922558,0.03727554902434349,0.007556273601949215,0.007454244419932365,0.002034008502960205,0.014106630347669125
117,0.975,0.0001760556455305863,-0.6507677544954094,0.0002716885759479911,0.00047120549960012113,9.545363529439274e-05,0.008255675851060996,-0.6415931289232697,0.0001639204539976748,0.0233104515592466,0.0,0.0001786332578462155,0.4721165597438812,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,-4.425533680480409e-06,0.0,1.0,0.01,0.0,0.0,0,0.020174285396933556,0.026503799483180046,0.007568792439997196,0.007566286716610193,-0.0017800925998017192,0.010395347140729427
118,0.9833333333333333,0.0002633725484691012,-0.6509975796263991,0.0005055193715722763,0.00025128795870256975,0.00017747334548392666,0.008257154795606696,-0.6417202449520485,0.00011970136807525895,0.03179683542657276,0.0,0.0001303730682596188,0.5494918823242188,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,6.094176488508811e-06,0.0,1.0,0.01,0.0,0.0,0,0.020127223804593086,-0.03244757652282715,0.007572181988507509,0.007583528757095337,-0.0032222268637269735,-0.004997848998755217
119,0.9916666666666667,0.00024006582630248555,-0.6526204703336209,0.00039445985989979465,0.0006295315734827438,0.00013852479701516128,0.008258309168915156,-0.6430981039050206,0.00018943308769385386,0.02808771474861544,0.0,0.00020704950533911412,1.8410409688949585,8.019347126790347e-11,1.355220557600453e-07,0,1.0,1.0,nan,1.0,0,2.0113054265856337e-05,0.0,1.0,0.01,0.0,0.0,0,0.019798194989562035,-0.030924079939723015,0.007457542233169079,0.007514593191444874,-0.015789270401000977,-0.008015334606170654
