step,t_s,KE_rigid_J,PE_rigid_J,KE_modal_J,PE_modal_J,P_damp_W,cum_damp_E_J,E_total_J,q_norm_m,qdot_norm,q_acc_norm,max_deflection_m,contact_lambda_max,min_S_h,max_S_h,postkick_calls,impactor_y_m,impactor_vy_mps,probe0_uy_m,probe1_uy_m,probe0_vy_mps,probe1_vy_mps
94,0.7833333333333333,1.580375829754086e-10,-0.0012262578736413293,0.0,0.0,0.0,0.0,-0.0012262577156037463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.019999997690320015,0.0,0.007500000763684511,0.007500069681555033,-0.0002512335777282715,9.834765478444751e-06
95,0.7916666666666666,1.0948159388391691e-07,-0.001206376472476872,0.0,0.0,0.0,0.0,-0.001206266990882988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.02000265195965767,-0.00010371207463322207,0.007568856701254845,0.007571116089820862,0.004488229285925627,0.004751085769385099
96,0.8,6.999755592401779e-07,-0.0012221098679937442,0.0,0.0,0.0,0.0,-0.001221409892434504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.019999999552965164,0.0,0.007540000602602959,0.0075444504618644714,-0.011962651275098324,-0.011699794791638851
97,0.8083333333333333,5.138199474917514e-07,-0.0012172561765071027,0.0,0.0,0.0,0.0,-0.0012167423565596109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.020001543685793877,-0.0010228157043457031,0.007511171977967024,0.007517819758504629,-0.007233917247503996,-0.006970166694372892
98,0.8166666666666667,4.684462020842867e-09,-0.0012260816805884265,0.0,0.0,0.0,0.0,-0.0012260769961264057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.019999999552965164,0.0,0.007499997969716787,0.007503478322178125,-1.072883515007561e-05,-0.0013688205508515239
99,0.825,2.678033656011035e-07,-0.0012111828380618266,0.0,0.0,0.0,0.0,-0.0012109150346962256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.020001735538244247,-0.0008583068265579641,0.007570656947791576,0.007562968879938126,0.004704594146460295,0.00336438394151628
100,0.8333333333333334,7.730791109980583e-07,-0.0012228995618764331,0.0,0.0,0.0,0.0,-0.001222126482765435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0.019999999552965164,0.0,0.007543603889644146,0.007524747401475906,-0.011746286414563656,-0.013086496852338314
101,0.8416666666666667,3.8478304106102544e-07,-0.0012178608379913515,0.0,0.0,0.0,0.0,-0.0012174760549502905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0.020001543685793877,-0.0010228157043457031,0.007516578305512667,0.0075000859797000885,-0.007017552386969328,-0.0002279877517139539
102,0.85,7.993604760861623e-15,-0.0012262521863104798,0.0,0.0,0.0,0.0,-0.0012262521863024862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.019999999552965164,0.0,0.007499999832361937,0.007500000298023224,0.0,1.788139229574881e-06
103,0.8583333333333333,1.2975819210989223e-07,-0.0012072697945525893,0.0,0.0,0.0,0.0,-0.0012071400363604793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.020002450793981552,-0.0002646446228027344,0.007570927031338215,0.007570949848741293,0.004736780654639006,0.004739462863653898
104,0.8666666666666667,6.859436027476007e-07,-0.001221919627918864,0.0,0.0,0.0,0.0,-0.0012212336843161163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0.019999999552965164,0.0,0.007544142194092274,0.0075441873632371426,-0.011714099906384945,-0.011711417697370052
105,0.875,5.05389797465784e-07,-0.0012169690919229784,0.0,0.0,0.0,0.0,-0.0012164637021255126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0.020001543685793877,-0.0010228157043457031,0.007517384830862284,0.00751745980232954,-0.006985365878790617,-0.0069817896001040936
106,0.8833333333333333,1.750395210858853e-08,-0.0012262080581048526,0.0,0.0,0.0,0.0,-0.0012261905541527441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.019999999552965164,0.0,0.007500153034925461,0.007500746753066778,-0.0019195674685761333,-0.0018212198046967387
107,0.8916666666666666,5.418139685679815e-07,-0.0012154907056717225,0.0,0.0,0.0,0.0,-0.0012149488917031544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.020001081749796867,-0.0014162062434479594,0.007554882671684027,0.007556295953691006,0.002793073421344161,0.0028914210852235556
108,0.9,9.259866245364722e-07,-0.0012249843911854572,0.0,0.0,0.0,0.0,-0.0012240584045609207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0.019999997690320015,0.0,0.007511900272220373,0.007514133118093014,-0.013657807372510433,-0.013559459708631039
109,0.9083333333333333,5.070198970830098e-07,-0.0012208992202654503,0.0,0.0,0.0,0.0,-0.0012203922003683673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.02000107616186142,-0.0014233588008210063,0.007500034291297197,0.007501437794417143,9.834765478444751e-06,-0.000461339921457693
110,0.9166666666666666,9.992005951077029e-15,-0.0012262521863104798,0.0,0.0,0.0,0.0,-0.0012262521863004878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.019999999552965164,0.0,0.007499999832361937,0.007500000298023224,-8.940696147874405e-07,1.788139229574881e-06
111,0.9249999999999999,1.3370623773365082e-07,-0.0012074258421203145,0.0,0.0,0.0,0.0,-0.0012072921358825808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.020002419129014015,-0.0002932548231910914,0.007570919580757618,0.007570942398160696,0.004735886584967375,0.004738568793982267
112,0.9333333333333333,6.860483269685623e-07,-0.0012219210897227771,0.0,0.0,0.0,0.0,-0.0012212350413958086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.019999999552965164,0.0,0.00754412729293108,0.007544172462075949,-0.011714993976056576,-0.011712311767041683
113,0.9416666666666667,5.0545223951315e-07,-0.001216971284628848,0.0,0.0,0.0,0.0,-0.0012164658323893347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.020001543685793877,-0.0010228157043457031,0.007517362479120493,0.0075174374505877495,-0.006986259948462248,-0.006982683669775724
114,0.95,1.7990574820506213e-08,-0.0012262245262395612,0.0,0.0,0.0,0.0,-0.0012262065356647407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.019999999552965164,0.0,0.007499995641410351,0.007500568404793739,-0.0019419192103669047,-0.001850724103860557
115,0.9583333333333334,2.8879076472074245e-07,-0.001213118951663377,0.0,0.0,0.0,0.0,-0.0012128301608986562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.020001571625471115,-0.000997781753540039,0.0075545539148151875,0.007555990945547819,0.0027725098188966513,0.002876221900805831
116,0.9666666666666667,9.284229914779995e-07,-0.0012250209591239713,0.0,0.0,0.0,0.0,-0.0012240925361324932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.019999999552965164,0.0,0.007511400151997805,0.0075137014500796795,-0.013678370974957943,-0.013574658893048763
117,0.975,5.014108803158428e-07,-0.0012209415440568724,0.0,0.0,0.0,0.0,-0.0012204401331765565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0.020001081749796867,-0.0014162062434479594,0.007499998901039362,0.007500051520764828,-7.152556918299524e-06,-1.6987323760986328e-05
118,0.9833333333333333,1.5987209521723245e-14,-0.0012262521863104798,0.0,0.0,0.0,0.0,-0.0012262521862944926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0.019999999552965164,0.0,0.007500000298023224,0.007499999832361937,1.788139229574881e-06,-1.788139229574881e-06
119,0.9916666666666667,1.1389438565991462e-07,-0.0012052565251132496,0.0,0.0,0.0,0.0,-0.0012051426307275897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0.020002858713269234,6.079673403291963e-05,0.007571083959192038,0.007571046240627766,0.004755556117743254,0.004751085769385099
120,1.0,6.841645300001464e-07,-0.0012218947772523411,0.0,0.0,0.0,0.0,-0.0012212106127223409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.019999999552965164,0.0,0.007544455584138632,0.007544380612671375,-0.011695324443280697,-0.011699794791638851
121,1.0083333333333333,5.04329505682245e-07,-0.0012169318159231937,0.0,0.0,0.0,0.0,-0.0012164274864175115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.020001543685793877,-0.0010228157043457031,0.007517854683101177,0.007517749909311533,-0.006966590415686369,-0.006970166694372892
122,1.0166666666666666,9.624203819308465e-09,-0.0012259210648834726,0.0,0.0,0.0,0.0,-0.0012259114406796532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0.019999999552965164,0.0,0.00750377494841814,0.00750297587364912,-0.0013196467189118266,-0.0014519690303131938
123,1.025,5.567710070465729e-07,-0.0012148075635898881,0.0,0.0,0.0,0.0,-0.0012142507925828416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0.020001081749796867,-0.0014162062434479594,0.007563503924757242,0.007561602164059877,0.0033929941710084677,0.0032606718596071005
124,1.0333333333333332,8.612250369605155e-07,-0.0012239051002431683,0.0,0.0,0.0,0.0,-0.001223043875206208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0.019999997690320015,0.0,0.0075255208648741245,0.007522516418248415,-0.013057886622846127,-0.013190208934247494
125,1.0416666666666667,5.08028538090587e-07,-0.0012208802853366381,0.0,0.0,0.0,0.0,-0.0012203722567985477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0.02000107616186142,-0.0014233588008210063,0.007501448504626751,0.007500409614294767,0.0007814168347977102,-7.599591481266543e-05
126,1.05,1.1322941034899822e-10,-0.0012262563204746715,0.0,0.0,0.0,0.0,-0.001226256207245261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0.019999997690320015,0.0,0.00750010134652257,0.007500000763684511,0.0002127885672962293,3.576278459149762e-06
127,1.0583333333333333,1.252070308776371e-07,-0.0012066274459362051,0.0,0.0,0.0,0.0,-0.0012065022389053275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0.020002562552690506,-0.0001752376410877332,0.007572809234261513,0.007570987567305565,0.004950463306158781,0.0047439332120120525
128,1.0666666666666667,6.732805331713431e-07,-0.0012217362857311986,0.0,0.0,0.0,0.0,-0.0012210630051980272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0.019999999552965164,0.0,0.007547805085778236,0.007544262334704399,-0.01150041725486517,-0.011706947349011898
129,1.075,7.388956160779603e-07,-0.0012189758974481396,0.0,0.0,0.0,0.0,-0.0012182370018320617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0.020001081749796867,-0.0014162062434479594,0.0075226943008601665,0.00751743046566844,-0.006787776481360197,-0.006994306575506926
130,1.0833333333333333,1.24440799727233e-08,-0.0012261217203112342,0.0,0.0,0.0,0.0,-0.0012261092762312616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0.019999997690320015,0.0,0.0075024766847491264,0.007500369567424059,-0.0011953710345551372,-0.0018838046817108989
131,1.0916666666666666,5.574213227894956e-07,-0.0012151522067030914,0.0,0.0,0.0,0.0,-0.0012145947853803019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0.02000107616186142,-0.0014233588008210063,0.007563241291791201,0.007555397227406502,0.003517269855365157,0.0028288362082093954
132,1.1,8.820959765037983e-07,-0.0012243480496695288,0.0,0.0,0.0,0.0,-0.001223465953693025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.019999997690320015,0.0,0.007526293862611055,0.007512712851166725,-0.012933610938489437,-0.013622044585645199
133,1.1083333333333334,5.066229006974031e-07,-0.001220961209887641,0.0,0.0,0.0,0.0,-0.0012204545869869436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.02000107616186142,-0.0014233588008210063,0.007500057108700275,0.007500151172280312,-0.0002306699607288465,3.0398367016459815e-05
134,1.1166666666666667,1.5987209521723245e-14,-0.0012262521634697936,0.0,0.0,0.0,0.0,-0.0012262521634538064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0.019999999552965164,0.0,0.007500000298023224,0.007500000298023224,1.788139229574881e-06,1.788139229574881e-06
135,1.125,1.3376976890772237e-07,-0.0012074247229266935,0.0,0.0,0.0,0.0,-0.0012072909531577857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0.020002419129014015,-0.0002932548231910914,0.007570942398160696,0.007570942398160696,0.004738568793982267,0.004738568793982267
136,1.1333333333333333,6.858912346419154e-07,-0.0012219188741762212,0.0,0.0,0.0,0.0,-0.0012212329829415793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0.019999999552965164,0.0,0.007544172462075949,0.007544172462075949,-0.011712311767041683,-0.011712311767041683
137,1.1416666666666666,5.053585644516923e-07,-0.0012169679727293574,0.0,0.0,0.0,0.0,-0.0012164626141649057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0.020001543685793877,-0.0010228157043457031,0.0075174300000071526,0.0075174374505877495,-0.006983577739447355,-0.006982683669775724
138,1.15,1.722546689036937e-08,-0.0012261996070509799,0.0,0.0,0.0,0.0,-0.0012261823815840896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.019999999552965164,0.0,0.0075005036778748035,0.007500568404793739,-0.0018614529399201274,-0.001850724103860557
139,1.1583333333333332,5.422096320366369e-07,-0.0012154705601865447,0.0,0.0,0.0,0.0,-0.001214928350554508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.020001081749796867,-0.0014162062434479594,0.0075557176023721695,0.007555871736258268,0.002851187950000167,0.002861916786059737
140,1.1666666666666667,9.240289706308235e-07,-0.0012249525512689748,0.0,0.0,0.0,0.0,-0.001224028522298344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.019999997690320015,0.0,0.007513219490647316,0.007513463031500578,-0.013599692843854427,-0.013588964007794857
141,1.175,5.064880685689432e-07,-0.0012209714653557188,0.0,0.0,0.0,0.0,-0.0012204649772871497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,0.02000107616186142,-0.0014233588008210063,0.007500000763684511,0.007499998435378075,4.470347903406946e-06,-1.3411044164968189e-05
142,1.1833333333333333,9.992005951077029e-15,-0.001226252209151166,0.0,0.0,0.0,0.0,-0.001226252209141174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.019999999552965164,0.0,0.007499999832361937,0.007499999832361937,-1.788139229574881e-06,-8.940696147874405e-07
143,1.1916666666666667,1.1383062666807842e-07,-0.0012052576443068706,0.0,0.0,0.0,0.0,-0.0012051438136802025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.020002858713269234,6.079673403291963e-05,0.007571046240627766,0.0075710611417889595,0.004751085769385099,0.004752873908728361
144,1.2,6.843213945090286e-07,-0.0012218969927988968,0.0,0.0,0.0,0.0,-0.0012212126714043878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.019999999552965164,0.0,0.007544380612671375,0.007544410414993763,-0.011699794791638851,-0.01169800665229559
145,1.2083333333333333,5.044229609195439e-07,-0.0012169351278226844,0.0,0.0,0.0,0.0,-0.001216430704861765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.020001543685793877,-0.0010228157043457031,0.007517742458730936,0.0075177946127951145,-0.006971060764044523,-0.006968378555029631
146,1.2166666666666666,1.020578855020361e-08,-0.0012259462124789156,0.0,0.0,0.0,0.0,-0.0012259360066903654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.019999999552965164,0.0,0.0075029111467301846,0.00750332698225975,-0.0014626978663727641,-0.001393854501657188
147,1.225,5.553512128633096e-07,-0.0012148674290282675,0.0,0.0,0.0,0.0,-0.0012143120778154042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.020001081749796867,-0.0014162062434479594,0.0075614480301737785,0.0075624375604093075,0.00324994302354753,0.0033187863882631063
148,1.2333333333333334,8.667916537322172e-07,-0.0012239996835244841,0.0,0.0,0.0,0.0,-0.001223132891870752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.019999997690320015,0.0,0.007522272877395153,0.007523836102336645,-0.013200937770307064,-0.013132094405591488
149,1.2416666666666667,5.065140477836435e-07,-0.0012209352400274968,0.0,0.0,0.0,0.0,-0.0012204287259797132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.02000107616186142,-0.0014233588008210063,0.007500024978071451,0.007500712759792805,5.811452501802705e-05,-8.493661152897403e-05
150,1.25,0.0,-0.001226252209151166,0.0,0.0,0.0,0.0,-0.001226252209151166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.019999999552965164,0.0,0.007499999832361937,0.007499999832361937,0.0,0.0
151,1.2583333333333333,1.2701278044313762e-07,-0.001207133138727399,0.0,0.0,0.0,0.0,-0.0012070061259469558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.02000247873365879,-0.00024318693613167852,0.007570934481918812,0.007570934481918812,0.0047376747243106365,0.0047376747243106365
152,1.2666666666666666,6.859959548660743e-07,-0.0012219203816615067,0.0,0.0,0.0,0.0,-0.0012212343857066405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.019999999552965164,0.0,0.0075441570952534676,0.0075441570952534676,-0.011713205836713314,-0.011713205836713314
153,1.275,5.054210025022554e-07,-0.0012169702111165992,0.0,0.0,0.0,0.0,-0.001216464790114097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.020001543685793877,-0.0010228157043457031,0.0075174071826040745,0.007517414633184671,-0.006984471809118986,-0.006983577739447355
154,1.2833333333333332,1.7760590802218324e-08,-0.0012262165091587252,0.0,0.0,0.0,0.0,-0.0012261987485679229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.019999999552965164,0.0,0.0075003313831985,0.0075003961101174355,-0.001890063169412315,-0.0018793343333527446
155,1.2916666666666667,5.413964585747369e-07,-0.0012155108511569001,0.0,0.0,0.0,0.0,-0.0012149694546983254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.020001081749796867,-0.0014162062434479594,0.007555306889116764,0.007555461023002863,0.0028225777205079794,0.0028333065565675497
156,1.3,9.279224319175316e-07,-0.0012250162311019397,0.0,0.0,0.0,0.0,-0.0012240883086700222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.019999997690320015,0.0,0.007512570358812809,0.007512813899666071,-0.013628303073346615,-0.013617574237287045
157,1.3083333333333333,5.079078026797456e-07,-0.001220970049233178,0.0,0.0,0.0,0.0,-0.0012204621414304982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.02000107616186142,-0.0014233588008210063,0.007500024512410164,0.007500003557652235,-0.0007537006749771535,5.364417575037805e-06
158,1.3166666666666667,1.9984011902154056e-15,-0.001226252209151166,0.0,0.0,0.0,0.0,-0.0012262522091491675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.019999999552965164,0.0,0.007499999832361937,0.007499999832361937,-8.940696147874405e-07,0.0
159,1.325,1.2699160338511377e-07,-0.0012071335041783772,0.0,0.0,0.0,0.0,-0.001207006512574992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.02000247873365879,-0.00024318693613167852,0.007570927031338215,0.007570934481918812,0.004736780654639006,0.0047376747243106365
160,1.3333333333333333,6.860483189749565e-07,-0.0012219211125634633,0.0,0.0,0.0,0.0,-0.0012212350642444884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.019999999552965164,0.0,0.007544142194092274,0.0075441570952534676,-0.011714099906384945,-0.011713205836713314
161,1.3416666666666666,5.054522275227413e-07,-0.001216971307469534,0.0,0.0,0.0,0.0,-0.0012164658552420112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.020001543685793877,-0.0010228157043457031,0.007517384830862284,0.007517414633184671,-0.006985365878790617,-0.006983577739447355
162,1.35,1.8041592007335473e-08,-0.0012262252571415178,0.0,0.0,0.0,0.0,-0.0012262072155495105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.019999999552965164,0.0,0.007500153034925461,0.0075003961101174355,-0.0019195674685761333,-0.0018793343333527446
163,1.3583333333333334,5.409822439465148e-07,-0.0012155316590219758,0.0,0.0,0.0,0.0,-0.0012149906767780292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.020001081749796867,-0.0014162062434479594,0.007554882671684027,0.007555461023002863,0.002793073421344161,0.0028333065565675497
164,1.3666666666666667,9.299350758315605e-07,-0.0012250490988492987,0.0,0.0,0.0,0.0,-0.001224119163773467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.019999997690320015,0.0,0.007511900272220373,0.007512813899666071,-0.013657807372510433,-0.013617574237287045
165,1.375,5.064878827176231e-07,-0.001220969569578769,0.0,0.0,0.0,0.0,-0.0012204630816960514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.02000107616186142,-0.0014233588008210063,0.007500034291297197,0.007500003557652235,9.834765478444751e-06,5.364417575037805e-06
166,1.3833333333333333,9.992005951077029e-15,-0.0012262521863104798,0.0,0.0,0.0,0.0,-0.0012262521863004878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.019999999552965164,0.0,0.007500000298023224,0.007499999832361937,8.940696147874405e-07,-1.788139229574881e-06
167,1.3916666666666666,1.1389436967270306e-07,-0.0012052565251132496,0.0,0.0,0.0,0.0,-0.001205142630743577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.020002858713269234,6.079673403291963e-05,0.007571076508611441,0.007571053691208363,0.004754662048071623,0.00475197983905673
168,1.4,6.841645140129348e-07,-0.0012218947772523411,0.0,0.0,0.0,0.0,-0.001221210612738328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.019999999552965164,0.0,0.007544440682977438,0.007544395513832569,-0.011696218512952328,-0.01169890072196722
169,1.4083333333333332,5.043294936918363e-07,-0.0012169318159231937,0.0,0.0,0.0,0.0,-0.0012164274864295019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.020001543685793877,-0.0010228157043457031,0.0075178323313593864,0.007517772261053324,-0.006967484485358,-0.0069692726247012615
170,1.4166666666666667,9.603006775708924e-09,-0.0012259207907952389,0.0,0.0,0.0,0.0,-0.0012259111877884633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.019999999552965164,0.0,0.007503602188080549,0.007503154221922159,-0.0013482569484040141,-0.0014224647311493754
171,1.425,5.567708771494381e-07,-0.0012148069240506762,0.0,0.0,0.0,0.0,-0.0012142501531735266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.020001081749796867,-0.0014162062434479594,0.0075630927458405495,0.007562026381492615,0.00336438394151628,0.003290176158770919
172,1.4333333333333333,8.611513658954339e-07,-0.001223904095252978,0.0,0.0,0.0,0.0,-0.0012230429438870826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.019999997690320015,0.0,0.00752487126737833,0.007523186504840851,-0.013086496852338314,-0.013160704635083675
173,1.4416666666666667,5.087747251459935e-07,-0.0012208535388931654,0.0,0.0,0.0,0.0,-0.0012203447641680194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.02000107616186142,-0.0014233588008210063,0.007500107400119305,0.007502296008169651,-0.0002127885672962293,0.0009325146093033254
174,1.45,5.195843094560055e-13,-0.0012262611170187614,0.0,0.0,0.0,0.0,-0.001226261116499177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.019999997690320015,0.0,0.007500000298023224,0.007500004023313522,1.788139229574881e-06,1.4305113836599048e-05
175,1.4583333333333333,1.3404554228477326e-07,-0.0012074289256129437,0.0,0.0,0.0,0.0,-0.001207294880070659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.020002417266368866,-0.0002932548231910914,0.007570934947580099,0.007571050431579351,0.0047376747243106365,0.004751085769385099
176,1.4666666666666666,6.852109728491861e-07,-0.0012219091897252969,0.0,0.0,0.0,0.0,-0.0012212239787524476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.019999999552965164,0.0,0.007544157560914755,0.007544384803622961,-0.011713205836713314,-0.011699794791638851
177,1.475,5.049531667633567e-07,-0.0012169535374157152,0.0,0.0,0.0,0.0,-0.001216448584248952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.020001543685793877,-0.0010228157043457031,0.007517407648265362,0.007517754100263119,-0.006984471809118986,-0.006970166694372892
178,1.4833333333333334,1.4156044393469414e-08,-0.0012260881216619186,0.0,0.0,0.0,0.0,-0.001226073965617525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.019999999552965164,0.0,0.0075003313831985,0.007503013592213392,-0.001890063169412315,-0.0014457105426117778
179,1.4916666666666667,5.480094782014286e-07,-0.001215205219935628,0.0,0.0,0.0,0.0,-0.0012146572104574267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.020001081749796867,-0.0014162062434479594,0.007555306889116764,0.007561692036688328,0.0028225777205079794,0.0032669303473085165
180,1.5,8.988679850899283e-07,-0.0012245333561562023,0.0,0.0,0.0,0.0,-0.0012236344881711124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.019999997690320015,0.0,0.007512570358812809,0.007522658444941044,-0.013628303073346615,-0.013183950446546078
181,1.5083333333333333,5.079551248259594e-07,-0.0012209305120054654,0.0,0.0,0.0,0.0,-0.0012204225568806396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.02000107616186142,-0.0014233588008210063,0.007500024512410164,0.007500809617340565,-0.0007537006749771535,0.00013768672943115234
182,1.5166666666666666,1.1830534558184259e-12,-0.0012262524603987135,0.0,0.0,0.0,0.0,-0.00122625245921566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.019999999552965164,0.0,0.007500000763684511,0.007499993778765202,3.576278459149762e-06,-2.145767030015122e-05
183,1.525,1.4154734877744454e-07,-0.001207738942245955,0.0,0.0,0.0,0.0,-0.0012075973948971776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.02000235579907894,-0.00034332272480241954,0.00757095031440258,0.0075708613730967045,0.004739462863653898,0.004729628097265959
184,1.5333333333333332,6.863626595035631e-07,-0.00122192574922275,0.0,0.0,0.0,0.0,-0.0012212393865632465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.019999999552965164,0.0,0.00754418782889843,0.007544016931205988,-0.011711417697370052,-0.011721252463757992
185,1.5416666666666667,5.056396975497434e-07,-0.0012169781368346908,0.0,0.0,0.0,0.0,-0.001216472497137141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.020001543685793877,-0.0010228157043457031,0.007517452817410231,0.0075172074139118195,-0.006982683669775724,-0.006991624366492033
186,1.55,8.825229419256697e-09,-0.0012262077840166188,0.0,0.0,0.0,0.0,-0.0012261989587871995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.019999999552965164,0.0,0.007500687148422003,0.007500218227505684,-0.0018310545710846782,0.0004211067862343043
187,1.5583333333333333,1.7529803343283177e-07,-0.001209763814753855,0.0,0.0,0.0,0.0,-0.0012095885167204222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.020002052187919617,-0.0005936622037552297,0.007556400261819363,0.007574490737169981,0.0029110906179994345,0.0051382179372012615
188,1.5666666666666667,7.782556341165469e-07,-0.00122304174514767,0.0,0.0,0.0,0.0,-0.0012222634895135533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.019999999552965164,0.0,0.007514401338994503,0.007551051210612059,-0.01353979017585516,-0.011312662623822689
189,1.575,6.106038955165602e-07,-0.0012194978071264945,0.0,0.0,0.0,0.0,-0.001218887203230978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.020001081749796867,-0.0014162062434479594,0.007501979358494282,0.007527505047619343,-0.0003424286551307887,-0.006600021850317717
